Month,humanitarian agencies,humanitarian agencies(2),refugee camp,tent,Email,reconstruction,supplies,medical,grant,workshop,rationing,PDS,PDS(2),charity,charity(2),organisation,shelter,refuge,refuge(2),temporary,temporary(2),death,immunisation,protection,faeces,cash assistance,medicine,medicine(2),medicine(3),suffering,pregnant,basket,container,container(2),carton,clothes,emergency,food parcels,money,voucher,dehydration,undernutrition,cash grant,host community,refugee camps,tents,host communities,cash grant(2),army,coping strategies,coping strategies(2),aid,aid(2),relief,outbreak,outbreak(2),relief efforts,disaster,emergency situation,complex humanitarian emergency situation,infectious diseases,epidemic,disease,contagious,donor,donor(2),donor(3),vaccination,campaign,campaign(2),campaign(3),polio,cholera,operation,operation(2),nutrition,malnourishment,malnutrition,humanitarian organisations,humanitarian organisations(2),humanitarian organisations(3)
2017-10,0.0,0,0,0,112008324.7035994,0.0,0.0,146.06471359860078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,0.0,0,0,0,133781805.47783498,0.0,0.0,99.32400524704853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0000000000007,1632.0000000000007,1856.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,0.0,0,0,0,119274623.33547324,0.0,0.0,58.425885439440314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.11226611227,0.0,0.0,0.0,0.0,0.0,31744.000000000015,0.0,0.0,0.0,67584.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,0.0,0,0,0,151824661.93083575,0.0,0.0,50.63576738084827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8533.901039501043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69632.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,0.0,0,0,0,112033707.08133852,0.0,0.0,54.53082641014429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16119.59085239086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,0.0,0,0,0,69256047.38451904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.3097463284383,0.0,0.0,0.0,0.0,1248.0000000000005,1312.0000000000007,1248.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.11226611227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53248.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983040.0000000005,0.0,2490368.000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,0.0,0,0,0,85159128.76946467,0.0,0.0,38.95059029296021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0000000000005,1088.0000000000005,1088.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8533.901039501043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69632.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801088.0000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,0.0,0,0,0,114173493.05418816,0.0,0.0,25.317883690424136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749.062785862792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51200.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179648.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,0.0,0,0,0,51813431.9995734,0.0,0.0,48.68823786620026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0000000000007,832.0000000000003,768.0000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11378.534719334724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83968.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0.0,0,0,0,67115789.25358562,0.0,0.0,50.63576738084827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0000000000005,1280.0000000000005,1056.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40960.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,0.0,0,0,0,92400036.06633443,0.0,0.0,46.74070835155225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0000000000005,1248.0000000000005,1024.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15171.379625779633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96256.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20550121.020827226,0.0,0.0
2018-09,0.0,0,0,0,61245373.087649286,0.0,0.0,62.320944468736336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0000000000007,1472.0000000000007,1344.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.950519750521,0.0,17067.802079002086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51200.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,0.0,0,0,0,97526524.9389768,0.0,0.0,77.90118058592041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.15487316421917,0.0,0.0,0.0,0.0,1120.0000000000005,1152.0000000000005,1184.0000000000005,1920.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61440.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226820.92307693,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,0.0,0,0,0,85159126.82193516,0.0,0.0,50.63576738084827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0000000000003,832.0000000000003,1088.0000000000005,0.0,0.0,0.0,0.0,0.0,2816.0000000000014,0.0,5215.161746361749,0.0,14223.168399168406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45056.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226820.92307693,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,0.0,0,0,0,88094570.96931353,0.0,0.0,58.425885439440314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0000000000005,960.0000000000005,1056.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215.161746361749,0.0,13274.957172557179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92160.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589824.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,0.0,0,0,0,82993462.52688077,0.0,0.0,52.58329689549628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0000000000007,1344.0000000000007,1312.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9008.006652806656,0.0,9956.217879417884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67584.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,0.0,0,0,0,85159128.76946467,0.0,0.0,35.055531263664186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0598290598291,285.43658210947945,0.0,0.0,0.0,0.0,992.0000000000005,896.0000000000005,800.0000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12326.745945945951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98304.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917504.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,0.0,0,0,0,164192060.04787743,0.0,0.0,46.74070835155225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.6502002670228,0.0,1184.0000000000005,1120.0000000000005,1152.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13274.957172557179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53248.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819200.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,0.0,0,0,0,123580073.60337725,0.0,0.0,40.89811980760822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0000000000007,1344.0000000000007,1344.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111.584199584203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63488.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819200.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,0.0,0,0,0,130846365.22551563,0.0,0.0,37.0030607783122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.8638184245662,0.0,0.0,0.0,0.0,992.0000000000005,928.0000000000005,992.0000000000005,0.0,1280.0000000000005,0.0,0.0,0.0,0.0,0.0,8059.79542619543,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55296.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622592.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28004036.923076935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,0.0,0,0,0,64180806.330233194,0.0,0.0,35.055531263664186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.15487316421917,0.0,0.0,0.0,0.0,1088.0000000000005,1376.0000000000007,1280.0000000000005,0.0,1408.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.42910602911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59392.000000000015,0.0,0.0,0.0,0.0,106496.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22236868.923076935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,0.0,0,0,0,114173516.84057,0.0,0.0,44.79317883690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.5821094793059,0.0,0.0,0.0,0.0,1472.0000000000007,1280.0000000000005,1408.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741.056133056135,0.0,12800.851559251565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08,0.0,0,0,0,121439791.68606201,0.0,0.0,60.373414954088325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.8638184245662,0.0,0.0,0.0,0.0,1696.0000000000007,1568.0000000000007,1600.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6163.372972972976,0.0,11852.640332640338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81920.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226820.92307693,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,0.0,0,0,0,76522346.01639287,0.0,0.0,56.478355924792304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.6502002670228,0.0,0.0,0.0,0.0,1216.0000000000005,1312.0000000000007,1248.0000000000005,0.0,0.0,0.0,0.0,0.0,2048.000000000001,0.0,3318.7392931392947,0.0,9956.217879417884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59392.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228441.39965217403,0.0,0.0,0.0,0.0,524288.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,0.0,0,0,0,90259752.20148966,0.0,0.0,149.9597726278968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.6502002670228,0.0,237.8638184245662,0.0,0.0,1056.0000000000005,1088.0000000000005,1152.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741.056133056135,0.0,9956.217879417884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73728.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228441.39965217403,0.0,0.0,0.0,0.0,589824.0000000002,0.0,0.0,0.0,0.0,0.0,1572864.000000001,0.0,0.0,0.0,0.0,0.0,0.0,7864320.000000004,0.0,0.0,0.0,0.0,0.0
2019-11,0.0,0,0,0,95335476.31865376,0.0,0.0,70.11106252732837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.43658210947945,0.0,0.0,0.0,0.0,1216.0000000000005,1152.0000000000005,1120.0000000000005,0.0,832.0000000000003,0.0,0.0,0.0,0.0,0.0,5689.267359667362,0.0,11378.534719334724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81920.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393216.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,0.0,0,0,0,87324318.95890576,0.0,0.0,56.478355924792304,0.0,0.0,0.0,0.0,30.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.29105473965296,166.50467289719634,0.0,0.0,0.0,1344.0000000000007,1312.0000000000007,1408.0000000000007,0.0,704.0000000000003,0.0,0.0,0.0,0.0,0.0,4266.950519750521,0.0,11852.640332640338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88064.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360448.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16469700.923076931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01,0.0,0,0,0,75727163.89500694,0.0,0.0,50.63576738084827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.8638184245662,0.0,0.0,0.0,0.0,1120.0000000000005,992.0000000000005,1088.0000000000005,0.0,896.0000000000005,0.0,0.0,0.0,1536.0000000000007,0.0,3792.8449064449082,0.0,11378.534719334724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83968.00000000001,0.0,0.0,0.0,57344.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589824.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02,0.0,0,0,0,91030002.26436792,0.0,0.0,54.53082641014429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.3684913217626,0.0,0.0,0.0,0.0,1280.0000000000005,1472.0000000000007,1344.0000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.633679833681,0.0,11852.640332640338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57344.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491520.00000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03,0.0,0,0,0,87324318.95890576,0.0,0.0,46.74070835155225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0280373831781,0.0,0.0,0.0,0.0,1504.0000000000007,1440.0000000000007,1440.0000000000007,0.0,576.0000000000002,0.0,0.0,0.0,0.0,0.0,3792.8449064449082,0.0,13274.957172557179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71680.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884736.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226820.92307693,0.0,0.0,0.0,0.0,0.0,0.0
2020-04,0.0,0,0,0,88094085.95890576,0.0,0.0,48.68823786620026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.638184245662,0.0,0.0,0.0,0.0,1952.000000000001,1792.000000000001,1824.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.5280665280675,0.0,21334.75259875261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61440.000000000015,0.0,0.0,0.0,0.0,98304.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688128.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05,0.0,0,0,0,82993486.31326261,0.0,0.0,35.055531263664186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.9692923898538,0.0,0.0,0.0,0.0,1344.0000000000007,1376.0000000000007,1248.0000000000005,0.0,704.0000000000003,0.0,0.0,0.0,0.0,0.0,4266.950519750521,0.0,18490.118918918928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55296.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491520.00000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06,0.0,0,0,0,122210056.57805714,0.0,0.0,44.79317883690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.6688918558082,0.0,0.0,0.0,0.0,1888.000000000001,1952.000000000001,1888.000000000001,0.0,640.0000000000002,0.0,0.0,0.0,896.0000000000005,0.0,3318.7392931392947,0.0,14223.168399168406,5992.422453222456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63488.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425984.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,0.0,0,0,0,130846363.27798612,0.0,0.0,37.0030607783122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.00000000000001,0.0,0.0,0.0,0.0,570.8731642189589,0.0,0.0,0.0,0.0,1312.0000000000007,1312.0000000000007,1376.0000000000007,0.0,512.0000000000002,0.0,0.0,0.0,1152.0000000000005,896.0000000000005,3792.8449064449082,0.0,14223.168399168406,4494.316839916842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63488.000000000015,0.0,0.0,86016.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14896836.923076931,11226820.92307693,0.0,0.0,0.0,0.0,0.0,0.0
2020-08,0.0,0,0,0,102601776.8980571,0.0,0.0,42.84564932225623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.6595460614155,0.0,95.14552736982648,0.0,0.0,1568.0000000000007,1472.0000000000007,1568.0000000000007,0.0,576.0000000000002,0.0,0.0,0.0,0.0,0.0,1896.4224532224541,0.0,14697.27401247402,5480.422453222456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96256.00000000001,0.0,0.0,86016.00000000003,28672.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557056.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,0.0,0,0,0,111238059.81160426,0.0,0.0,44.79317883690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.2229639519361,0.0,0.0,0.0,0.0,1184.0000000000005,1376.0000000000007,1312.0000000000007,0.0,0.0,0.0,0.0,0.0,768.0000000000003,0.0,3318.7392931392947,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75776.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557056.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226820.92307693,3670016.000000002,0.0,0.0,0.0,0.0,0.0
2020-10,0.0,0,0,0,109868042.78628415,0.0,0.0,44.79317883690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74358974358975,0.0,333.0093457943927,0.0,0.0,0.0,0.0,1024.0000000000005,1024.0000000000005,992.0000000000005,0.0,448.0000000000002,0.0,0.0,0.0,0.0,0.0,2844.633679833681,0.0,10430.323492723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81920.00000000001,0.0,0.0,86016.00000000003,24576.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327680.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14896836.923076931,11226820.92307693,3670016.000000002,0.0,0.0,0.0,0.0,0.0
