Month,bridge,checkpoint,bus,university,Email,sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),primary,primary(2),secondary,tertiary,neglect,settlement,shop,market,station,cafe,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),insurance,power station,energy,fire,mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,communications,power lines,liquor store,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,restaurant,restaurant(2),compound,port,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),infrastructure,military,military(2),school,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),police,airport,airport(2),army,road,road(2),road(3),hospital,hospital(2)
2019-12,11555965819.83407,0.0,6,37924.999999999985,58628051259.272766,0.0,5.104210974053594,5.582730752871119,0.0,0.0,4.883251010327795,4.714863044454423,16.815463381904422,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,20.689655172413786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.30434782608677,0.0,388.29134989314343,0.0,0.0,0.0,2439.1179290508135,2485.139022051772,230.1054650047937,0.0,0.0,0.0,2630.1369863013683,6143.999999999997,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34733.668341708515,0.0,93308.4112149532,10048.598130841114,0.0,0.0,0.0,0.0,0.0,62105.415162454825,0.0,26616.606498194924,266166.0649819493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935379.923761116,0.0,0.0,0.0,0.0,2744711.2417340167,0.0,0.0,0.0,0.0,0.0,2101635.4890432907,2101635.4890432907,0.0,0.0,0.0,0.0,0.0,10194488.88888888,75760988.48167533,0.0,0.0,9881868.062827218,412692562.24899566,0.0,0.0,0.0,28080589.154206626,0.0,0.0,0.0,0.0,189251510529.14783,0.0,0.0,0.0,927772313.3640546,0.0,927772313.3640546,0.0,0.0,0.0,3073688427.480913,3254493629.0974374,0.0,0.0,7812520292.060245,3083889588.971149,3495074867.5006356,23361767631.081337,10125091290.525364,10125091290.525364,10486701693.758411,43334871820.62776,43334871820.62776
2020-01,11555965819.83407,0.0,7,29724.999999999985,51544107866.81416,0.0,5.7422373458102935,5.582730752871119,0.0,0.0,5.051638976201167,2.694207453973956,20.929107499707033,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,17.241379310344822,0.0,0.0,26.94207453973955,0.0,0.0,0.0,0.0,521.7391304347824,0.0,336.72003643625385,0.0,0.0,0.0,966.4429530201336,874.4007670182161,322.1476510067112,0.0,0.0,0.0,2922.3744292237425,8191.999999999996,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32160.804020100477,0.0,97614.95327102797,0.0,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,0.0,239549.45848375434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748015.247776364,0.0,0.0,0.0,0.0,1372355.6208670083,0.0,0.0,0.0,1140773.9343896443,0.0,3362616.782469265,2521962.586851949,0.0,252390096.10299885,0.0,0.0,0.0,9830399.999999993,69173076.43979052,0.0,0.0,9881868.062827218,256880064.2570279,0.0,0.0,0.0,30888648.06962729,36504765.90046862,0.0,0.0,67710737.21973088,128108714819.73082,248607152.22272092,0.0,0.0,927772313.3640546,0.0,927772313.3640546,813112245.5573499,975734694.6688199,0.0,2350467621.014816,2440870221.823078,0.0,0.0,7812520292.060245,1850333753.3826895,0.0,22227361546.085754,9763480887.292315,10848312096.99146,11209922500.224508,40445880365.91924,40445880365.91924
2020-02,8666974365.125553,0.0,4,21524.99999999999,63352050613.08129,0.0,5.7422373458102935,6.061250531688644,0.0,0.0,5.7251908396946565,3.0309833857207003,19.389504827899458,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,31.03448275862068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.7391304347824,0.0,168.36001821812692,0.0,0.0,0.0,736.3374880153399,828.3796740172573,276.1265580057525,0.0,0.0,0.0,2922.3744292237425,6143.999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28301.50753768842,0.0,87566.35514018686,0.0,0.0,0.0,0.0,0.0,0.0,79849.81949458478,0.0,44361.01083032488,328271.4801444041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872925.0317661986,0.0,0.0,0.0,0.0,1155667.891256428,0.0,0.0,0.0,0.0,0.0,2101635.4890432907,1681308.3912346326,1681308.3912346326,195047816.4022177,0.0,0.0,0.0,13835377.777777767,65879120.41884811,0.0,0.0,9881868.062827218,210557429.71887532,0.0,16844594.377510026,0.0,30888648.06962729,28080589.154206626,0.0,67710737.21973088,0.0,119374029718.38554,192105526.71755707,0.0,0.0,927772313.3640546,0.0,927772313.3640546,487867347.33440995,487867347.33440995,0.0,3164091028.2891755,3525701431.522224,0.0,0.0,9457261406.17819,2672704310.4416623,2467111671.176919,15059314632.879202,11571532903.457558,9401870484.059265,9763480887.292315,37556888911.21073,34667897456.50221
2020-03,5777982910.417035,0.0,5,15374.999999999993,58464992492.0292,0.0,4.306678009357721,4.62569119523607,0.0,0.0,5.051638976201167,3.704535249214189,22.131934239767865,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,13.793103448275858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.7391304347824,0.0,310.93437970780906,0.0,0.0,0.0,690.3163950143811,690.3163950143811,414.1898370086287,0.0,0.0,0.0,2922.3744292237425,6143.999999999997,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20582.914572864305,0.0,78953.27102803733,0.0,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,26616.606498194924,337143.68231046904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560650.5717916116,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,965270.2521758528,1053022.0932827485,2521962.586851949,2521962.586851949,0.0,160726514.00131074,0.0,0.0,0.0,13471288.888888877,79054944.50261775,0.0,0.0,16469780.104712028,185290538.1526103,0.0,21055742.971887533,0.0,25272530.238785964,0.0,0.0,67710737.21973088,45140491.47982059,110639344617.04025,158204551.41445878,0.0,0.0,927772313.3640546,0.0,927772313.3640546,0.0,0.0,0.0,1536844213.7404566,1536844213.7404566,0.0,0.0,8429298209.854474,1644741114.1179461,1850333753.3826895,18824143291.099003,10125091290.525364,8317039274.36012,8678649677.593168,34667897456.50221,31778906001.793694
2020-04,8666974365.125553,0.0,2,10249.999999999996,59090928227.12451,0.0,3.668651637601021,4.147171416418545,0.0,0.0,3.872923215087561,2.1890435563538393,10.296165783980143,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4347826086956,391.30434782608677,65.2173913043478,336.72003643625385,0.0,0.0,0.0,276.1265580057525,276.1265580057525,0.0,0.0,0.0,0.0,3506.8493150684913,4095.999999999998,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005.025125628134,0.0,45936.44859813081,0.0,0.0,0.0,0.0,0.0,0.0,26616.606498194924,0.0,0.0,425865.7039711188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435740.787801777,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,789766.5699620614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14199466.666666655,102112636.64921458,0.0,0.0,16469780.104712028,113701012.04819268,0.0,0.0,0.0,0.0,33696706.98504795,0.0,0.0,0.0,98993097815.24655,0.0,0.0,0.0,463886156.6820273,0.0,1391658470.0460818,0.0,0.0,0.0,1084831209.6991458,994428608.8908837,0.0,0.0,7812520292.060245,0.0,2055926392.6474328,16193720717.874786,7593818467.894022,8317039274.36012,7232208064.660974,26000923092.37666,23111931637.66814
2020-05,5777982910.417035,0.0,4,13324.999999999995,57315684693.1096,0.0,5.901743938749468,5.582730752871119,0.0,0.0,2.3574315222272113,1.6838796587337224,14.073033970036011,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,0.0,24.247867085765595,24.247867085765595,0.0,0.0,65.2173913043478,391.30434782608677,0.0,285.14872297936427,0.0,0.0,0.0,322.1476510067112,322.1476510067112,322.1476510067112,0.0,0.0,0.0,5260.273972602737,4095.999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10291.457286432153,0.0,53114.018691588746,0.0,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,26616.606498194924,416993.50180505385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372564.167725537,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,877518.4110689571,702014.7288551657,2101635.4890432907,2101635.4890432907,0.0,114684559.40156233,0.0,0.0,0.0,10558577.777777769,95524724.60732977,0.0,0.0,19763736.125654437,143179052.2088352,0.0,12633445.78313252,0.0,39312824.81588928,33696706.98504795,0.0,45140491.47982059,0.0,107727782916.59183,113003251.0103277,0.0,0.0,463886156.6820273,0.0,1391658470.0460818,0.0,325244898.22293997,0.0,2169662419.3982916,2079259818.5900295,0.0,0.0,7195742374.266014,0.0,0.0,14697704229.646152,8678649677.593168,7955428871.127071,9763480887.292315,26000923092.37666,26000923092.37666
2020-06,8666974365.125553,0.0,3,15374.999999999993,87325941087.23524,0.0,5.7422373458102935,5.7422373458102935,0.0,0.0,3.3677593174674447,4.041311180960934,9.093339043919313,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,0.0,26.94207453973955,0.0,0.0,0.0,130.4347826086956,391.30434782608677,65.2173913043478,362.50569316469864,0.0,77.35697018533435,0.0,230.1054650047937,368.16874400766994,184.08437200383497,0.0,0.0,0.0,4968.036529680363,4095.999999999998,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005.025125628134,0.0,71775.70093457939,0.0,0.0,0.0,0.0,0.0,0.0,26616.606498194924,0.0,0.0,416993.50180505385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247654.3837357024,0.0,0.0,0.0,433375.4592211605,650063.1888317408,0.0,0.0,0.0,702014.7288551657,0.0,2101635.4890432907,2521962.586851949,0.0,218068793.7020919,0.0,0.0,0.0,15655822.222222209,98818680.62827218,0.0,0.0,19763736.125654437,214768578.31325284,0.0,12633445.78313252,0.0,36504765.90046862,42120883.731309935,0.0,0.0,0.0,107727782916.59183,214706176.91962263,0.0,599490057.8944205,927772313.3640546,0.0,1391658470.0460818,0.0,325244898.22293997,0.0,1988857217.7817674,1808052016.1652431,904026008.0826216,723220806.4660972,7401335013.530758,2467111671.176919,1850333753.3826895,16760923760.372578,7593818467.894022,8317039274.36012,6870597661.427925,37556888911.21073,34667897456.50221
2020-07,8666974365.125553,0.0,4,14349.999999999993,93104995686.78876,0.0,6.380263717566993,6.380263717566993,0.0,0.0,4.041311180960934,2.694207453973956,11.667380489914347,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,10.344827586206893,0.0,0.0,0.0,0.0,65.2173913043478,391.30434782608677,0.0,388.29134989314343,0.0,0.0,0.0,414.1898370086287,368.16874400766994,0.0,0.0,0.0,0.0,4968.036529680363,6143.999999999997,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,16723.618090452248,0.0,64598.13084112145,0.0,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,26616.606498194924,496843.3212996386,38391.43048426688,0.0,0.0,0.0,0.0,0.0,0.0,3809748.411689959,0.0,0.0,0.0,0.0,577833.945628214,0.0,0.0,0.0,0.0,0.0,2101635.4890432907,2101635.4890432907,0.0,149426188.90027794,0.0,0.0,0.0,11650844.444444435,92230768.58638737,0.0,0.0,19763736.125654437,168445943.77510026,0.0,12633445.78313252,0.0,25272530.238785964,22464471.3233653,0.0,45140491.47982059,0.0,98993097815.24655,146904226.313426,0.0,333646004.2503086,927772313.3640546,0.0,927772313.3640546,0.0,0.0,0.0,2892883225.864389,2531272822.6313405,0.0,0.0,7606927652.795501,1644741114.1179461,0.0,16760923760.372578,10125091290.525364,10125091290.525364,10486701693.758411,34667897456.50221,37556888911.21073
2020-08,8666974365.125553,0.0,5,13324.999999999995,73553194611.03293,0.0,6.380263717566993,6.220757124627818,0.0,0.0,4.378087112707679,3.704535249214189,12.870207229975179,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,0.0,21.55365963179164,21.55365963179164,0.0,0.0,65.2173913043478,521.7391304347824,65.2173913043478,349.61286480047625,0.0,0.0,0.0,368.16874400766994,368.16874400766994,184.08437200383497,0.0,0.0,0.0,5552.511415525111,7167.999999999996,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,19296.482412060286,0.0,61727.10280373828,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,487971.11913357367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747293.5196950417,0.0,0.0,0.0,0.0,361146.2160176338,0.0,0.0,0.0,877518.4110689571,0.0,3362616.782469265,3362616.782469265,0.0,195047816.4022177,0.0,0.0,0.0,12743111.1111111,95524724.60732977,0.0,0.0,19763736.125654437,366369927.7108431,0.0,12633445.78313252,0.0,30888648.06962729,22464471.3233653,0.0,0.0,0.0,107727782916.59183,192105526.71755707,146904226.313426,0.0,463886156.6820273,0.0,927772313.3640546,325244898.22293997,0.0,325244898.22293997,2260065020.206554,2169662419.3982916,0.0,0.0,9457261406.17819,1439148474.8532028,2055926392.6474328,25424987161.807762,10486701693.758411,10125091290.525364,11209922500.224508,34667897456.50221,31778906001.793694
2020-09,5777982910.417035,0.0,4,16399.999999999993,79788585399.7431,0.0,6.220757124627818,6.220757124627818,0.0,0.0,4.041311180960934,3.536147283340817,14.409809901782756,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,17.241379310344822,0.0,0.0,0.0,0.0,0.0,0.0,65.2173913043478,391.30434782608677,65.2173913043478,349.61286480047625,0.0,0.0,0.0,368.16874400766994,276.1265580057525,184.08437200383497,0.0,0.0,0.0,3799.0867579908654,7167.999999999996,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,20582.914572864305,0.0,68904.67289719621,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,532332.1299638986,0.0,0.0,0.0,0.0,83273.18932655649,0.0,0.0,4059567.979669628,0.0,0.0,0.0,0.0,433375.4592211605,0.0,0.0,0.0,1316277.6166034355,614262.88774827,3782943.8802779233,4203270.978086581,1260981.2934259744,126405211.60040376,0.0,0.0,0.0,10194488.88888888,82348900.52356015,0.0,0.0,19763736.125654437,290569253.01204795,0.0,21055742.971887533,0.0,22464471.3233653,25272530.238785964,0.0,0.0,0.0,119374029718.38554,124303576.11136046,0.0,322345679.1492758,463886156.6820273,231943078.34101364,1391658470.0460818,0.0,0.0,325244898.22293997,3344896229.9056997,3073688427.480913,0.0,0.0,7401335013.530758,2672704310.4416623,2261519031.912176,19958549376.094585,9401870484.059265,9763480887.292315,9763480887.292315,46223863275.33628,46223863275.33628
2020-10,5777982910.417035,0.0,5,13324.999999999995,76867415465.98428,0.0,5.263717566992769,5.104210974053594,0.0,0.0,4.378087112707679,3.536147283340817,15.444248675970217,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,10.344827586206893,0.0,0.0,16.165244723843728,0.0,0.0,16.165244723843728,65.2173913043478,391.30434782608677,0.0,388.29134989314343,0.0,77.35697018533435,0.0,966.4429530201336,1012.4640460210924,276.1265580057525,0.0,0.0,0.0,3214.611872146117,6143.999999999997,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,27015.0753768844,0.0,63162.61682242986,5742.056074766351,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,0.0,514587.7256317686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184477.763659463,0.0,0.0,0.0,0.0,1083438.6480529013,0.0,0.0,0.0,702014.7288551657,0.0,3362616.782469265,3782943.8802779233,0.0,264110748.30184028,0.0,0.0,0.0,11650844.444444435,72467032.46073292,0.0,0.0,19763736.125654437,189501686.7469878,0.0,12633445.78313252,0.0,0.0,16848353.492523976,0.0,22570245.739910293,0.0,113550906317.4887,259907477.32375368,0.0,299745028.94721025,463886156.6820273,0.0,927772313.3640546,0.0,487867347.33440995,0.0,2260065020.206554,2350467621.014816,0.0,0.0,8018112931.324987,2055926392.6474328,2467111671.176919,21660158503.58796,9763480887.292315,9763480887.292315,10125091290.525364,46223863275.33628,46223863275.33628
2020-11,8666974365.125553,0.0,5,12299.999999999995,52219649068.10568,0.0,4.94470438111442,4.785197788175244,0.0,0.0,4.209699146834306,2.8625954198473282,15.61263664184359,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,0.0,10.344827586206893,0.0,0.0,0.0,0.0,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,439.862663350033,0.0,0.0,0.0,1564.7171620325973,1564.7171620325973,322.1476510067112,0.0,0.0,0.0,4091.32420091324,6143.999999999997,2047.999999999999,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20582.914572864305,0.0,55985.04672897192,4306.542056074763,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,496843.3212996386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935379.923761116,0.0,0.0,0.0,0.0,1444584.8640705352,0.0,0.0,0.0,1316277.6166034355,438759.20553447853,2521962.586851949,2942289.684660607,0.0,172026839.1023435,0.0,0.0,2184533.3333333316,8738133.333333327,62585164.39790571,0.0,0.0,13175824.083769623,176868240.96385527,12633445.78313252,16844594.377510026,0.0,25272530.238785964,25272530.238785964,0.0,0.0,0.0,154312770123.76666,169504876.51549155,0.0,588189732.7933878,463886156.6820273,0.0,1391658470.0460818,0.0,0.0,0.0,3706506633.138748,4158519637.180059,0.0,0.0,7812520292.060245,1027963196.3237164,0.0,33160237117.512108,9763480887.292315,8678649677.593168,9763480887.292315,34667897456.50221,34667897456.50221
2020-12,20222940184.95962,0.0,5,14349.999999999993,64862505939.24716,0.0,5.7422373458102935,5.7422373458102935,0.0,0.0,5.220026942074539,2.694207453973956,12.701819264101808,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,0.0,0.0,0.0,0.0,16.165244723843728,0.0,0.0,130.4347826086956,391.30434782608677,0.0,336.72003643625385,0.0,0.0,0.0,598.2742090124636,644.2953020134224,230.1054650047937,0.0,0.0,0.0,4383.561643835614,6143.999999999997,0.0,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20582.914572864305,0.0,63162.61682242986,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,532332.1299638986,43875.92055344786,0.0,0.0,0.0,0.0,62454.891994917365,62454.891994917365,3247654.3837357024,0.0,0.0,0.0,0.0,794521.6752387943,0.0,0.0,0.0,877518.4110689571,0.0,2101635.4890432907,2101635.4890432907,0.0,160726514.00131074,0.0,0.0,0.0,5825422.222222217,69173076.43979052,0.0,0.0,19763736.125654437,185290538.1526103,0.0,12633445.78313252,0.0,16848353.492523976,22464471.3233653,0.0,45140491.47982059,45140491.47982059,142666523321.97296,158204551.41445878,0.0,311045354.04824305,463886156.6820273,0.0,927772313.3640546,0.0,0.0,0.0,2712078024.2478647,3073688427.480913,0.0,0.0,11718780438.090366,2055926392.6474328,2055926392.6474328,36925065775.7319,10125091290.525364,11209922500.224508,10848312096.99146,28889914547.085175,31778906001.793694
2021-01,11555965819.83407,0.0,5,13324.999999999995,52219649068.10568,0.0,5.104210974053594,4.94470438111442,0.0,0.0,4.54647507858105,2.1890435563538393,14.241421935909383,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,17.241379310344822,10.344827586206893,0.0,16.165244723843728,16.165244723843728,0.0,0.0,130.4347826086956,391.30434782608677,65.2173913043478,414.0770066215882,0.0,0.0,0.0,460.2109300095874,460.2109300095874,322.1476510067112,0.0,0.0,0.0,2922.3744292237425,7167.999999999996,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15437.185929648229,0.0,66033.64485981304,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,487971.11913357367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559928.8437102893,0.0,0.0,0.0,0.0,722292.4320352676,0.0,0.0,0.0,526511.0466413742,0.0,3362616.782469265,3362616.782469265,1260981.2934259744,125984884.5025951,0.0,0.0,0.0,9830399.999999993,62585164.39790571,0.0,0.0,19763736.125654437,193712835.3413653,0.0,21055742.971887533,0.0,19656412.40794464,19656412.40794464,0.0,45140491.47982059,0.0,151401208423.31827,124303576.11136046,0.0,299745028.94721025,927772313.3640546,0.0,927772313.3640546,0.0,0.0,325244898.22293997,2169662419.3982916,2169662419.3982916,0.0,0.0,9251668766.913446,1850333753.3826895,1644741114.1179461,28261002374.296722,9763480887.292315,9401870484.059265,8317039274.36012,26000923092.37666,26000923092.37666
2021-02,8666974365.125553,0.0,5,18449.999999999993,46448144772.02891,0.0,4.785197788175244,4.785197788175244,0.0,0.0,4.714863044454423,2.694207453973956,14.409809901782756,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,10.344827586206893,6.896551724137929,10.344827586206893,18.859452177817683,16.165244723843728,0.0,0.0,130.4347826086956,391.30434782608677,65.2173913043478,388.29134989314343,0.0,0.0,0.0,598.2742090124636,552.253116011505,230.1054650047937,0.0,0.0,0.0,2630.1369863013683,8191.999999999996,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,18010.050251256267,0.0,57420.56074766351,0.0,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,26616.606498194924,514587.7256317686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435019.0597204547,0.0,0.0,0.0,0.0,1011209.4048493746,0.0,0.0,0.0,702014.7288551657,702014.7288551657,2942289.684660607,2942289.684660607,0.0,103384234.30052955,0.0,0.0,0.0,10194488.88888888,65879120.41884811,0.0,0.0,13175824.083769623,185290538.1526103,0.0,12633445.78313252,0.0,16848353.492523976,19656412.40794464,0.0,0.0,45140491.47982059,107727782916.59183,101702925.90929492,0.0,299745028.94721025,463886156.6820273,0.0,927772313.3640546,325244898.22293997,0.0,325244898.22293997,2260065020.206554,1988857217.7817674,0.0,0.0,8223705570.589731,1233555835.5884595,2467111671.176919,19029735930.363747,7593818467.894022,7955428871.127071,7955428871.127071,31778906001.793694,28889914547.085175
2021-03,11555965819.83407,0.0,4,18449.999999999993,57781902023.936905,0.0,5.423224159931944,5.582730752871119,0.0,0.0,4.041311180960934,3.1993713515940723,13.038595195848552,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,13.793103448275858,0.0,0.0,21.55365963179164,18.859452177817683,0.0,0.0,65.2173913043478,391.30434782608677,65.2173913043478,336.72003643625385,0.0,0.0,0.0,506.2320230105462,506.2320230105462,138.06327900287624,0.0,0.0,0.0,2630.1369863013683,6143.999999999997,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,0.0,0.0,20582.914572864305,0.0,57420.56074766351,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,505715.5234657036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310109.27573062,0.0,0.0,0.0,0.0,1011209.4048493746,0.0,0.0,0.0,0.0,0.0,2521962.586851949,2101635.4890432907,0.0,103384234.30052955,0.0,0.0,0.0,10194488.88888888,62585164.39790571,0.0,0.0,13175824.083769623,172657092.36947778,0.0,12633445.78313252,0.0,30888648.06962729,22464471.3233653,0.0,0.0,0.0,107727782916.59183,101702925.90929492,0.0,0.0,463886156.6820273,0.0,927772313.3640546,0.0,0.0,0.0,2260065020.206554,2260065020.206554,0.0,0.0,6784557095.736527,1850333753.3826895,1644741114.1179461,15059314632.879202,11571532903.457558,12294753709.923655,11933143306.690607,31778906001.793694,34667897456.50221
2021-04,5777982910.417035,0.0,3,14349.999999999993,53525801167.06938,0.0,4.62569119523607,4.785197788175244,0.0,0.0,4.883251010327795,2.3574315222272113,10.632941715726888,0.0,0.0,0.0,13.043478260869561,13.043478260869561,0.0,0.0,10.344827586206893,0.0,0.0,18.859452177817683,21.55365963179164,0.0,0.0,65.2173913043478,260.8695652173912,0.0,349.61286480047625,0.0,0.0,0.0,322.1476510067112,368.16874400766994,368.16874400766994,0.0,0.0,0.0,2922.3744292237425,4095.999999999998,1023.9999999999995,1023.9999999999995,0.0,0.0,813.5593220338981,0.0,0.0,0.0,0.0,11577.889447236172,0.0,41629.906542056044,0.0,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,26616.606498194924,576693.1407942234,32906.9404150859,0.0,0.0,0.0,0.0,0.0,0.0,2748015.247776364,0.0,0.0,0.0,0.0,1083438.6480529013,0.0,0.0,0.0,614262.88774827,0.0,3362616.782469265,3362616.782469265,840654.1956173163,114684559.40156233,0.0,0.0,2548622.22222222,9466311.111111103,52703296.33507849,0.0,0.0,16469780.104712028,151601349.39759022,0.0,0.0,0.0,19656412.40794464,22464471.3233653,0.0,0.0,45140491.47982059,107727782916.59183,113003251.0103277,0.0,0.0,463886156.6820273,0.0,927772313.3640546,325244898.22293997,325244898.22293997,162622449.11146998,2621675423.4396024,2440870221.823078,0.0,0.0,20559263926.474327,1233555835.5884595,1233555835.5884595,16399313357.13953,6870597661.427925,7232208064.660974,7593818467.894022,34667897456.50221,34667897456.50221
2021-05,8666974365.125553,0.0,3,11274.999999999995,47123704445.81729,0.0,3.668651637601021,3.668651637601021,0.0,0.0,2.3574315222272113,3.0309833857207003,11.83576845578772,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,0.0,0.0,0.0,0.0,18.859452177817683,16.165244723843728,0.0,0.0,65.2173913043478,391.30434782608677,65.2173913043478,181.25284658234932,0.0,0.0,0.0,322.1476510067112,276.1265580057525,138.06327900287624,0.0,0.0,0.0,3799.0867579908654,5119.999999999998,0.0,0.0,0.0,0.0,813.5593220338981,0.0,0.0,0.0,0.0,14150.75376884421,0.0,47371.9626168224,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,887220.2166064975,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,3372564.167725537,0.0,0.0,0.0,0.0,577833.945628214,0.0,0.0,0.0,0.0,614262.88774827,2101635.4890432907,1681308.3912346326,0.0,114684559.40156233,0.0,0.0,2548622.22222222,6917688.888888883,49409340.31413609,0.0,0.0,16469780.104712028,117912160.64257018,0.0,16844594.377510026,0.0,16848353.492523976,19656412.40794464,0.0,22570245.739910293,45140491.47982059,96081536114.79811,113003251.0103277,0.0,0.0,463886156.6820273,0.0,927772313.3640546,0.0,162622449.11146998,0.0,2079259818.5900295,1898454616.9735053,0.0,0.0,7812520292.060245,2672704310.4416623,3289482228.2358923,19958549376.094585,9040260080.826218,9763480887.292315,9040260080.826218,28889914547.085175,28889914547.085175
