Month,inadequate,adequate,availability,lack,Email,returnee,exile,civil war,violence,conflict,fight,killing,battle,massacre,massacre(2),injury,butchery,explosion,car bomb,corpse,abduction,ambush,suicide,suicide bomber,suicide bomber(2),rape,persecution,assassination,terror,militia,military base,attack,assault,gang,gang(2),crime,theft,clash,fighter,mortar,rocket,siege,siege(2),blockade,shelling,food scarcity,food shortage,eviction,nutrition,shelling(2),shells,shells(2),force,bomb,warring,gun,soldiers,rebel,unrest,troubled,insurgent,dead,revolutionary,killed,crisis,victim,arrest,detention,detainee,prisoner,detention centre,indiscriminate,checkpoint,operation,torture,elements,execute,withdrawal,feud,weapons,kidnapping,body,ransom,ammunition,resource,shortage,education,health,martyr,martyred,roadside bomb,injured,rounds,patrol,target,scared,stressed,stressed(2),hiding,scare,cry,cry(2),violent,infection,virus,contaminated,death,protection,neglect,employment,health care,necessary care,scattered,homeless,IDPs,IDPs(2),flee,displacement,refugee,displace,displace(2),migration,evacuate,release,relocation,expel,expel(2),deport,move,run away from,returnee(2),disease,failure,dropout,dropout(2)
2022-04,0,0,0.0,0.0,16804549812.23906,0.0,0.0,0.0,0.042833607907742995,0.0,0.2801975752132913,0.0,0.1634485855410866,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.351145038167935,0.0,0.0,0.0,6.3269961977186275,0.0,11.38859315589353,0.0,7.471935339021101,4.48316120341266,14.943870678042202,0.0,21.11340206185566,10.55670103092783,0.0,31.67010309278349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73057925460256,0.0,0.0,0.0,860.7669510552308,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2056.238133547867,0.0,0.0,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13772.271216883692,0.0,21423.533004041295,0.0,0.0,0.0,0.0,0.0,526879.9856179771,0.0,0.0,0.0,0.0,1401695.4241645234,841017.2544987141,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,1898618.5680087036,5695855.7040261105,0.0,17087567.11207833,4700935.242029632,0.0,0.0,14993172.62298603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75214963.87247413,0.0,952722875.7180057,0.0,0.0,0.0,0.0,3897701560.069806,0.0,0.0,2808025317.9057007,0.0,0.0,0.0
2022-05,0,0,0.0,0.0,17052970190.853994,0.0,0.0,0.0,0.042833607907742995,0.0,0.23349797934440944,0.07004939380332283,0.11674898967220472,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.7471935339021101,0.0,0.0,7.845532105972156,0.0,0.0,0.0,6.3269961977186275,0.0,8.857794676806078,0.0,11.955096542433761,8.96632240682532,14.943870678042202,0.0,21.11340206185566,10.55670103092783,0.0,31.67010309278349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,1147.689268073641,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2513.1799410029485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22953.785361472816,0.0,18363.028289178255,0.0,0.0,0.0,0.0,0.0,526879.9856179771,0.0,0.0,0.0,0.0,1191441.110539845,630762.9408740356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317847.7824773404,1317847.7824773404,0.0,3797237.1360174073,3797237.1360174073,0.0,18986185.680087037,4700935.242029632,0.0,7496586.311493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702006329.4764252,0.0,0.0,0.0,0.0,3637854789.3984857,0.0,0.0,2206305606.9259076,601719710.9797931,0.0,0.0
2022-06,0,0,0.0,0.0,16550699020.83463,0.0,0.0,0.0,0.042833607907742995,0.14009878760664565,0.23349797934440944,0.0,0.11674898967220472,0.0,0.0,0.21700573813249865,0.0,0.0,0.0,0.0,0.0,0.0,0.7471935339021101,0.0,0.0,6.351145038167935,0.0,0.0,0.0,2.530798479087451,0.0,5.061596958174902,0.0,7.471935339021101,8.96632240682532,14.943870678042202,4.48316120341266,21.11340206185566,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,812.9465648854957,0.0,0.0,3491.6721311475394,0.0,0.0,0.0,0.0,0.0,1827.7672298203263,0.0,0.0,1530.2523574315214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36726.05657835651,0.0,18363.028289178255,0.0,0.0,0.0,0.0,0.0,539133.0085393254,0.0,0.0,0.0,0.0,1401695.4241645234,630762.9408740356,0.0,0.0,0.0,146904.226313426,0.0,471575.8010810807,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,9493092.840043519,0.0,20884804.24809574,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100286618.49663217,0.0,526504747.10731894,0.0,0.0,0.0,0.0,3897701560.069806,0.0,0.0,3209171791.8922296,1203439421.9595861,0.0,0.0
2022-07,0,0,0.0,0.0,14354542074.181713,0.0,0.0,0.0,0.0,0.0,0.3035473731477323,0.0,0.14009878760664565,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.724741805118991,0.0,0.0,0.0,6.3269961977186275,0.0,6.3269961977186275,0.0,5.977548271216881,8.96632240682532,16.43825774584642,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86528962730128,0.0,0.0,0.0,1004.228109564436,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2056.238133547867,0.0,0.0,1530.2523574315214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22953.785361472816,0.0,18363.028289178255,0.0,0.0,0.0,0.0,0.0,563639.054382022,0.0,0.0,0.0,0.0,981186.7969151664,630762.9408740356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635695.564954681,0.0,0.0,3797237.1360174073,5695855.7040261105,0.0,17087567.11207833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676934674.8522671,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2406878843.9191723,0.0,0.0,0.0
2022-08,0,0,0.0,0.0,15542297178.914734,0.0,0.0,0.0,0.042833607907742995,0.07004939380332283,0.2101481814099685,0.0,0.1634485855410866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471935339021101,0.0,0.0,5.977548271216881,0.0,0.0,0.0,5.061596958174902,0.0,6.3269961977186275,0.0,8.96632240682532,7.471935339021101,14.943870678042202,0.0,21.11340206185566,21.11340206185566,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,1099.868881903906,143.46115850920512,0.0,3491.6721311475394,0.0,0.0,0.0,0.0,0.0,2284.709037275408,0.0,0.0,1912.815446789402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32135.299506061943,0.0,30605.047148630423,0.0,0.0,0.0,0.0,0.0,637157.1919101119,0.0,0.0,0.0,0.0,1121356.3393316187,770932.4832904879,0.0,0.0,0.0,146904.226313426,0.0,0.0,235787.90054054034,0.0,0.0,587616.9052537039,0.0,0.0,1317847.7824773404,2635695.564954681,0.0,3797237.1360174073,7594474.272034815,0.0,18986185.680087037,6267913.65603951,0.0,0.0,7496586.311493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752149638.7247413,0.0,0.0,0.0,0.0,3637854789.3984857,0.0,0.0,2406878843.9191723,1203439421.9595861,0.0,0.0
2022-09,0,0,0.0,0.0,20011162740.403465,0.0,0.0,0.0,0.0,0.07004939380332283,0.23349797934440944,0.0,0.2101481814099685,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.9339919173776376,0.0,0.0,5.603951504265826,0.0,0.0,0.0,6.3269961977186275,0.0,5.061596958174902,0.0,8.96632240682532,8.96632240682532,16.43825774584642,0.0,21.11340206185566,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,1338.9708127525812,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,1827.7672298203263,0.0,0.0,1530.2523574315214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36726.05657835651,0.0,27544.542433767383,0.0,0.0,0.0,0.0,0.0,539133.0085393254,36759.06876404492,0.0,70084.77120822617,0.0,1191441.110539845,560678.1696658094,0.0,146904.226313426,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,18986185.680087037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75214963.87247413,0.0,777221293.3488994,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2607452080.9124365,0.0,0.0,0.0
2022-10,0,0,0.0,0.0,17561736777.5205,0.0,0.0,0.0,0.0,0.0,0.2568477772788504,0.0,0.14009878760664565,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856757970363716,0.0,0.0,0.0,5.061596958174902,0.0,6.3269961977186275,0.0,8.96632240682532,10.46070947462954,16.43825774584642,5.977548271216881,31.67010309278349,0.0,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.77548271216881,0.0,0.0,0.0,812.9465648854957,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2513.1799410029485,0.0,1147.689268073641,1530.2523574315214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,15302.523574315212,0.0,0.0,0.0,0.0,0.0,551386.0314606738,0.0,0.0,0.0,0.0,1051271.5681233925,560678.1696658094,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,1317847.7824773404,0.0,5695855.7040261105,5695855.7040261105,0.0,15188948.54406963,6267913.65603951,0.0,0.0,7496586.311493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75214963.87247413,0.0,626791365.6039511,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,3409745028.8854938,1002866184.9663217,0.0,0.0
2022-11,0,0,0.0,0.0,18323854728.87639,0.0,0.0,0.0,0.0,0.0,0.18679838347552755,0.04669959586888189,0.5837449483610235,0.0,0.0,0.32550860719874797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3623709025594954,0.0,0.0,0.0,3.796197718631176,0.0,3.796197718631176,0.0,8.96632240682532,8.96632240682532,10.46070947462954,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,860.7669510552308,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2513.1799410029485,0.0,1147.689268073641,1912.815446789402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18363.028289178255,0.0,18363.028289178255,0.0,0.0,0.0,0.0,0.0,526879.9856179771,0.0,0.0,0.0,0.0,4555510.128534701,560678.1696658094,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,1317847.7824773404,1317847.7824773404,0.0,3797237.1360174073,5695855.7040261105,0.0,11391711.408052221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451289783.2348448,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2406878843.9191723,1002866184.9663217,0.0,0.0
2022-12,0,0,0.0,0.0,12584104627.991362,0.0,0.0,0.0,0.042833607907742995,0.0,0.2568477772788504,0.07004939380332283,0.396946564885496,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7359676695105506,0.0,0.0,0.0,3.796197718631176,0.0,3.796197718631176,0.0,7.471935339021101,5.977548271216881,16.43825774584642,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.910193084867522,0.0,0.0,0.0,812.9465648854957,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2284.709037275408,0.0,1530.2523574315214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22953.785361472816,0.0,15302.523574315212,0.0,0.0,0.0,0.0,0.0,477867.8939325839,0.0,0.0,70084.77120822617,0.0,1962373.5938303329,560678.1696658094,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,3797237.1360174073,0.0,17087567.11207833,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526504747.10731894,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2206305606.9259076,802292947.9730574,0.0,0.0
2023-01,0,0,0.0,0.5,11396361777.785084,0.0,0.0,0.0,0.0,0.0,0.18679838347552755,0.09339919173776377,0.1634485855410866,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.5603951504265825,0.0,0.0,3.3623709025594954,0.0,0.0,0.0,3.796197718631176,0.0,6.3269961977186275,0.0,7.471935339021101,8.96632240682532,10.46070947462954,0.0,10.55670103092783,10.55670103092783,0.0,31.67010309278349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,765.1261787157607,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2741.6508447304896,0.0,3060.504714863043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36726.05657835651,0.0,15302.523574315212,0.0,0.0,0.0,0.0,0.0,502373.93977528054,0.0,0.0,140169.54241645234,0.0,1682034.5089974282,560678.1696658094,0.0,0.0,0.0,0.0,0.0,235787.90054054034,471575.8010810807,0.0,0.0,0.0,0.0,0.0,2635695.564954681,1317847.7824773404,0.0,3797237.1360174073,5695855.7040261105,0.0,15188948.54406963,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100286618.49663217,0.0,526504747.10731894,0.0,0.0,0.0,0.0,3637854789.3984857,0.0,0.0,2808025317.9057007,0.0,0.0,0.0
2023-02,0,0,0.0,0.0,12830376266.90635,0.0,0.0,0.0,0.042833607907742995,0.0,0.23349797934440944,0.0,0.1634485855410866,0.0,0.0,0.21700573813249865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48316120341266,0.0,0.0,0.0,3.796197718631176,0.0,2.530798479087451,0.0,5.977548271216881,5.977548271216881,13.449483610237982,0.0,21.11340206185566,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73057925460256,0.0,0.0,0.0,717.3057925460257,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2513.1799410029485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22953.785361472816,0.0,12242.01885945217,0.0,0.0,0.0,0.0,0.0,465614.8710112356,0.0,0.0,0.0,0.0,3013645.1619537254,630762.9408740356,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,13290329.976060925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75214963.87247413,0.0,501433092.48316085,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2206305606.9259076,601719710.9797931,0.0,0.0
2023-03,0,0,0.0,0.0,13344003742.945492,0.0,0.0,0.0,0.021416803953871497,0.0,0.18679838347552755,0.07004939380332283,0.14009878760664565,0.0,0.0,0.21700573813249865,0.0,0.0,0.0,0.0,0.0,0.0,0.5603951504265825,0.0,0.0,2.9887741356084403,0.0,0.0,0.0,5.061596958174902,0.0,6.3269961977186275,0.0,10.46070947462954,7.471935339021101,10.46070947462954,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86528962730128,0.0,0.0,0.0,669.4854063762906,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2741.6508447304896,0.0,765.1261787157607,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,21423.533004041295,0.0,0.0,0.0,0.0,0.0,441108.825168539,0.0,0.0,0.0,0.0,1261525.8817480712,560678.1696658094,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,7594474.272034815,0.0,13290329.976060925,0.0,0.0,7496586.311493015,7496586.311493015,0.0,0.0,12535827.312079022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551576401.7314769,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,3810891502.8720226,802292947.9730574,0.0,0.0
2023-04,0,0,0.0,0.0,13838790590.341488,0.0,0.0,0.0,0.0,0.0,0.23349797934440944,0.0,0.23349797934440944,0.0,0.0,0.21700573813249865,0.0,0.0,0.0,0.0,0.0,0.0,0.5603951504265825,0.0,0.0,2.615177368657385,0.0,0.0,0.0,6.3269961977186275,0.0,5.061596958174902,0.0,8.96632240682532,10.46070947462954,13.449483610237982,0.0,0.0,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86528962730128,0.0,0.0,0.0,669.4854063762906,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,3427.063555913112,0.0,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,15302.523574315212,0.0,0.0,0.0,0.0,0.0,453361.8480898873,0.0,0.0,0.0,0.0,1051271.5681233925,490593.3984575832,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,1898618.5680087036,3797237.1360174073,0.0,17087567.11207833,0.0,0.0,7496586.311493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651863020.2281091,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,1805159132.9393792,601719710.9797931,0.0,0.0
2023-05,0,0,0.0,0.0,16550699020.83463,0.0,0.0,0.0,0.021416803953871497,0.09339919173776377,0.2101481814099685,0.07004939380332283,0.14009878760664565,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9887741356084403,0.0,0.0,0.0,3.796197718631176,0.0,7.592395437262352,0.0,8.96632240682532,7.471935339021101,11.955096542433761,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86528962730128,0.0,0.0,0.0,717.3057925460257,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,3427.063555913112,0.0,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,15302.523574315212,0.0,18363.02828917825,0.0,0.0,0.0,551386.0314606738,0.0,0.0,70084.77120822617,0.0,1401695.4241645234,700847.7120822617,0.0,0.0,0.0,146904.226313426,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,18986185.680087037,4700935.242029632,0.0,0.0,7496586.311493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100286618.49663217,0.0,576648056.355635,0.0,0.0,0.0,0.0,2338620936.0418835,0.0,0.0,3209171791.8922296,601719710.9797931,0.0,0.0
2023-06,0,0,0.0,0.0,15542297178.914734,0.0,0.0,0.0,0.042833607907742995,0.0,0.2101481814099685,0.0,0.18679838347552755,0.0,0.0,0.21700573813249865,0.0,0.2801975752132913,0.0,0.0,0.0,0.0,0.7471935339021101,0.0,0.0,4.48316120341266,0.0,0.0,0.0,6.3269961977186275,0.0,7.592395437262352,0.0,5.977548271216881,5.977548271216881,11.955096542433761,0.0,21.11340206185566,21.11340206185566,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.77548271216881,0.0,0.0,0.0,765.1261787157607,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2741.6508447304896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41316.81365065108,0.0,9181.514144589128,0.0,0.0,0.0,0.0,0.0,502373.93977528054,0.0,0.0,0.0,0.0,1051271.5681233925,630762.9408740356,0.0,0.0,0.0,0.0,0.0,0.0,471575.8010810807,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,5695855.7040261105,5695855.7040261105,0.0,24682041.384113148,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125358273.12079021,0.0,852436257.2213734,0.0,0.0,0.0,0.0,2858314477.3845243,0.0,0.0,3209171791.8922296,1002866184.9663217,0.0,0.0
2023-07,0,0,0.0,0.0,13592506699.77748,0.0,0.0,0.0,0.0,0.07004939380332283,0.2568477772788504,0.0,0.1634485855410866,0.0,0.0,0.21700573813249865,0.0,0.0,0.0,0.0,0.0,0.0,0.9339919173776376,0.0,0.0,4.109564436461605,0.0,0.0,0.0,5.061596958174902,0.0,5.061596958174902,0.0,5.977548271216881,8.96632240682532,13.449483610237982,0.0,10.55670103092783,10.55670103092783,0.0,31.67010309278349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.77548271216881,0.0,0.0,0.0,765.1261787157607,191.28154467894018,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2970.12174845803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32135.299506061943,6121.009429726085,15302.523574315212,0.0,0.0,0.0,0.0,0.0,490120.9168539322,36759.06876404492,0.0,70084.77120822617,0.0,5326442.611825189,490593.3984575832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,18986185.680087037,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902579566.4696896,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,2005732369.9326434,0.0,0.0,0.0
2023-08,0,0,0.0,0.0,16550699249.305534,0.0,0.0,0.0,0.0,0.0,0.2101481814099685,0.0,0.14009878760664565,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9887741356084403,0.0,0.0,0.0,3.796197718631176,0.0,6.3269961977186275,0.0,8.96632240682532,10.46070947462954,14.943870678042202,0.0,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.77548271216881,0.0,0.0,0.0,1625.8931297709914,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,3427.063555913112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,18363.028289178255,0.0,0.0,0.0,0.0,0.0,465614.8710112356,0.0,0.0,0.0,0.0,2523051.7634961423,630762.9408740356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,5695855.7040261105,9493092.840043519,0.0,13290329.976060925,4700935.242029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877507911.8455315,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,3209171791.8922296,601719710.9797931,0.0,0.0
2023-09,0,0,0.0,0.0,13344251783.868954,0.0,0.0,0.0,0.042833607907742995,0.0,0.1634485855410866,0.0,0.11674898967220472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3623709025594954,0.0,0.0,0.0,3.796197718631176,0.0,5.061596958174902,0.0,7.471935339021101,7.471935339021101,11.955096542433761,4.48316120341266,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,17.93264481365064,0.0,0.0,0.0,0.0,0.0,47.820386169735045,0.0,0.0,0.0,573.8446340368205,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2513.1799410029485,0.0,0.0,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22953.785361472816,0.0,15302.523574315212,0.0,0.0,0.0,0.0,0.0,453361.8480898873,0.0,0.0,70084.77120822617,70084.77120822617,1752119.2802056542,560678.1696658094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,15188948.54406963,7834892.070049387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125358273.12079021,0.0,877507911.8455315,0.0,0.0,0.0,0.0,3378008018.727165,0.0,0.0,3409745028.8854938,601719710.9797931,0.0,0.0
2023-10,0,0,0.0,0.0,12830388748.421593,0.0,0.0,0.0,0.042833607907742995,0.07004939380332283,0.23349797934440944,0.0,0.14009878760664565,0.0,0.0,0.10850286906624933,0.0,0.0,0.0,0.0,0.0,0.0,0.37359676695105504,0.0,0.0,2.24158060170633,0.0,0.0,0.0,2.530798479087451,0.0,5.061596958174902,0.0,4.48316120341266,4.48316120341266,11.955096542433761,2.9887741356084403,10.55670103092783,10.55670103092783,0.0,21.11340206185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86528962730128,0.0,0.0,0.0,717.3057925460257,0.0,0.0,1745.8360655737697,0.0,0.0,0.0,0.0,0.0,2284.709037275408,0.0,1147.689268073641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27544.542433767383,0.0,12242.01885945217,0.0,0.0,0.0,0.0,0.0,465614.8710112356,0.0,0.0,0.0,0.0,1051271.5681233925,560678.1696658094,0.0,0.0,0.0,0.0,0.0,0.0,235787.90054054034,0.0,0.0,0.0,0.0,0.0,2635695.564954681,2635695.564954681,0.0,3797237.1360174073,5695855.7040261105,0.0,15188948.54406963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752149638.7247413,0.0,0.0,0.0,0.0,3118161248.055845,0.0,0.0,3008598554.8989654,0.0,0.0,0.0
