Month,informal sector,informal market,black market,foreign currency,Email,foreign currency_file1,foreign trade,oil,loan,Email_file1,debt,debt(2),livestock,loans,Email_file2,debts,debts(2),corruption,bribes,Email_file3,contract,smuggle,smuggler,business,Email_file4,suspension,freeze,fuel,foreign,Email_file5,foreign_file6,investor,tariff,warehouse,Email_file6,warehouse_file7,customs,customs(2),licence,Email_file7,licence_file8,shipment,shipment(2),shipment(3),Email_file8,money,Email_file9,supply,demand,GDP,investment,Email_file10,restriction,employment,employment(2),employment(3),Email_file11,restrictions,restrictions(2),restrictions(3),unemployment,Email_file12,currency,labour market,market,exchange rate,Email_file13,tax,taxes,good,good(2),Email_file14,levels of production,seasonal work,seasonal work(2),temporary work,Email_file15,sanctions,diaspora network,diaspora,import,Email_file16,export,trade,local economy,trader,Email_file17,economy,remittances,ban,supply_file18,Email_file18
2017-02,0,0,0.0,0.0,37,0.0,0.0,20,0,37,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,0,0,0,34,37,0,0,0,0,37,0,0.0,0.0,0.0,37,0.0,0,0,0,37,0,0.0,0.0,0.0,37,40,37,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,3,9,0,47,0,37,0,0.0,34,34,37,0,0,0.0,0,37,0,0,0.0,0,37,0,0,0,0.0,37,0.0,0,16,0,13
2017-03,0,0,0.0,0.0,37,0.0,0.0,20,0,37,0.0,0.0,0.0,0.0,21,0.0,0.0,2.0,0,7,0,0,0,35,37,0,0,0,0,37,0,0.0,0.0,0.0,37,0.0,0,0,0,37,0,0.0,0.0,0.0,37,25,37,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,3,0,0,30,0,37,10,0.0,33,35,37,0,0,0.0,0,37,0,0,0.0,0,37,0,14,0,0.0,37,0.0,0,31,0,13
2017-04,0,0,0.0,0.0,34,0.0,0.0,17,0,34,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0,7,0,0,0,31,34,0,0,0,0,34,0,0.0,0.0,0.0,34,0.0,0,0,0,34,0,0.0,0.0,0.0,34,37,34,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,34,0.0,0.0,0.0,0.0,3,7,0,38,0,34,9,0.0,29,25,34,0,0,0.0,0,34,0,0,0.0,0,34,0,0,0,0.0,34,0.0,0,15,0,12
2017-05,0,0,0.0,0.0,30,0.0,0.0,17,0,30,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0,6,0,0,0,35,30,0,0,0,0,30,0,0.0,0.0,0.0,30,0.0,0,0,0,30,0,0.0,0.0,0.0,30,26,30,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,30,0.0,0.0,0.0,0.0,3,0,0,40,0,30,0,0.0,37,37,30,0,0,0.0,0,30,0,0,0.0,0,30,0,0,0,0.0,30,0.0,0,13,0,10
2017-06,0,0,0.0,0.0,25,0.0,0.0,19,9,25,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0,5,0,0,0,15,25,0,0,0,0,25,0,0.0,0.0,0.0,25,0.0,0,0,0,25,0,0.0,0.0,0.0,25,27,25,0.0,0.0,0.0,0.0,2,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,2,0,0,28,0,25,0,0.0,28,32,25,0,0,0.0,0,25,0,0,0.0,0,25,0,0,0,0.0,25,0.0,0,20,0,9
2017-07,0,0,0.0,0.0,33,0.0,0.0,18,8,33,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0,6,0,0,0,27,33,0,0,0,0,33,0,0.0,0.0,0.0,33,0.0,0,0,0,33,0,0.0,0.0,0.0,33,24,33,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,3,7,0,36,0,33,9,0.0,37,39,33,0,0,0.0,0,33,0,0,0.0,0,33,0,7,0,0.0,33,0.0,0,2,0,12
2017-08,0,0,0.0,0.0,33,0.0,0.0,19,0,33,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0,6,0,0,0,21,33,0,0,0,7,33,7,0.0,0.0,0.0,33,0.0,0,0,0,33,0,0.0,0.0,0.0,33,28,33,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,3,8,0,23,0,33,7,0.0,42,39,33,0,0,0.0,0,33,0,0,0.0,0,33,0,0,0,0.0,33,0.0,0,12,0,11
2017-09,0,0,0.0,0.0,36,0.0,0.0,22,0,36,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,0,0,0,25,36,0,0,0,0,36,0,0.0,0.0,0.0,36,0.0,0,0,0,36,0,0.0,0.0,0.0,36,32,36,0.0,0.0,0.0,0.0,3,0.0,0,0,7.0,36,0.0,0.0,0.0,0.0,3,0,0,44,7,36,0,0.0,48,46,36,0,0,0.0,0,36,0,0,0.0,0,36,0,0,0,0.0,36,0.0,0,15,0,13
2017-10,0,0,0.0,0.0,36,0.0,0.0,15,0,36,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,0,0,0,28,36,0,0,0,8,36,8,0.0,0.0,0.0,36,0.0,0,0,0,36,0,0.0,0.0,0.0,36,37,36,1.0,0.0,0.0,0.0,3,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,3,8,0,36,0,36,9,0.0,46,44,36,0,0,0.0,0,36,0,0,0.0,0,36,0,0,0,0.0,36,0.0,0,11,2,13
2017-11,0,0,0.0,0.0,42,0.0,0.0,17,5,42,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0,8,0,0,0,19,42,0,0,0,0,42,0,0.0,0.0,0.0,42,0.0,0,0,0,42,0,0.0,0.0,0.0,42,34,42,1.0,0.0,0.0,0.0,4,0.0,0,0,0.0,42,0.0,0.0,0.5,0.0,4,5,0,34,0,42,15,0.0,50,49,42,0,0,0.0,0,42,0,0,0.0,0,42,0,10,0,0.0,42,0.0,0,4,3,15
2017-12,0,0,0.0,0.0,40,0.0,0.0,21,7,40,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,0,0,0,34,40,0,0,0,0,40,0,0.0,0.0,0.0,40,0.0,0,0,5,40,5,0.0,0.0,0.0,40,36,40,1.0,1.0,1.0,0.0,3,0.0,0,0,0.0,40,0.0,0.0,0.0,0.0,4,10,0,36,0,40,8,0.0,39,38,40,0,0,0.0,0,40,0,0,0.0,0,40,5,9,0,0.0,40,0.0,0,3,2,14
2018-01,0,0,0.0,0.0,37,0.0,0.0,13,7,37,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0,7,0,0,0,22,37,0,0,8,5,37,5,0.0,0.0,0.0,37,0.0,6,0,0,37,0,0.0,0.0,0.0,37,46,37,1.0,0.0,0.5,0.0,3,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,3,12,0,42,0,37,9,0.0,50,47,37,0,0,0.0,0,37,0,0,0.0,0,37,0,0,0,0.0,37,0.0,0,14,2,13
2018-02,0,0,0.0,0.0,47,0.0,0.0,18,5,47,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0,9,0,0,0,33,47,0,0,0,9,47,9,0.0,0.0,0.0,47,0.0,0,0,0,47,0,0.0,0.0,0.0,47,39,47,1.0,0.0,0.0,0.0,4,0.0,0,0,0.0,47,0.0,0.0,0.0,0.0,4,9,0,42,0,47,5,0.0,42,42,47,0,0,0.0,0,47,0,0,0.0,0,47,0,5,0,0.0,47,0.0,0,14,2,17
2018-03,0,0,0.0,0.0,43,0.0,0.0,16,8,43,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0,8,0,0,0,32,43,0,0,0,6,43,6,0.0,0.0,0.0,43,0.0,0,0,0,43,0,0.0,0.0,0.0,43,50,43,0.5,0.0,0.0,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0.0,4,9,0,40,0,43,5,0.0,45,46,43,0,0,0.0,0,43,0,0,0.0,5,43,0,5,0,0.0,43,2.0,0,16,2,15
2018-04,0,0,0.0,0.0,43,0.0,0.0,16,6,43,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0,8,5,0,0,27,43,0,7,0,9,43,9,0.0,0.0,0.0,43,0.0,0,0,0,43,0,0.0,0.0,0.0,43,50,43,1.0,0.5,0.5,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0.0,4,8,0,50,5,43,8,0.0,44,39,43,0,0,0.0,0,43,0,0,0.0,0,43,6,7,0,0.0,43,2.0,0,4,2,15
2018-05,0,0,0.0,0.0,31,0.0,0.0,21,10,31,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0,6,0,0,0,31,31,0,0,0,4,31,4,0.0,0.0,0.0,31,0.0,0,0,0,31,0,0.0,0.0,0.0,31,46,31,1.0,0.0,0.0,0.5,3,0.0,0,0,0.0,31,0.0,0.0,0.0,0.0,3,13,0,42,7,31,0,0.0,43,40,31,0,0,0.0,0,31,0,0,0.0,0,31,0,5,0,0.0,31,0.0,0,4,2,11
2018-06,0,0,0.0,0.0,26,0.0,0.0,23,6,26,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0,5,0,0,0,22,26,0,0,0,7,26,7,5.0,0.0,0.0,26,0.0,0,0,0,26,0,0.0,0.0,0.0,26,44,26,0.5,0.0,0.0,0.0,2,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,2,11,0,31,6,26,8,0.0,31,30,26,0,0,0.0,0,26,0,0,0.0,0,26,0,0,0,0.0,26,0.0,0,7,2,9
2018-07,0,0,0.0,0.0,36,0.0,0.0,21,11,36,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,0,0,0,23,36,0,0,0,6,36,6,0.0,0.0,0.0,36,0.0,4,0,0,36,0,0.0,0.0,0.0,36,38,36,0.5,0.0,0.5,0.0,3,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,3,10,0,48,4,36,9,0.0,44,43,36,0,0,0.0,0,36,0,0,0.0,0,36,6,5,0,0.0,36,0.0,0,14,2,12
2018-08,0,0,0.0,0.0,30,0.0,0.0,24,9,30,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0,6,4,0,0,21,30,0,5,0,4,30,4,0.0,0.0,0.0,30,0.0,0,0,4,30,4,0.0,0.0,0.0,30,37,30,0.5,0.0,0.5,0.0,3,0.0,0,0,0.0,30,0.0,0.0,0.0,0.0,3,16,0,42,0,30,7,0.0,40,42,30,0,0,0.0,0,30,0,0,0.0,5,30,6,7,0,0.0,30,0.0,0,10,2,10
2018-09,0,0,0.0,0.0,35,0.0,0.0,22,11,35,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0,7,0,0,0,29,35,0,0,0,6,35,6,0.0,0.0,0.0,35,0.0,0,0,0,35,0,0.0,0.0,0.0,35,30,35,0.5,0.0,0.0,0.5,3,0.0,0,0,0.0,35,0.0,0.0,0.0,0.0,3,11,0,42,0,35,9,0.0,40,39,35,0,0,0.0,0,35,0,0,0.0,0,35,5,5,0,0.0,35,0.0,0,25,2,12
2018-10,0,0,0.0,0.0,31,0.0,0.0,21,10,31,0.0,0.0,0.0,2.0,18,0.0,0.0,0.0,0,6,0,0,0,29,31,0,0,0,10,31,10,0.0,0.0,0.0,31,0.0,0,0,0,31,0,0.0,0.0,0.0,31,30,31,0.5,0.0,0.5,0.5,3,0.0,0,0,0.0,31,0.0,0.0,0.0,0.0,3,9,0,42,5,31,11,0.0,44,44,31,0,0,0.0,0,31,0,0,0.0,0,31,0,5,0,0.0,31,1.0,0,12,2,11
2018-11,0,0,0.0,0.0,40,0.0,0.0,25,6,40,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,3,0,0,35,40,0,0,5,9,40,9,0.0,0.0,0.0,40,0.0,0,0,0,40,0,0.0,0.0,0.0,40,31,40,1.0,0.5,0.0,0.0,3,0.0,0,4,0.0,40,0.0,0.0,0.0,0.0,4,9,0,47,4,40,20,0.0,46,46,40,0,0,0.0,0,40,0,0,0.0,0,40,5,7,0,0.0,40,1.0,0,18,2,14
2018-12,0,0,0.0,0.0,39,0.0,0.0,21,9,39,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,0,0,0,30,39,0,0,4,6,39,6,0.0,0.0,0.0,39,0.0,0,0,0,39,0,0.0,0.0,0.0,39,26,39,0.5,0.5,0.5,0.0,3,0.0,0,0,0.0,39,0.0,0.0,0.0,0.0,4,9,0,38,3,39,8,0.0,37,37,39,0,0,0.0,0,39,0,0,0.0,0,39,0,7,0,0.0,39,0.0,0,18,1,14
2019-01,0,0,0.0,0.0,23,0.0,0.0,19,7,23,0.0,0.0,0.0,1.0,13,0.0,0.0,0.0,0,4,2,0,0,18,23,0,2,0,3,23,3,0.0,0.0,0.0,23,0.0,2,0,2,23,2,0.0,0.0,0.0,23,20,23,0.5,0.5,0.5,0.0,2,0.0,0,0,1.0,23,0.0,0.0,0.0,0.0,2,8,0,38,3,23,6,0.0,33,33,23,0,0,0.0,0,23,0,0,0.0,2,23,2,5,0,0.0,23,1.0,0,4,1,8
2019-02,0,0,0.0,0.0,31,0.0,0.0,22,5,31,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0,6,2,0,0,24,31,0,0,2,4,31,4,0.0,0.0,0.0,31,0.0,0,0,3,31,3,0.0,0.0,0.0,31,25,31,0.5,0.5,0.5,0.5,3,0.0,2,2,2.0,31,0.0,0.0,0.0,0.0,3,7,0,44,0,31,6,0.0,30,30,31,0,0,0.0,0,31,0,0,0.0,2,31,0,4,0,2.0,31,1.0,0,8,2,11
2019-03,0,0,0.0,0.0,30,0.0,0.0,16,7,30,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0,6,3,0,0,23,30,0,0,3,5,30,5,0.0,0.0,0.0,30,0.0,0,0,1,30,1,0.0,0.0,0.0,30,21,30,0.5,0.5,0.5,0.5,3,0.0,3,2,4.0,30,0.0,0.0,0.0,0.0,3,5,0,33,2,30,5,0.0,32,31,30,0,0,0.0,0,30,0,0,0.0,2,30,3,5,0,0.0,30,1.0,0,5,1,10
2019-04,0,0,0.0,0.0,29,0.0,0.0,18,7,29,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,0,6,1,0,0,24,29,0,2,2,3,29,3,0.0,0.0,0.0,29,0.0,0,0,1,29,1,0.0,0.0,0.0,29,23,29,0.5,0.5,0.5,0.5,3,0.0,4,4,3.0,29,0.0,0.0,0.0,0.5,3,7,0,28,2,29,7,0.0,34,35,29,0,0,0.0,0,29,0,0,3.0,0,29,0,5,0,0.0,29,1.0,0,4,2,10
2019-05,0,0,0.0,0.0,29,0.0,0.0,14,7,29,0.0,0.0,0.0,3.0,17,0.0,0.0,0.0,0,6,0,0,0,20,29,0,3,0,3,29,3,0.0,0.0,0.0,29,0.0,0,0,0,29,0,0.0,0.0,0.0,29,21,29,0.5,0.5,0.5,0.5,2,0.0,11,11,11.0,29,0.0,0.0,0.0,0.0,3,7,0,26,2,29,3,0.0,26,26,29,0,0,0.0,0,29,0,0,0.0,0,29,2,4,0,0.0,29,1.0,0,16,1,10
2019-06,0,0,0.0,0.0,18,0.0,0.0,13,6,18,0.0,0.0,0.0,2.0,10,0.0,0.0,0.0,0,3,2,0,0,17,18,0,2,1,3,18,3,0.0,0.0,0.0,18,0.0,0,1,0,18,0,0.0,0.0,0.0,18,19,18,0.5,0.5,0.5,0.5,2,0.0,4,3,4.0,18,0.0,0.0,0.0,0.0,2,6,0,24,1,18,4,0.0,23,23,18,0,0,0.0,0,18,0,0,0.0,1,18,2,4,0,0.0,18,0.5,0,33,1,6
2019-07,0,0,0.0,0.0,21,0.0,0.0,19,8,21,0.0,0.0,0.0,2.0,13,0.0,0.0,0.5,0,4,2,0,0,18,21,0,3,2,4,21,4,0.0,0.0,0.0,21,0.0,0,0,1,21,1,0.0,0.0,0.0,21,22,21,0.5,0.5,0.5,0.5,2,0.0,6,6,6.0,21,0.0,0.0,0.0,0.0,2,6,0,29,1,21,5,0.0,27,27,21,0,0,0.0,0,21,0,0,0.0,2,21,2,6,0,0.0,21,1.0,0,19,2,8
2019-08,0,0,0.0,0.0,27,0.0,0.0,20,8,27,0.0,0.0,1.0,2.0,16,0.0,0.0,0.0,0,5,2,0,0,18,27,0,5,1,4,27,4,0.0,0.0,0.0,27,0.0,2,0,2,27,2,0.0,0.0,0.0,27,23,27,0.5,0.5,0.5,0.5,2,0.0,3,3,3.0,27,0.0,0.0,0.0,0.0,2,11,1,30,0,27,5,0.0,29,30,27,0,0,0.0,0,27,0,0,0.0,2,27,2,5,0,0.0,27,1.0,0,5,1,9
2019-09,0,0,0.0,0.0,26,0.0,0.0,18,6,26,0.0,0.0,1.0,11.0,15,0.0,0.0,0.5,0,5,2,0,0,19,26,0,2,4,5,26,5,0.0,0.0,1.0,26,1.0,1,1,2,26,2,0.0,0.0,0.0,26,21,26,0.5,0.5,0.5,0.5,2,0.0,3,3,3.0,26,0.0,0.0,0.0,0.0,2,7,0,27,2,26,9,0.0,31,31,26,0,0,0.0,0,26,0,0,0.0,2,26,2,5,0,0.0,26,1.0,0,19,1,9
2019-10,0,0,0.0,0.0,26,0.0,0.0,18,8,26,0.0,0.0,0.0,1.0,15,0.0,0.0,0.5,0,5,2,0,0,18,26,1,1,3,5,26,5,0.0,0.0,0.0,26,0.0,0,0,1,26,1,0.0,0.0,0.0,26,25,26,0.5,0.5,0.5,0.5,2,0.0,2,2,2.0,26,0.0,0.0,0.0,0.0,2,7,0,26,2,26,9,0.0,29,29,26,0,0,0.0,0,26,0,0,0.0,1,26,2,5,0,0.0,26,1.0,0,6,2,9
2019-11,0,0,0.0,0.0,29,0.0,0.0,20,8,29,0.0,0.0,0.0,1.0,17,0.0,0.0,0.5,0,6,2,0,0,22,29,0,0,2,5,29,5,0.0,0.0,1.0,29,1.0,2,2,5,29,5,0.0,0.0,0.0,29,23,29,0.5,0.5,0.5,0.5,2,0.0,2,2,1.0,29,0.0,0.0,0.0,0.5,3,7,0,25,1,29,13,0.0,31,32,29,0,0,0.0,0,29,0,0,0.0,2,29,2,7,0,0.0,29,1.0,0,23,2,10
2019-12,0,0,0.0,0.0,21,0.0,0.0,18,8,21,1.0,0.0,1.0,2.0,12,0.0,0.0,1.0,0,4,2,0,0,19,21,0,1,2,3,21,3,0.0,0.0,1.0,21,1.0,0,0,2,21,2,0.0,0.0,0.0,21,26,21,0.5,0.5,0.5,0.5,2,0.0,2,1,2.0,21,0.0,0.0,0.0,0.0,2,8,0,27,1,21,7,0.0,31,31,21,0,0,0.0,0,21,0,0,0.0,2,21,2,5,0,0.0,21,1.0,0,4,1,7
2020-01,0,0,0.0,0.0,25,0.0,0.0,18,7,25,0.0,0.0,0.0,1.0,15,0.0,0.0,0.5,0,5,2,0,0,17,25,1,1,3,3,25,3,0.0,0.0,0.0,25,0.0,1,1,2,25,2,0.0,0.0,0.0,25,25,25,0.5,0.5,0.5,0.5,2,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,2,6,0,25,1,25,5,0.0,34,34,25,0,0,0.0,0,25,0,0,1.0,0,25,0,5,0,0.0,25,1.0,0,11,2,9
2020-02,0,0,0.0,0.0,27,0.0,0.0,20,7,27,1.0,1.0,0.0,1.0,16,0.0,0.0,0.5,0,5,2,0,0,20,27,0,1,2,4,27,4,0.0,0.0,0.0,27,0.0,0,0,2,27,2,0.0,0.0,0.0,27,27,27,0.5,0.5,0.5,0.5,2,0.0,2,2,2.0,27,0.0,0.0,0.0,0.0,2,6,0,28,1,27,6,0.0,32,32,27,0,0,0.0,0,27,0,0,1.0,2,27,2,7,0,0.0,27,1.0,0,20,1,9
2020-03,0,0,0.0,0.0,30,0.0,0.0,18,8,30,0.0,0.0,0.0,1.0,18,0.0,0.0,0.5,0,6,2,0,0,19,30,1,3,2,5,30,5,0.0,0.0,0.0,30,0.0,0,0,2,30,2,0.0,0.0,0.0,30,27,30,0.5,0.5,0.5,0.5,3,0.0,1,1,1.0,30,0.0,0.0,0.0,0.0,3,8,0,25,2,30,4,0.0,34,33,30,0,0,0.0,0,30,0,0,1.0,1,30,2,5,0,0.0,30,1.0,0,19,2,11
2020-04,0,0,0.0,0.0,37,0.0,0.0,21,8,37,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,2,0,0,23,37,0,2,2,4,37,4,0.0,0.0,2.0,37,2.0,0,0,0,37,0,0.0,0.0,0.0,37,68,37,0.5,0.0,0.5,0.5,3,0.0,3,3,2.0,37,0.0,0.0,0.0,0.0,3,12,0,27,4,37,4,0.0,51,51,37,0,0,0.0,0,37,0,0,0.0,4,37,2,5,0,0.0,37,1.0,0,3,2,13
2020-05,0,0,0.0,0.0,40,0.0,0.0,25,7,40,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,2,0,0,26,40,0,4,4,4,40,4,0.0,0.0,0.0,40,0.0,0,0,0,40,0,0.0,0.0,0.0,40,53,40,1.0,0.0,0.5,0.5,3,0.0,0,2,2.0,40,0.0,0.0,0.0,0.0,4,11,0,31,3,40,4,0.0,41,40,40,0,0,0.0,0,40,0,0,0.0,3,40,0,3,0,0.0,40,1.0,0,3,2,14
2020-06,0,0,0.0,0.0,43,0.0,0.0,25,10,43,0.0,0.0,0.0,2.0,25,0.0,0.0,0.0,0,8,3,0,0,28,43,0,6,2,4,43,4,0.0,0.0,2.0,43,2.0,0,2,3,43,3,0.0,0.0,0.0,43,42,43,1.0,0.5,0.5,0.5,4,0.0,0,0,1.0,43,0.0,0.0,0.0,0.0,4,11,0,38,3,43,8,0.0,48,47,43,0,0,0.0,0,43,0,0,0.0,4,43,4,7,0,0.0,43,1.0,0,4,3,15
2020-07,0,0,0.0,0.0,47,0.0,0.0,26,9,47,0.0,0.0,0.0,1.0,28,0.0,0.0,0.0,0,9,2,0,0,31,47,0,10,4,4,47,4,0.0,0.0,0.0,47,0.0,0,0,3,47,3,0.0,0.0,0.0,47,43,47,1.0,0.5,0.5,0.5,4,0.0,2,2,1.0,47,0.0,0.0,0.0,0.0,4,10,0,40,3,47,8,0.0,49,49,47,0,0,0.0,0,47,0,0,0.0,3,47,3,8,0,0.0,47,1.0,0,3,3,17
2020-08,0,0,0.0,0.0,46,0.0,0.0,27,11,46,1.0,1.0,1.0,1.0,27,0.0,0.0,0.0,0,9,3,0,0,31,46,2,3,3,5,46,5,0.0,0.0,0.0,46,0.0,0,0,3,46,3,0.0,0.0,0.0,46,37,46,1.0,0.0,0.5,0.5,4,0.0,0,1,2.0,46,0.0,0.0,0.0,0.0,4,8,0,38,2,46,7,0.0,44,44,46,0,0,0.0,0,46,0,0,0.0,3,46,2,8,0,0.0,46,1.0,0,3,2,16
2020-09,0,0,0.0,0.0,46,0.0,0.0,28,12,46,1.0,1.0,1.0,1.0,27,0.0,0.0,0.0,0,9,2,0,0,32,46,2,2,3,5,46,5,0.0,0.0,0.0,46,0.0,0,0,3,46,3,0.0,0.0,0.0,46,38,46,1.0,0.5,0.5,0.5,4,0.0,1,2,2.0,46,0.0,0.0,0.0,0.0,4,8,0,45,2,46,10,0.0,44,45,46,0,0,0.0,0,46,0,0,0.0,3,46,3,12,0,0.0,46,1.0,0,4,3,16
2020-10,0,0,0.0,0.0,43,0.0,0.0,26,11,43,0.0,0.0,0.0,2.0,25,0.0,0.0,0.5,0,8,3,0,0,31,43,1,2,3,3,43,3,0.0,0.0,2.0,43,2.0,0,0,4,43,4,0.0,0.0,0.0,43,37,43,1.0,0.5,0.5,0.5,4,0.0,0,2,1.0,43,0.0,0.0,0.0,0.0,4,8,0,42,2,43,11,0.0,40,40,43,0,0,0.0,0,43,0,0,0.0,3,43,2,11,0,0.0,43,2.0,0,3,3,15
2020-11,0,0,0.0,0.0,41,0.0,0.0,31,9,41,1.0,1.0,0.0,2.0,24,0.0,0.0,0.0,0,8,4,0,0,30,41,2,2,2,5,41,5,0.0,0.0,1.0,41,1.0,2,1,4,41,4,0.0,0.0,0.0,41,33,41,0.5,0.5,0.5,0.5,4,0.0,2,2,2.0,41,0.0,0.0,0.0,0.0,4,8,0,39,1,41,19,0.0,44,44,41,0,0,0.0,0,41,0,0,0.0,3,41,3,8,0,0.0,41,2.0,0,3,2,15
2020-12,0,0,0.0,0.0,39,0.0,0.0,29,9,39,1.0,0.0,1.0,1.0,23,0.0,0.0,0.5,0,7,2,0,0,29,39,0,1,2,4,39,4,0.0,0.0,2.0,39,2.0,0,1,3,39,3,0.0,0.0,0.0,39,31,39,1.0,0.5,0.5,0.5,3,0.0,1,1,1.0,39,0.0,0.0,0.0,0.0,3,9,0,44,2,39,7,0.0,42,43,39,0,0,0.0,0,39,0,0,0.0,4,39,3,11,0,1.0,39,1.0,0,3,3,14
2021-01,0,0,0.0,0.0,35,0.0,0.0,31,10,35,1.0,1.0,1.0,1.0,20,0.0,0.0,0.5,0,7,3,0,0,28,35,1,2,2,9,35,9,0.0,0.0,0.0,35,0.0,0,0,3,35,3,0.0,0.0,0.0,35,29,35,1.0,0.5,0.5,0.5,3,0.0,2,2,2.0,35,0.0,0.0,0.0,0.0,3,9,0,48,2,35,6,0.0,41,41,35,0,0,0.0,0,35,0,0,0.0,2,35,2,12,0,1.0,35,1.0,0,14,2,12
2021-02,0,0,0.0,0.0,34,0.0,0.0,26,7,34,1.0,1.0,0.0,1.0,20,0.0,0.0,0.0,0,7,3,0,0,26,34,0,1,3,4,34,4,0.0,0.0,1.0,34,1.0,0,0,2,34,2,0.0,0.0,0.0,34,28,34,0.5,0.5,0.5,0.5,3,0.0,2,1,1.0,34,0.0,0.0,0.0,0.0,3,8,0,44,1,34,5,0.0,34,34,34,0,0,0.0,0,34,0,0,0.0,2,34,2,10,0,0.0,34,1.0,0,29,2,12
2021-03,0,0,0.0,0.0,32,0.0,0.0,23,10,32,1.0,0.0,0.0,2.0,19,0.0,0.0,0.0,0,6,6,0,0,24,32,1,2,2,3,32,3,0.0,0.0,1.0,32,1.0,1,1,2,32,2,0.0,0.0,0.0,32,31,32,0.5,0.5,0.5,0.5,3,0.0,0,1,1.0,32,0.0,0.0,0.0,0.5,3,8,0,32,0,32,6,0.0,36,36,32,0,0,0.0,0,32,0,0,0.0,2,32,2,7,0,0.0,32,1.0,0,20,2,11
2021-04,0,0,0.0,0.0,31,0.0,0.0,23,9,31,1.0,1.0,0.0,1.0,18,0.0,0.0,0.0,0,6,5,0,0,25,31,1,3,3,4,31,4,0.0,0.0,1.0,31,1.0,0,0,3,31,3,0.0,0.0,0.0,31,37,31,1.0,0.5,0.5,0.5,3,0.0,2,1,1.0,31,0.0,0.0,0.0,0.0,3,7,0,35,1,31,4,0.0,33,33,31,0,0,0.0,0,31,0,0,0.0,2,31,2,7,0,0.0,31,1.0,0,29,2,11
2021-05,0,0,0.0,0.0,29,0.0,0.0,26,10,29,1.0,1.0,0.0,1.0,17,0.0,0.0,0.0,0,6,4,0,0,27,29,1,3,3,4,29,4,0.0,0.0,1.0,29,1.0,0,1,1,29,1,0.0,0.0,0.0,29,39,29,0.5,0.5,0.5,0.5,3,0.0,0,0,1.0,29,0.0,0.0,0.0,0.0,3,8,0,42,2,29,6,0.0,36,38,29,0,0,0.0,0,29,0,0,0.0,2,29,2,7,0,0.0,29,1.0,0,47,2,10
2021-06,0,0,0.0,0.0,30,0.0,0.0,28,10,30,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0,6,4,0,0,26,30,2,4,3,4,30,4,0.0,0.0,1.0,30,1.0,0,1,2,30,2,0.0,0.0,0.0,30,33,30,1.0,0.5,0.5,0.5,3,0.0,1,1,1.0,30,0.0,0.5,0.0,0.0,3,8,0,39,0,30,9,0.0,41,41,30,0,0,0.0,0,30,0,0,0.0,2,30,1,8,0,0.0,30,1.0,0,7,2,11
