Month,police,airport,airport(2),army,Email,road,road(2),road(3),sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),school,hospital,hospital(2),bridge,primary,primary(2),secondary,tertiary,neglect,settlement,shop,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),insurance,power station,energy,fire,mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,communications,power lines,liquor store,checkpoint,bus,university,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),market,station,cafe,restaurant,restaurant(2),compound,port,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),infrastructure,military,military(2)
2019-05,40,7,7,48.0,498917383467.43054,12.0,12.0,12.0,2.6480599046970728,71.49761742682097,71.49761742682097,0.0,0.0,81.46596858638745,40.732984293193724,241.46596858638745,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,160.0,0.0,0.0,192.00000000000006,192.00000000000006,0.0,0.0,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,1431480599584.099,16878.644067796613,16878.644067796613,7618440.516063749,59635.19564477714,59635.19564477714,6776.726777815584,0.0,0.0,0.0,38209.68824940048,0.0,0.0,12288.0,0.0,0.0,6442475520.000002,0.0,311296.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2001059.968602826,567784.0534521159,0.0,0.0,0.0,0.0,0.0,0.0,19915367.58381503,0.0,0.0,0.0,0.0,30440004.776119404,15943183107.58933,23577807.167630058,23577807.167630058,0.0,0.0,0.0,12582912.000000004,20971520.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,261053480.96000004,5307563242.409639,0.0,196576416.3855422,0.0,335544320.00000006,335544320.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,0.0,5276764692.157482,3221225472.000001,0.0,5268104588.329248,14629967409.316994,3657491852.3292484,25602442966.30474,6442450944.000002,6442450944.000002,6442450944.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,20449721886.70747,20449721886.70747
2019-06,36,8,8,44.0,302083059798.8833,13.0,13.0,13.0,0.0,71.49761742682097,71.49761742682097,0.0,0.0,81.46596858638745,40.732984293193724,281.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,96.0,64.0,64.0,256.00000000000006,320.00000000000006,0.0,64.00000000000001,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,1226983363838.3804,16878.644067796613,16878.644067796613,15228441.7100936,59635.19564477714,59635.19564477714,2710.6907111262335,0.0,0.0,0.0,38209.68824940048,0.0,0.0,12288.0,0.0,0.0,2147491840.0000005,0.0,303104.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,400211.99372056517,0.0,200105.99686028258,1600847.9748822607,567784.0534521159,0.0,0.0,0.0,262144.00000000006,0.0,524288.0000000001,19391079.58381503,0.0,0.0,0.0,0.0,30440004.776119404,11392336506.103252,23577807.167630058,23577807.167630058,0.0,0.0,0.0,16777216.000000004,16777216.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,174035653.97333336,5307563242.409639,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,2260203298.354979,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,0.0,4739893780.157481,2684354560.0000005,0.0,5268104588.329248,10972475556.987745,3657491852.3292484,21944951113.97549,8589934592.000002,8589934592.000002,2147483648.0000005,63046878420.52833,63046878420.52833,0.0,0.0,0.0,20449721886.70747,20449721886.70747
2019-07,28,7,7,32.0,357247436776.59265,11.0,11.0,11.0,0.0,76.79373723621511,76.79373723621511,0.0,0.0,81.46596858638745,40.732984293193724,273.4659685863875,0.0,0.0,0.0,61.13948919449902,61.13948919449902,30.56974459724951,0.0,128.0,64.0,64.0,256.00000000000006,256.00000000000006,0.0,0.0,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,1267882824490.4392,16878.644067796613,16878.644067796613,15228441.7100936,14908.798911194284,14908.798911194284,4066.0360666893503,0.0,0.0,0.0,38209.68824940048,0.0,0.0,8192.0,0.0,0.0,4294983680.000001,0.0,327680.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,400211.99372056517,0.0,400211.99372056517,1600847.9748822607,567784.0534521159,0.0,0.0,0.0,262144.00000000006,0.0,524288.0000000001,20177511.58381503,0.0,0.0,0.0,0.0,30440004.776119404,18218606408.33237,23577807.167630058,23577807.167630058,0.0,0.0,0.0,8388608.000000002,20971520.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,174035653.97333336,4128104744.0963864,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,2638382346.078741,1610612736.0000005,0.0,4731233676.329248,14629967409.316994,3657491852.3292484,25602442966.30474,6442450944.000002,6442450944.000002,4294967296.000001,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2019-08,25,11,11,46.0,487604993850.5294,12.0,12.0,12.0,0.0,66.20149761742682,66.20149761742682,0.0,0.0,81.46596858638745,81.46596858638745,281.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,96.0,64.0,64.0,448.0000000000001,448.0000000000001,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,1308782268263.8542,16878.644067796613,16878.644067796613,15228441.7100936,20330.18033344675,21685.525689009868,2710.6907111262335,0.0,0.0,0.0,57314.53237410072,0.0,0.0,8192.0,0.0,0.0,6442475520.000002,0.0,327680.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2401271.962323391,567784.0534521159,0.0,0.0,0.0,524288.0000000001,0.0,0.0,20701799.58381503,0.0,0.0,0.0,0.0,30440004.776119404,25060096312.949547,23577807.167630058,47155614.335260116,0.0,0.0,0.0,12582912.000000004,20971520.000000004,0.0,0.0,121760019.10447764,243520038.2089553,783160442.8800001,0.0,0.0,261053480.96000004,3538375494.9397597,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,0.0,5276764692.157482,3221225472.000001,0.0,5804975500.329248,14629967409.316994,3657491852.3292484,36574918523.29248,8589934592.000002,8589934592.000002,6442450944.000002,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2019-09,26,10,10,40.0,484652452400.14386,13.0,13.0,13.0,0.0,68.84955752212389,68.84955752212389,0.0,0.0,81.46596858638745,40.732984293193724,265.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,30.56974459724951,62.56974459724951,96.0,64.0,64.0,256.00000000000006,256.00000000000006,0.0,0.0,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,5106.871794871795,0.0,1308782268263.8542,16878.644067796613,16878.644067796613,7618440.516063749,75899.33991153454,77254.68526709765,2710.6907111262335,0.0,0.0,0.0,38209.68824940048,0.0,0.0,12288.0,0.0,0.0,6442475520.000002,0.0,335872.0,0.0,1133044.6222222224,283261.1555555556,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2001059.968602826,567784.0534521159,0.0,567784.0534521159,0.0,262144.00000000006,0.0,524288.0000000001,19391079.58381503,0.0,0.0,0.0,0.0,30440004.776119404,36437212816.66474,23577807.167630058,94311228.67052023,0.0,0.0,4194304.000000001,16777216.000000004,16777216.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,609124788.9066668,0.0,0.0,174035653.97333336,4717833993.253014,98288208.1927711,196576416.3855422,0.0,201326592.00000006,201326592.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,7424248340.157482,5368709120.000001,0.0,5268104588.329248,14629967409.316994,3657491852.3292484,29259934818.633987,8589934592.000002,8589934592.000002,6442450944.000002,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2019-10,26,9,9,46.0,443753008626.72894,14.0,14.0,14.0,0.0,66.20149761742682,66.20149761742682,0.0,0.0,81.46596858638745,40.732984293193724,265.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,30.56974459724951,0.0,128.0,96.0,96.0,256.00000000000006,192.00000000000006,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,5106.871794871795,1186083920064.9653,16878.644067796613,16878.644067796613,7618440.516063749,17619.489622320518,17619.489622320518,2710.6907111262335,0.0,0.0,0.0,57314.53237410072,0.0,0.0,8192.0,0.0,0.0,6442475520.000002,0.0,327680.0,0.0,1133044.6222222224,0.0,283261.1555555556,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2001059.968602826,567784.0534521159,0.0,0.0,0.0,262144.00000000006,0.0,262144.00000000006,19653223.58381503,5894451.791907514,0.0,0.0,0.0,30440004.776119404,36437212816.66474,23577807.167630058,235778071.6763006,0.0,0.0,0.0,12582912.000000004,12582912.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,261053480.96000004,4914410409.638556,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5813635604.157482,3758096384.000001,0.0,6341846412.329248,14629967409.316994,3657491852.3292484,32917426670.963234,10737418240.000002,10737418240.000002,6442450944.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2019-11,24,10,10,48.0,495259891615.1013,16.0,16.0,16.0,0.0,63.553437712729746,63.553437712729746,0.0,0.0,81.46596858638745,81.46596858638745,281.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,96.0,64.0,64.0,320.00000000000006,384.0000000000001,0.0,64.00000000000001,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,1267882824490.4392,16878.644067796613,16878.644067796613,7618440.516063749,12198.10820006805,12198.10820006805,2710.6907111262335,0.0,0.0,0.0,57314.53237410072,0.0,0.0,12288.0,0.0,0.0,6442475520.000002,0.0,335872.0,0.0,566522.3111111112,0.0,0.0,32768.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2001059.968602826,567784.0534521159,0.0,567784.0534521159,0.0,262144.00000000006,0.0,262144.00000000006,19653223.58381503,5894451.791907514,0.0,0.0,0.0,30440004.776119404,36437212816.66474,23577807.167630058,141466843.00578034,0.0,0.0,0.0,16777216.000000004,20971520.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,609124788.9066668,0.0,0.0,174035653.97333336,5110986826.024097,98288208.1927711,196576416.3855422,0.0,335544320.00000006,335544320.00000006,2260203298.354979,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5276764692.157482,3221225472.000001,0.0,5804975500.329248,10972475556.987745,3657491852.3292484,32917426670.963234,8589934592.000002,8589934592.000002,6442450944.000002,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2019-12,29,9,9,50.0,316347592791.184,13.0,13.0,13.0,0.0,79.44179714091219,79.44179714091219,0.0,0.0,81.46596858638745,81.46596858638745,265.4659685863875,0.0,0.0,0.0,61.13948919449902,61.13948919449902,61.13948919449902,0.0,192.0,64.0,64.0,256.00000000000006,256.00000000000006,0.0,0.0,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,1758676166650.063,16878.644067796613,16878.644067796613,7618440.516063749,46081.74208914597,46081.74208914597,4066.0360666893503,0.0,0.0,0.0,38209.68824940048,0.0,0.0,8192.0,0.0,0.0,6442475520.000002,0.0,319488.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,2801483.9560439563,567784.0534521159,0.0,0.0,0.0,262144.00000000006,0.0,524288.0000000001,19128935.58381503,0.0,0.0,0.0,0.0,30440004.776119404,22769453009.818447,23577807.167630058,47155614.335260116,0.0,0.0,0.0,16777216.000000004,16777216.000000004,0.0,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,174035653.97333336,5110986826.024097,98288208.1927711,196576416.3855422,0.0,402653184.0000001,402653184.0000001,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5813635604.157482,3758096384.000001,0.0,5804975500.329248,18287459261.64624,1828745926.1646242,29259934818.633987,10737418240.000002,10737418240.000002,6442450944.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-01,27,9,9,52.0,435079347084.05133,13.0,13.0,13.0,0.0,63.553437712729746,63.553437712729746,0.0,0.0,81.46596858638745,81.46596858638745,305.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,192.0,32.0,32.0,256.00000000000006,256.00000000000006,0.0,64.00000000000001,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,5106.871794871795,0.0,1267882807611.7952,16878.644067796613,16878.644067796613,7618440.516063749,17619.489622320518,17619.489622320518,2710.6907111262335,0.0,0.0,0.0,38209.68824940048,0.0,0.0,8192.0,0.0,0.0,6442475520.000002,0.0,303104.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,400211.99372056517,0.0,400211.99372056517,2401271.962323391,567784.0534521159,0.0,567784.0534521159,0.0,524288.0000000001,0.0,524288.0000000001,19915367.58381503,0.0,0.0,0.0,0.0,30440004.776119404,22769453009.818447,23577807.167630058,47155614.335260116,0.0,0.0,0.0,16777216.000000004,20971520.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,174035653.97333336,3734951911.325302,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,2260203298.354979,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,4203022868.157481,2147483648.0000005,0.0,5268104588.329248,14629967409.316994,1828745926.1646242,29259934818.633987,17179869184.000004,17179869184.000004,6442450944.000002,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2020-02,28,8,8,40.0,487605001510.8371,13.0,13.0,13.0,0.0,63.553437712729746,63.553437712729746,0.0,0.0,81.46596858638745,81.46596858638745,474.9319371727749,0.0,0.0,0.0,122.27897838899804,122.27897838899804,30.56974459724951,0.0,256.0,32.0,32.0,256.00000000000006,256.00000000000006,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,5106.871794871795,0.0,1186083920064.9653,16878.644067796613,16878.644067796613,7618440.516063749,16264.144266757401,16264.144266757401,4066.0360666893503,0.0,0.0,0.0,38209.68824940048,0.0,0.0,8192.0,0.0,0.0,8589967360.000002,0.0,303104.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,3601907.9434850863,567784.0534521159,0.0,0.0,0.0,262144.00000000006,0.0,524288.0000000001,33014991.16763006,0.0,0.0,0.0,0.0,30440004.776119404,15943183107.58933,23577807.167630058,23577807.167630058,0.0,0.0,0.0,20971520.000000004,20971520.000000004,121760019.10447764,0.0,121760019.10447764,121760019.10447764,696142615.8933334,0.0,0.0,261053480.96000004,3341799078.554218,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5813635604.157482,3758096384.000001,0.0,6341846412.329248,14629967409.316994,3657491852.3292484,29259934818.633987,12884901888.000004,12884901888.000004,8589934592.000002,63046878420.52833,63046878420.52833,0.0,0.0,0.0,40899443773.41494,40899443773.41494
2020-03,27,8,8,40.0,501673349940.88995,14.0,14.0,14.0,0.0,58.257317903335604,58.257317903335604,0.0,0.0,81.46596858638745,81.46596858638745,313.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,30.56974459724951,0.0,224.0,64.0,64.0,320.00000000000006,320.00000000000006,0.0,0.0,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,1022486144971.3058,16878.644067796613,16878.644067796613,7618440.516063749,12198.10820006805,12198.10820006805,2710.6907111262335,0.0,0.0,0.0,57314.53237410072,0.0,0.0,8192.0,0.0,0.0,8589967360.000002,0.0,237568.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,400211.99372056517,0.0,400211.99372056517,3601907.9434850863,567784.0534521159,0.0,0.0,0.0,524288.0000000001,0.0,262144.00000000006,32752847.16763006,0.0,0.0,0.0,0.0,30440004.776119404,13667759806.846292,23577807.167630058,23577807.167630058,0.0,0.0,0.0,20971520.000000004,20971520.000000004,121760019.10447764,0.0,121760019.10447764,243520038.2089553,957196096.8533335,0.0,0.0,261053480.96000004,2948646245.783133,98288208.1927711,196576416.3855422,0.0,268435456.00000006,268435456.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5276764692.157482,3221225472.000001,0.0,5804975500.329248,14629967409.316994,1828745926.1646242,25602442966.30474,8589934592.000002,8589934592.000002,8589934592.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-04,30,7,7,44.0,612493836211.406,13.0,13.0,13.0,0.0,66.20149761742682,66.20149761742682,0.0,0.0,81.46596858638745,81.46596858638745,201.46596858638745,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,0.0,96.0,96.0,256.00000000000006,256.00000000000006,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,0.0,0.0,0.0,899787813651.0609,16878.644067796613,16878.644067796613,7618440.516063749,8132.0721333787005,8132.0721333787005,2710.6907111262335,0.0,0.0,0.0,76419.37649880096,0.0,0.0,12288.0,0.0,0.0,8589967360.000002,0.0,155648.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,5202755.918367347,567784.0534521159,0.0,0.0,0.0,524288.0000000001,0.0,0.0,32490703.16763006,0.0,0.0,0.0,0.0,30440004.776119404,11392336506.103252,23577807.167630058,23577807.167630058,0.0,0.0,0.0,29360128.000000007,16777216.000000004,121760019.10447764,0.0,121760019.10447764,243520038.2089553,1305267404.8000002,0.0,0.0,348071307.9466667,2162340580.2409644,98288208.1927711,196576416.3855422,0.0,469762048.0000001,469762048.0000001,4520406596.709958,2260203298.354979,1130101649.1774895,1027769610.0787405,1027769610.0787405,1027769610.0787405,5276764692.157482,3221225472.000001,0.0,9999338264.658497,10972475556.987745,0.0,36574918523.29248,10737418240.000002,10737418240.000002,8589934592.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-05,23,7,7,40.0,687751234325.7231,14.0,14.0,14.0,0.0,82.08985704560925,82.08985704560925,0.0,0.0,81.46596858638745,81.46596858638745,209.46596858638745,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,64.0,128.0,128.0,384.0000000000001,384.0000000000001,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,858888352999.0018,16878.644067796613,16878.644067796613,7618440.516063749,8132.0721333787005,8132.0721333787005,4066.0360666893503,0.0,0.0,0.0,133733.9088729017,0.0,0.0,12288.0,0.0,0.0,10737459200.000002,0.0,180224.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,400211.99372056517,0.0,400211.99372056517,6003179.905808478,567784.0534521159,0.0,567784.0534521159,0.0,0.0,0.0,786432.0000000002,38257871.16763006,0.0,0.0,0.0,0.0,30440004.776119404,13667759806.846292,23577807.167630058,23577807.167630058,0.0,0.0,0.0,29360128.000000007,12582912.000000004,0.0,0.0,121760019.10447764,243520038.2089553,1392285231.7866669,0.0,0.0,348071307.9466667,2555493413.0120487,0.0,196576416.3855422,0.0,603979776.0000001,603979776.0000001,4520406596.709958,1130101649.1774895,1130101649.1774895,2055539220.157481,2055539220.157481,0.0,5276764692.157482,3221225472.000001,0.0,6341846412.329248,21944951113.97549,0.0,36574918523.29248,8589934592.000002,8589934592.000002,10737418240.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-06,29,8,8,46.0,744891830811.9436,17.0,17.0,17.0,0.0,84.73791695030633,84.73791695030633,0.0,0.0,81.46596858638745,81.46596858638745,225.46596858638745,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,128.0,128.0,128.0,320.00000000000006,256.00000000000006,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,981586701197.8907,16878.644067796613,16878.644067796613,7618440.516063749,8132.0721333787005,8132.0721333787005,2710.6907111262335,0.0,0.0,0.0,114629.06474820145,0.0,0.0,16384.0,0.0,0.0,12884951040.000004,0.0,172032.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,6403391.899529043,567784.0534521159,0.0,0.0,0.0,0.0,0.0,524288.0000000001,53192502.751445085,0.0,0.0,0.0,0.0,30440004.776119404,15943183107.58933,23577807.167630058,23577807.167630058,0.0,0.0,0.0,25165824.000000007,16777216.000000004,0.0,0.0,121760019.10447764,243520038.2089553,1479303058.7733335,0.0,0.0,435089134.9333334,3538375494.9397597,0.0,196576416.3855422,0.0,536870912.0000001,536870912.0000001,4520406596.709958,1130101649.1774895,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,6887377428.157482,4831838208.000001,0.0,15804313764.987747,18287459261.64624,1828745926.1646242,36574918523.29248,8589934592.000002,8589934592.000002,12884901888.000004,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-07,25,8,8,48.0,801000145202.3826,17.0,17.0,17.0,0.0,90.03403675970047,90.03403675970047,0.0,0.0,81.46596858638745,81.46596858638745,257.4659685863875,0.0,0.0,0.0,183.41846758349706,183.41846758349706,61.13948919449902,0.0,64.0,128.0,128.0,384.0000000000001,448.0000000000001,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,940687257424.4758,16878.644067796613,16878.644067796613,15228441.7100936,9487.417488941817,9487.417488941817,2710.6907111262335,0.0,0.0,0.0,114629.06474820145,0.0,0.0,8192.0,0.0,0.0,8589967360.000002,0.0,204800.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,7203815.886970173,567784.0534521159,0.0,0.0,0.0,786432.0000000002,0.0,786432.0000000002,51357494.751445085,0.0,0.0,0.0,0.0,30440004.776119404,13667759806.846292,23577807.167630058,23577807.167630058,0.0,0.0,0.0,29360128.000000007,16777216.000000004,0.0,0.0,121760019.10447764,243520038.2089553,1566320885.7600002,0.0,0.0,435089134.9333334,2948646245.783133,98288208.1927711,196576416.3855422,0.0,335544320.00000006,335544320.00000006,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,6887377428.157482,4831838208.000001,0.0,6341846412.329248,18287459261.64624,3657491852.3292484,36574918523.29248,10737418240.000002,10737418240.000002,8589934592.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-08,31,8,8,64.0,794342766707.8572,19.0,19.0,19.0,0.0,105.92239618788291,105.92239618788291,0.0,0.0,81.46596858638745,81.46596858638745,281.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,96.0,160.0,160.0,448.0000000000001,448.0000000000001,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,5106.871794871795,981586701197.8907,16878.644067796613,16878.644067796613,15228441.7100936,10842.762844504934,10842.762844504934,5421.381422252467,0.0,0.0,0.0,152838.75299760193,0.0,0.0,16384.0,0.0,0.0,6442475520.000002,0.0,229376.0,0.0,566522.3111111112,283261.1555555556,0.0,0.0,0.0,0.0,0.0,800423.9874411303,0.0,400211.99372056517,6803603.893249608,567784.0534521159,0.0,567784.0534521159,0.0,524288.0000000001,0.0,262144.00000000006,37471439.16763006,0.0,0.0,0.0,0.0,45660007.1641791,13652539804.458233,23577807.167630058,23577807.167630058,0.0,0.0,4194304.000000001,25165824.000000007,25165824.000000007,121760019.10447764,0.0,121760019.10447764,243520038.2089553,1305267404.8000002,0.0,0.0,435089134.9333334,7076750989.879519,0.0,196576416.3855422,0.0,469762048.0000001,469762048.0000001,4520406596.709958,2260203298.354979,1130101649.1774895,2055539220.157481,2055539220.157481,1027769610.0787405,5813635604.157482,3758096384.000001,0.0,10536209176.658497,18287459261.64624,3657491852.3292484,36574918523.29248,10737418240.000002,10737418240.000002,6442450944.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
2020-09,29,8,8,54.0,798000658772.1802,18.0,18.0,18.0,0.0,100.62627637848877,100.62627637848877,0.0,0.0,81.46596858638745,81.46596858638745,265.4659685863875,0.0,0.0,0.0,122.27897838899804,122.27897838899804,61.13948919449902,0.0,160.0,128.0,128.0,320.00000000000006,384.0000000000001,0.0,128.00000000000003,2553.4358974358975,5106.871794871795,2553.4358974358975,7660.307692307692,5106.871794871795,0.0,0.0,981586701197.8907,16878.644067796613,16878.644067796613,7618440.516063749,10842.762844504934,9487.417488941817,4066.0360666893503,0.0,0.0,0.0,95524.2206235012,0.0,0.0,12288.0,0.0,0.0,10737459200.000002,0.0,286720.0,0.0,566522.3111111112,0.0,0.0,0.0,0.0,0.0,0.0,1200635.9811616954,0.0,400211.99372056517,7604027.880690739,567784.0534521159,0.0,0.0,0.0,786432.0000000002,0.0,524288.0000000001,51357494.751445085,5894451.791907514,0.0,0.0,0.0,30440004.776119404,13667759806.846292,23577807.167630058,23577807.167630058,0.0,0.0,4194304.000000001,29360128.000000007,16777216.000000004,121760019.10447764,0.0,121760019.10447764,243520038.2089553,1305267404.8000002,0.0,0.0,435089134.9333334,6093868907.951809,98288208.1927711,196576416.3855422,0.0,402653184.0000001,402653184.0000001,6780609895.064938,2260203298.354979,1130101649.1774895,4111078440.314962,4111078440.314962,1027769610.0787405,5813635604.157482,3758096384.000001,0.0,10536209176.658497,14629967409.316994,3657491852.3292484,32917426670.963234,12884901888.000004,12884901888.000004,10737418240.000002,63046878420.52833,63046878420.52833,31523439210.264164,31523439210.264164,0.0,40899443773.41494,40899443773.41494
