Month,economy,remittances,ban,supply,Email,informal sector,informal market,black market,foreign currency,Email_file1,foreign currency_file2,foreign trade,oil,loan,Email_file2,debt,debt(2),livestock,loans,Email_file3,debts,debts(2),corruption,bribes,Email_file4,contract,smuggle,smuggler,business,Email_file5,suspension,freeze,fuel,foreign,Email_file6,foreign_file7,investor,tariff,warehouse,Email_file7,warehouse_file8,customs,customs(2),licence,Email_file8,licence_file9,shipment,shipment(2),shipment(3),Email_file9,money,Email_file10,supply_file11,demand,GDP,investment,Email_file11,restriction,employment,employment(2),employment(3),Email_file12,restrictions,restrictions(2),restrictions(3),unemployment,Email_file13,currency,labour market,market,exchange rate,Email_file14,tax,taxes,good,good(2),Email_file15,levels of production,seasonal work,seasonal work(2),temporary work,Email_file16,sanctions,diaspora network,diaspora,import,Email_file17,export,trade,local economy,trader,Email_file18
2018-02,2.0,0,13,3,10,0,0,0.0,0,25,0.0,0,10,3,12,0.0,0.0,0.0,0.5,2,0.0,0,0,0,25,0.0,0,0,2,2,0,0,0,4,25,4,0.0,0.0,0,25,0,0,0,3,25,3,0.0,0,0.0,25,25,23,7,3,0,0,25,0.0,0,0,0,25,0.0,0.0,0.0,0.0,25,12,0,43,6,25,3,0.0,16,16,8,0,0,0,0,25,0.0,0.0,0.0,0,15,1.0,1,0,0.0,7
2018-03,2.0,0,15,3,13,0,0,0.0,0,35,0.0,0,11,5,17,0.0,0.5,0.0,0.0,2,0.0,0,0,0,35,0.0,0,0,2,2,0,0,0,7,35,7,0.0,0.0,0,35,0,0,0,0,35,0,0.0,0,0.0,35,34,32,9,0,0,0,35,0.0,0,0,0,35,0.0,0.0,0.0,0.0,35,22,0,56,5,35,4,0.0,17,17,12,0,0,0,0,35,0.0,0.0,0.0,0,21,0.0,0,0,0.0,10
2018-04,2.0,0,3,0,12,0,0,0.0,0,32,0.0,0,9,3,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.0,0,0,2,2,0,6,0,5,32,5,0.0,0.0,0,32,0,0,0,0,32,0,0.0,0,0.0,32,31,29,0,5,0,0,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,17,0,53,7,32,2,0.0,15,16,11,0,0,0,0,32,0.0,0.0,0.0,0,19,0.0,2,0,0.0,9
2018-05,3.0,0,5,2,9,0,0,0.0,0,25,0.0,0,12,4,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0,25,0.0,0,0,2,2,0,0,0,6,25,6,0.0,0.0,0,25,0,0,0,0,25,0,0.0,0,0.0,25,29,23,6,0,0,0,25,0.0,0,0,0,25,0.0,0.0,0.0,0.0,25,20,0,38,7,25,4,0.0,18,17,8,0,0,0,0,25,0.0,0.0,0.0,3,15,0.0,3,0,0.0,7
2018-06,3.0,0,9,3,10,0,0,0.0,0,26,0.0,0,11,3,13,0.0,0.0,0.0,0.0,2,0.0,0,0,0,26,0.0,0,0,2,2,0,0,0,0,26,0,0.0,0.0,0,26,0,0,0,0,26,0,0.0,0,0.0,26,39,24,7,0,0,0,26,0.0,0,0,0,26,0.0,0.0,0.0,0.0,26,18,0,42,0,26,3,0.0,15,16,9,0,0,0,0,26,0.0,0.0,0.0,0,16,0.0,2,0,0.0,7
2018-07,2.0,0,14,2,12,0,0,0.0,0,32,0.0,0,12,4,15,0.0,0.0,0.0,0.0,2,0.0,0,4,0,32,0.0,0,0,2,2,0,0,4,6,32,6,0.0,0.0,0,32,0,0,0,6,32,6,0.0,0,0.0,32,36,28,6,0,0,0,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,22,0,60,8,32,4,0.0,16,16,11,0,0,0,0,32,0.0,0.0,0.0,0,19,0.0,2,0,0.0,9
2018-08,3.0,0,8,2,12,0,0,0.0,0,33,0.0,0,11,6,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,33,0.0,0,0,2,2,0,5,0,7,33,7,0.0,0.0,0,33,0,0,0,0,33,0,0.0,0,0.0,33,37,30,6,0,0,0,33,0.0,0,0,0,33,0.0,0.0,0.0,0.0,33,21,0,52,9,33,3,0.0,17,16,11,0,0,0,0,33,0.0,0.0,0.0,2,20,0.0,2,0,0.0,9
2018-09,2.0,0,31,2,10,0,0,0.0,0,26,0.0,0,11,5,12,0.0,0.0,0.5,0.0,2,0.0,0,0,0,26,0.0,0,0,2,2,0,0,0,8,26,8,0.0,0.0,0,26,0,0,0,0,26,0,0.0,0,0.0,26,30,27,5,4,4,4,26,0.0,0,0,0,26,0.0,0.0,0.0,0.0,26,23,0,48,5,26,3,0.0,19,19,9,0,0,0,0,26,0.0,0.0,0.0,0,16,0.0,3,0,0.0,7
2018-10,2.0,0,12,2,11,0,0,0.0,0,29,0.0,0,12,4,14,0.0,0.0,0.0,0.0,2,0.0,0,0,0,29,0.5,0,0,2,2,0,0,0,7,29,7,0.0,0.0,0,29,0,0,0,0,29,0,0.0,0,0.0,29,30,26,6,0,5,0,29,0.0,0,4,0,29,0.0,0.0,0.0,0.0,29,22,0,66,5,29,3,0.0,14,14,10,0,0,0,0,29,0.0,0.0,0.0,3,17,1.0,2,0,0.0,8
2018-11,4.0,0,23,3,12,0,0,0.0,0,32,0.0,0,11,5,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.5,0,0,2,2,0,0,5,10,32,10,0.0,0.0,0,32,0,0,0,0,32,0,0.0,0,0.0,32,37,28,7,5,4,4,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,15,0,57,6,32,8,0.0,15,17,10,0,0,0,0,32,0.0,0.0,0.0,3,19,0.0,2,0,0.0,9
2018-12,2.0,0,24,3,9,0,0,0.0,0,23,0.0,0,12,5,11,0.0,0.0,0.0,0.0,2,0.0,0,0,0,23,0.0,0,0,2,1,0,0,0,7,23,7,0.0,0.0,0,23,0,0,0,0,23,0,0.0,0,0.0,23,30,22,7,5,4,0,23,0.0,0,0,0,23,0.0,0.0,0.0,0.0,23,18,0,51,6,23,3,0.0,19,19,8,0,0,0,0,23,0.0,0.0,0.0,0,14,0.0,2,0,0.0,7
2019-01,3.0,0,3,2,9,0,0,0.0,0,25,0.0,0,14,6,12,0.0,0.0,0.0,0.5,2,0.0,0,0,0,25,0.0,0,0,2,2,0,0,6,5,25,5,0.0,0.0,0,25,0,0,0,0,25,0,0.0,0,0.0,25,35,22,6,0,0,4,25,0.0,0,0,0,25,0.0,0.0,0.0,4.0,25,25,0,80,5,25,4,0.0,17,16,8,0,0,0,0,25,0.0,0.0,0.0,0,15,0.0,2,0,0.0,7
2019-02,2.0,0,11,2,13,0,0,0.0,0,33,0.0,0,16,6,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,33,0.0,0,0,2,2,0,0,0,8,33,8,0.0,0.0,0,33,0,0,0,0,33,0,0.0,0,0.0,33,35,32,6,0,0,0,33,0.0,4,4,4,33,0.0,0.0,0.0,0.0,33,20,0,57,8,33,4,0.0,16,16,11,0,0,0,0,33,0.0,0.0,0.0,0,20,1.0,1,0,0.0,9
2019-03,0.0,0,6,2,13,0,0,0.0,0,34,0.0,0,12,5,16,0.0,0.5,0.0,0.0,2,0.0,0,0,0,34,0.5,0,0,2,2,0,0,5,10,34,10,0.0,4.0,0,34,0,0,0,0,34,0,0.0,0,0.0,34,31,32,5,4,7,0,34,0.0,3,4,0,34,0.0,0.0,0.0,0.0,34,19,0,55,7,34,4,0.0,16,16,11,0,0,0,0,34,0.0,0.0,0.0,0,21,1.0,2,0,0.0,10
2019-04,2.0,0,4,3,14,0,0,0.0,0,37,0.0,0,14,7,18,0.0,0.0,0.0,0.0,3,0.0,0,0,0,37,0.0,0,0,2,2,0,4,4,10,37,10,0.0,0.0,0,37,0,0,4,5,37,5,0.0,0,0.0,37,37,34,7,5,4,5,37,0.0,6,5,6,37,0.0,0.0,0.0,0.0,37,27,0,54,5,37,4,0.0,15,15,12,0,0,0,0,37,0.0,0.0,0.0,0,22,0.0,2,0,0.0,10
2019-05,2.0,0,22,2,17,0,0,0.0,0,45,0.0,0,11,6,22,0.0,0.0,0.0,0.0,3,0.0,0,0,0,45,0.5,0,0,2,3,0,5,0,6,45,6,0.0,0.0,0,45,0,0,0,0,45,0,4.0,0,0.0,45,33,43,5,4,6,0,45,0.0,4,7,5,45,0.0,0.0,0.0,0.0,45,19,0,53,4,45,3,0.0,13,13,15,0,0,0,0,45,0.0,0.0,0.0,0,27,0.0,2,0,0.0,13
2019-06,2.0,0,37,2,13,0,0,0.0,0,34,0.0,0,11,3,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,0.0,0,0,2,2,0,0,0,4,34,4,0.0,0.0,0,34,0,0,0,5,34,5,0.0,0,0.0,34,31,31,6,0,6,3,34,0.0,0,3,3,34,0.0,0.0,0.0,0.0,34,16,0,42,0,34,2,0.0,14,14,11,0,0,0,0,34,0.0,0.0,0.0,0,20,0.0,2,0,0.0,9
2019-07,2.0,0,28,3,14,0,0,0.0,0,37,0.0,0,12,5,18,0.0,0.5,0.0,0.0,3,0.0,0,0,0,37,0.5,0,0,2,2,0,5,0,7,37,7,0.0,0.0,0,37,0,0,0,4,37,4,0.0,0,0.0,37,33,34,7,6,4,4,37,0.0,4,4,4,37,0.0,0.0,0.0,0.0,37,21,0,50,5,37,4,0.0,16,16,12,0,0,0,0,37,0.0,0.0,0.0,0,22,1.0,2,0,0.0,10
2019-08,1.0,0,4,2,13,0,0,0.0,0,35,0.0,0,12,5,17,0.0,0.0,0.0,0.0,2,0.0,0,0,0,35,0.0,0,0,2,2,0,6,4,10,35,10,0.0,0.0,3,35,3,0,0,4,35,4,0.0,0,0.0,35,37,31,6,3,4,0,35,0.0,5,6,5,35,0.0,0.0,0.0,0.0,35,21,0,49,4,35,4,0.0,18,19,12,0,0,0,0,35,0.0,0.0,0.0,3,21,1.0,1,0,0.0,10
2019-09,2.0,0,21,2,13,0,0,0.0,0,34,0.0,0,14,5,16,0.0,0.5,0.0,2.0,2,0.0,0,0,0,34,0.5,0,0,2,2,3,3,4,8,34,8,0.0,0.0,0,34,0,0,0,3,34,3,0.0,0,0.0,34,34,28,6,0,7,0,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,26,0,45,6,34,5,0.0,17,16,11,0,0,0,0,34,0.0,0.0,0.0,2,20,1.0,3,0,0.0,9
2019-10,2.0,0,7,2,12,0,0,0.0,0,33,0.0,0,15,5,16,0.5,0.0,0.0,0.5,2,0.0,0,3,0,33,0.5,0,0,3,2,0,0,4,9,33,9,0.0,0.0,0,33,0,0,0,7,33,7,0.0,0,0.0,33,37,31,4,3,5,0,33,0.0,0,0,3,33,0.0,0.0,0.0,0.0,33,24,0,43,3,33,4,0.0,17,17,11,0,0,0,0,33,0.0,0.0,0.0,2,20,1.0,2,0,0.0,9
2019-11,2.0,0,39,3,12,0,0,0.0,0,33,0.0,0,13,7,16,0.0,0.0,0.0,0.5,2,0.0,0,4,0,33,0.0,0,0,2,2,0,0,3,5,33,5,0.0,0.0,0,33,0,0,0,7,33,7,0.0,0,0.0,33,37,31,8,5,4,0,33,0.0,0,3,3,33,0.0,0.0,0.0,0.0,33,16,0,42,4,33,8,0.0,19,19,11,0,0,0,0,33,0.0,0.0,0.0,0,20,1.0,2,0,0.0,9
2019-12,2.0,0,4,2,10,0,0,0.0,0,27,0.0,0,13,5,13,0.0,0.0,0.0,0.0,2,0.0,0,0,0,27,0.5,0,0,2,2,0,0,3,5,27,5,0.0,0.0,0,27,0,4,0,5,27,5,0.0,0,0.0,27,34,25,6,5,6,3,27,0.0,3,0,0,27,0.0,0.0,3.0,0.0,27,21,0,45,7,27,3,0.0,18,19,9,0,0,0,0,27,0.0,0.0,0.0,0,16,0.0,2,0,0.0,8
2020-01,1.0,0,15,2,11,0,0,0.0,0,30,0.0,0,15,5,14,0.0,0.0,0.0,0.0,2,0.0,0,3,0,30,0.0,0,0,2,2,0,0,0,7,30,7,0.0,0.0,0,30,0,0,0,4,30,4,0.0,0,0.0,30,34,28,5,3,4,3,30,0.0,0,0,0,30,0.0,0.0,0.0,0.0,30,17,0,40,4,30,4,0.0,18,19,10,0,0,0,0,30,0.0,0.0,0.0,3,18,0.0,2,0,0.0,8
2020-02,1.0,0,26,3,13,0,0,0.0,0,34,0.0,0,13,5,16,0.0,0.0,0.0,0.5,2,0.0,0,6,0,34,0.0,0,0,2,2,0,0,0,4,34,4,0.0,0.0,0,34,0,0,0,4,34,4,0.0,0,0.0,34,40,31,8,3,4,0,34,0.0,3,3,3,34,0.0,0.0,0.0,0.0,34,19,0,50,5,34,4,0.0,17,17,11,0,0,0,0,34,0.0,0.0,0.0,2,21,0.0,3,0,0.0,10
2020-03,2.0,0,25,2,13,0,0,0.0,0,34,0.0,0,13,3,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,0.5,0,0,2,2,0,2,0,4,34,4,0.0,0.0,0,34,0,0,0,3,34,3,0.0,0,0.0,34,34,32,6,4,3,2,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,19,3,47,5,34,3,0.0,16,16,11,0,0,0,0,34,0.0,0.0,0.0,3,21,1.0,2,0,0.0,10
2020-04,2.0,0,5,2,12,0,0,0.0,0,32,0.0,0,12,4,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.5,0,0,2,2,0,0,0,7,32,7,0.0,0.0,0,32,0,0,0,0,32,0,0.0,0,0.0,32,73,29,6,3,5,0,32,0.0,0,0,0,32,0.0,0.0,3.0,0.0,32,15,0,30,4,32,2,0.0,22,21,11,0,0,0,0,32,0.0,0.0,0.0,2,19,0.0,1,0,0.0,9
2020-05,1.0,0,4,1,12,0,0,0.0,0,32,0.0,0,13,5,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.5,0,0,2,2,0,4,3,5,32,5,0.0,0.0,0,32,0,0,0,3,32,3,0.0,0,0.0,32,52,29,3,0,4,3,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,14,0,31,3,32,3,0.0,20,21,11,0,0,0,0,32,0.0,0.0,0.0,3,19,1.0,2,0,0.0,9
2020-06,2.0,0,3,2,15,0,0,0.0,0,39,0.0,0,14,6,19,0.0,0.0,0.0,0.5,3,0.0,0,0,0,39,0.5,0,0,2,2,0,0,2,8,39,8,0.0,0.0,0,39,0,0,0,0,39,0,0.0,0,0.0,39,40,36,5,3,4,0,39,0.0,2,3,2,39,0.0,0.0,0.0,0.0,39,14,0,40,4,39,4,0.0,22,22,13,0,0,0,0,39,0.0,0.0,0.0,0,24,1.0,1,0,0.0,11
2020-07,1.0,0,5,2,15,0,0,0.0,0,41,0.0,0,14,6,20,0.0,0.0,0.5,0.0,3,0.0,0,0,0,41,0.5,0,0,3,3,0,5,2,7,41,7,0.0,0.0,0,41,0,0,0,5,41,5,0.0,0,0.0,41,44,38,5,4,3,3,41,0.0,0,0,0,41,0.0,0.0,0.0,0.0,41,12,0,53,3,41,3,0.0,20,20,14,0,0,0,0,41,0.0,0.0,0.0,2,25,0.0,2,0,0.0,11
2020-08,2.0,0,4,2,13,0,0,0.0,0,34,0.0,0,13,6,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,0.5,0,0,3,2,2,2,2,5,34,5,0.0,0.0,2,34,2,2,0,3,34,3,0.0,0,0.0,34,39,32,6,4,3,3,34,0.0,2,2,2,34,0.0,0.0,0.0,0.0,34,14,0,56,3,34,3,0.0,18,18,11,0,0,0,0,34,0.0,0.0,0.0,2,21,1.0,2,0,0.0,10
2020-09,2.0,0,5,2,13,0,0,0.0,0,35,0.0,0,14,6,17,0.0,0.0,0.0,0.5,2,0.0,0,0,0,35,0.5,0,0,3,2,0,0,0,6,35,6,0.0,0.0,0,35,0,0,0,4,35,4,0.0,0,0.0,35,41,34,5,5,4,3,35,0.0,3,3,3,35,0.0,0.0,0.0,0.0,35,15,0,65,3,35,3,0.0,20,20,12,0,0,0,0,35,0.0,0.0,0.0,1,21,1.0,3,0,0.0,10
2020-10,2.0,0,3,2,13,0,0,0.0,0,34,0.0,0,13,5,16,0.5,0.5,0.0,0.0,2,0.0,0,0,0,34,0.5,0,0,3,2,2,2,3,5,34,5,0.0,0.0,2,34,2,0,0,3,34,3,0.0,0,0.0,34,37,34,6,3,6,3,34,0.0,0,0,2,34,0.0,0.0,0.0,0.0,34,16,0,52,3,34,4,0.0,18,18,11,0,2,0,0,34,0.0,0.0,0.0,1,21,1.0,3,0,0.0,10
2020-11,2.0,0,4,3,11,0,0,0.0,0,30,0.0,0,12,5,14,0.5,0.5,0.0,0.5,2,0.0,0,0,0,30,0.5,0,0,3,2,0,0,3,5,30,5,2.0,0.0,0,30,0,0,0,4,30,4,0.0,0,0.0,30,32,28,7,4,3,3,30,0.0,3,2,3,30,0.0,0.0,0.0,0.0,30,15,0,47,2,30,6,0.0,21,20,10,0,0,0,0,30,0.0,0.0,0.0,1,18,1.0,3,0,0.0,8
2020-12,2.0,0,3,2,12,0,0,0.0,0,33,0.0,0,13,4,16,0.5,0.5,0.0,0.0,2,0.0,0,0,0,33,0.5,0,0,3,2,0,0,3,8,33,8,0.0,0.0,0,33,0,0,0,4,33,4,0.0,0,0.0,33,34,31,6,3,4,4,33,0.0,3,2,3,33,0.0,0.0,0.0,2.0,33,14,0,53,3,33,3,1.0,19,19,11,0,0,0,0,33,0.0,0.0,0.0,1,20,1.0,3,0,0.0,9
2021-01,2.0,0,16,2,10,0,0,0.0,0,28,0.0,0,16,5,13,0.5,0.0,0.0,0.5,2,0.0,0,0,0,28,0.5,0,0,2,2,0,3,4,11,28,11,0.0,0.0,0,28,0,0,0,2,28,2,0.0,0,0.0,28,35,26,5,4,4,3,28,0.0,2,2,2,28,0.0,0.0,0.0,0.0,28,18,0,74,3,28,4,0.0,19,19,9,0,0,0,0,28,0.0,0.0,0.0,1,17,0.0,3,0,0.0,8
2021-02,1.0,0,37,3,11,0,0,0.0,0,29,0.0,0,13,5,14,0.0,0.0,0.0,0.0,2,0.0,0,0,0,29,0.5,0,0,2,2,2,0,3,6,29,6,0.0,0.0,0,29,0,2,2,5,29,5,0.0,0,0.0,29,34,26,8,3,3,2,29,0.0,3,2,3,29,2.0,0.0,0.0,0.0,29,13,0,63,3,29,2,0.0,18,18,10,0,0,0,0,29,0.0,0.0,0.0,0,18,0.0,3,0,0.0,8
2021-03,1.0,0,21,2,11,0,0,0.0,0,29,0.0,0,13,4,14,0.0,0.0,0.0,0.5,2,0.0,0,0,0,29,0.5,0,0,2,2,0,2,3,7,29,7,0.0,0.0,2,29,2,2,0,3,29,3,0.0,0,0.0,29,35,26,5,4,3,3,29,0.0,1,2,2,29,0.0,0.0,0.0,0.0,29,14,0,51,2,29,3,1.0,16,17,10,0,0,0,0,29,0.0,0.0,0.0,1,18,1.0,3,0,0.0,8
2021-04,2.0,0,32,2,9,0,0,0.0,0,24,0.0,0,11,5,11,0.0,0.5,0.0,0.0,2,0.0,0,0,0,24,0.5,0,0,2,1,0,4,0,7,24,7,0.0,0.0,0,24,0,0,0,2,24,2,0.0,0,0.0,24,37,23,6,3,3,4,24,0.0,2,0,2,24,0.0,0.0,0.0,0.0,24,12,0,41,2,24,3,0.0,16,16,8,0,0,0,0,24,0.0,0.0,0.0,2,14,0.0,3,0,0.0,7
2021-05,2.0,0,51,1,9,0,0,0.0,0,25,0.0,0,12,5,12,0.0,0.0,0.0,0.5,2,0.0,0,0,0,25,0.5,0,0,2,2,0,3,2,5,25,5,0.0,0.0,0,25,0,0,0,2,25,2,0.0,0,0.0,25,38,23,4,2,4,3,25,0.0,0,0,2,25,1.0,2.0,0.0,0.0,25,13,0,53,4,25,2,0.0,15,15,8,0,0,0,0,25,0.0,0.0,0.0,1,15,1.0,2,0,0.0,7
2021-06,1.0,0,8,2,11,0,0,0.0,0,29,0.0,0,11,4,14,0.5,0.0,0.0,0.5,2,0.0,0,0,0,29,0.5,0,0,2,2,1,2,3,6,29,6,0.0,0.0,0,29,0,1,2,2,29,2,0.0,0,0.0,29,32,26,5,2,5,3,29,0.0,1,2,2,29,0.0,0.0,0.0,0.0,29,15,0,57,4,29,3,0.0,16,16,9,0,0,0,0,29,0.0,0.0,0.0,2,17,1.0,3,0,0.0,8
2021-07,1.0,0,65,1,9,0,0,0.0,0,23,0.0,0,11,3,11,0.0,0.0,0.0,0.5,2,0.0,0,0,1,23,0.5,0,0,3,1,0,4,3,7,23,7,0.0,0.0,0,23,0,0,0,2,23,2,0.0,0,0.0,23,40,21,4,2,4,3,23,0.0,0,0,0,23,0.0,1.0,1.0,0.0,23,15,0,43,4,23,3,0.0,18,19,8,0,0,0,0,23,0.0,0.0,0.0,1,14,1.0,2,0,0.0,6
2021-08,1.0,0,31,2,9,0,0,0.0,0,25,0.0,0,11,4,12,0.0,0.0,0.5,0.5,2,0.0,0,0,0,25,0.5,0,0,2,2,0,1,2,7,25,7,0.0,0.0,1,25,1,0,0,4,25,4,0.0,0,0.0,25,40,23,6,4,3,3,25,0.0,3,3,3,25,2.0,0.0,0.0,0.0,25,14,0,52,4,25,3,0.0,17,17,8,0,0,0,0,25,0.0,0.0,0.0,1,15,1.0,3,0,0.0,7
2021-09,1.0,0,37,2,9,0,0,0.0,0,24,0.0,0,12,3,12,0.0,0.0,0.0,0.5,2,0.0,0,0,0,24,0.5,0,0,2,2,0,2,2,6,24,6,0.0,0.0,0,24,0,0,0,5,24,5,0.0,0,0.0,24,41,23,6,3,3,3,24,0.0,2,2,2,24,0.0,1.0,1.0,0.0,24,13,0,57,2,24,3,0.0,17,16,8,0,0,0,0,24,0.0,0.0,0.0,1,15,0.5,3,0,0.0,7
2021-10,1.0,0,70,2,9,0,0,0.0,0,23,0.0,0,11,4,11,0.5,0.0,0.0,0.0,2,0.0,0,0,0,23,0.5,0,0,2,1,1,2,2,6,23,6,0.0,0.0,0,23,0,0,0,3,23,3,0.0,0,0.0,23,25,21,4,3,2,3,23,0.0,2,2,2,23,0.0,0.0,0.0,0.0,23,12,0,48,2,23,3,0.0,13,13,8,0,0,0,0,23,0.0,0.0,0.0,1,14,0.5,2,0,0.0,7
2021-11,1.0,0,70,2,10,0,0,0.0,0,26,0.0,0,11,3,13,0.0,0.0,0.0,0.0,2,0.0,0,0,0,26,0.5,0,0,2,2,0,1,3,4,26,4,0.0,0.0,0,26,0,0,1,3,26,3,0.0,0,0.0,26,25,24,6,2,2,2,26,0.0,2,2,2,26,0.0,0.0,0.0,0.0,26,11,0,40,0,26,4,0.0,13,13,9,0,0,0,0,26,0.0,0.0,0.0,1,16,0.0,2,0,0.0,7
2021-12,1.0,0,16,2,9,0,0,0.0,0,23,0.0,0,11,3,11,0.5,0.0,0.0,0.0,2,0.0,0,0,0,23,0.5,0,0,2,1,0,2,1,5,23,5,0.0,0.0,0,23,0,0,0,3,23,3,0.0,0,0.0,23,35,20,6,3,2,2,23,0.0,3,3,3,23,0.0,0.0,0.0,0.0,23,10,0,40,3,23,3,0.0,15,15,8,0,0,0,0,23,0.0,0.0,0.0,1,14,1.0,2,0,0.0,6
2022-01,1.0,0,23,2,9,0,0,0.0,0,24,0.0,0,10,3,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0,24,0.5,0,0,2,2,0,0,1,5,24,5,0.0,0.0,0,24,0,0,0,4,24,4,0.0,0,0.0,24,31,22,5,2,3,2,24,0.0,3,2,2,24,1.0,0.0,2.0,0.0,24,12,0,37,2,24,3,0.0,15,15,8,0,0,0,0,24,0.0,0.0,0.0,1,15,1.0,1,0,0.0,7
2022-02,2.0,0,22,2,10,0,0,0.0,0,26,0.0,0,11,3,12,0.0,0.5,0.0,0.0,2,0.0,0,0,0,26,0.5,0,0,2,2,1,2,2,6,26,6,0.0,0.0,0,26,0,1,1,3,26,3,0.0,0,0.0,26,30,24,4,2,2,2,26,0.0,3,3,3,26,0.0,0.0,0.0,0.0,26,13,0,37,2,26,3,0.0,15,15,9,0,0,0,0,26,0.0,0.0,0.0,1,16,1.0,2,0,0.5,7
2022-03,2.0,0,40,2,10,0,0,0.0,0,27,0.0,0,12,4,13,0.5,0.5,0.0,0.5,2,0.0,0,1,0,27,0.5,0,0,3,2,1,3,3,7,27,7,1.0,0.0,1,27,1,1,1,3,27,3,0.0,0,0.0,27,32,25,6,3,4,2,27,1.0,5,5,5,27,1.0,1.0,0.0,2.0,27,17,0,36,3,27,3,0.0,16,16,9,0,0,0,0,27,0.0,0.0,0.0,2,16,1.0,3,0,0.0,8
2022-04,2.0,0,35,2,10,0,0,0.0,0,27,0.0,0,9,3,13,0.5,0.0,0.5,0.0,2,0.0,0,1,0,27,0.5,0,0,2,2,1,3,2,7,27,7,0.0,0.0,1,27,1,1,1,3,27,3,0.0,0,0.0,27,32,25,5,3,4,2,27,0.0,5,5,5,27,1.0,1.0,0.0,1.0,27,15,0,33,3,27,3,0.5,15,15,9,0,0,0,0,27,0.0,0.0,0.0,2,16,0.5,2,0,0.0,8
2022-05,1.0,0,35,2,10,0,0,0.0,0,28,0.0,0,12,3,13,0.5,0.5,0.0,0.0,2,0.0,0,1,0,28,0.5,0,0,2,2,1,2,2,6,28,6,0.0,0.0,2,28,2,1,0,2,28,2,0.0,0,0.0,28,29,26,5,2,4,2,28,0.0,6,6,6,28,0.0,0.0,0.0,0.0,28,18,0,30,4,28,2,0.0,14,14,9,0,0,0,1,28,0.0,0.0,1.0,1,17,1.0,1,0,0.0,8
2022-06,1.0,0,29,2,12,0,0,0.0,0,31,0.0,0,10,3,15,0.5,0.5,0.5,0.0,2,0.0,0,0,0,31,0.5,0,0,2,2,1,3,2,5,31,5,0.0,0.0,1,31,1,1,1,3,31,3,0.0,0,0.0,31,33,28,5,2,4,2,31,0.0,3,3,3,31,0.0,0.0,1.0,1.0,31,17,0,33,3,31,3,0.0,15,15,10,0,0,0,0,31,0.0,0.0,1.0,1,19,1.0,2,0,0.5,9
2022-07,1.0,0,47,2,10,0,0,0.0,0,27,0.0,0,8,3,13,0.5,0.5,0.0,0.0,2,0.0,1,0,0,27,0.5,0,0,2,2,0,4,2,7,27,7,0.0,0.0,0,27,0,0,0,4,27,4,0.0,0,0.0,27,37,25,4,3,3,3,27,0.0,2,2,2,27,0.0,0.0,0.0,0.0,27,18,0,32,4,27,4,0.0,15,15,9,0,0,0,0,27,0.0,0.0,0.0,1,16,1.0,2,0,0.5,7
2022-08,1.0,0,38,2,11,0,0,0.0,0,29,0.0,0,11,4,14,0.5,0.5,0.0,0.5,2,0.0,0,0,0,29,0.5,0,0,2,2,0,1,4,7,29,7,0.0,0.0,1,29,1,0,0,4,29,4,0.0,0,0.0,29,39,28,5,3,3,3,29,0.0,2,2,2,29,0.0,0.0,1.0,1.0,29,22,1,33,6,29,3,0.5,16,16,10,0,0,0,0,29,0.0,0.0,0.0,1,18,0.5,2,0,0.5,8
2022-09,1.0,0,23,2,13,0,0,0.0,0,35,0.0,0,9,3,17,0.0,0.0,0.0,0.0,2,0.0,0,1,0,35,0.5,0,0,2,2,1,1,2,8,35,8,0.0,0.0,1,35,1,1,1,5,35,5,0.0,0,0.0,35,38,32,5,3,3,2,35,0.0,2,2,2,35,0.0,0.0,0.0,0.0,35,19,0,31,5,35,4,1.0,16,15,12,0,0,0,0,35,0.0,0.0,0.0,1,21,1.0,2,0,0.0,10
2022-10,1.0,0,50,2,12,0,0,0.0,0,31,0.0,0,11,3,15,0.5,0.5,0.0,0.0,2,0.0,0,0,0,31,0.5,0,0,2,2,1,1,2,7,31,7,0.0,0.0,0,31,0,1,1,4,31,4,0.0,0,0.0,31,36,29,5,3,3,2,31,1.0,1,2,1,31,0.0,0.0,0.0,1.0,31,17,0,33,4,31,3,0.0,17,17,10,0,0,0,0,31,0.5,0.0,0.5,1,19,1.0,1,0,0.0,9
