Month,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি,Email,ফিরত ব্যক্তি,নির্বাসন,গৃহযুদ্ধ,সহিংসতা,স্থানান্তর,পালিয়ে যাওয়া,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,সংঘাত,লড়াই,হত্যা,যুদ্ধ,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,রোগ,ব্যর্থতা,পড়াশোনা ছেড়ে দেওয়া,পড়ালেখা বন্ধ করা,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,দেহ,মুক্তিপণ,গোলাবারুদ,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি
2022-05,0,0,0.0,0.5,169664397497.98846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,4.938931297709924,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,0.0,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4678298800436,45.155943293347875,90.31188658669575,0.0,90.31188658669575,0.0,90.31188658669575,1625.6139585605235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,5779.96074154853,0.0,0.0,2889.980370774264,8669.941112322791,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,92479.37186477645,184958.7437295529,462396.85932388227,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,2959339.8996728472,0.0,0.0,0.0,0.0,35512078.79607417,0.0,0.0,0.0,0.0,101983405.7733412,0.0,152975108.6600118,510216627.59106946,51021662.75910695,275242060.27258325,137621030.13629162,5917704295.860539,550484120.5451665,1893977535.7906222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2022-06,0,0,0.0,0.5,181882684579.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,5.644492911668484,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,22.57797164667394,0.0,0.0,225.7797164667394,90.31188658669575,90.31188658669575,0.0,0.0,0.0,270.9356597600872,1625.6139585605235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,7224.950926935662,0.0,0.0,2889.980370774264,8669.941112322791,0.0,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,184958.7437295529,832314.346782988,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,739834.9749182117,739834.9749182118,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,101983405.7733412,0.0,178470960.1033471,1020433255.1821389,51021662.75910695,412863090.40887487,0.0,9082987988.995247,550484120.5451665,2083375289.3696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,3030364057.2649956,0.0,0.0
2022-07,0,0,0.0,0.5,133284777377.60391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055616139585605,1.411123227917121,3.527808069792803,0.0,0.0,0.0,0.0,0.0,0.0,2.822246455834242,0.0,0.0,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4678298800436,45.155943293347875,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1444.990185387132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.9901853871324,7224.950926935662,0.0,0.0,5779.960741548528,5779.960741548528,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92479.37186477645,0.0,92479.37186477645,277438.1155943293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,11837359.598691389,0.0,0.0,0.0,0.0,76487554.3300059,0.0,152975108.6600118,612259953.1092834,51021662.75910695,275242060.27258325,0.0,7293914597.223456,688105150.6814581,1704579782.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2022-08,0,0,0.0,0.5,163692874698.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166848418756814,4.938931297709924,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,11.28898582333697,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,22.57797164667394,0.0,0.0,0.0,0.0,180.6237731733915,45.155943293347875,90.31188658669575,0.0,0.0,0.0,90.31188658669575,1625.6139585605235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,7224.950926935662,0.0,0.0,5779.960741548528,5779.960741548528,0.0,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,92479.37186477645,369917.4874591058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479669.9498364236,0.0,0.0,5918679.799345694,0.0,0.0,0.0,0.0,0.0,0.0,2959339.8996728472,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,50991702.8866706,0.0,229462662.99001768,918389929.663925,51021662.75910695,275242060.27258325,137621030.13629162,7431535627.359748,688105150.6814581,2083375289.3696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2022-09,0,0,0.0,0.5,181882684579.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,5.644492911668484,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,5.644492911668485,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,22.57797164667394,0.0,270.9356597600872,45.155943293347875,90.31188658669575,0.0,0.0,0.0,90.31188658669575,1625.6139585605235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10114.931297709927,0.0,0.0,5779.960741548528,5779.960741548528,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,92479.37186477645,554876.2311886586,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,0.0,1479669.9498364236,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,101983405.7733412,0.0,178470960.1033471,765324941.3866042,51021662.75910695,275242060.27258325,0.0,8807745928.722664,963347210.9540414,1893977535.7906222,189397753.57906222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,0.0,0.0,0.0
2022-10,0,0,0.0,0.5,169664397497.98846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166848418756814,4.233369683751363,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,739837.7971646676,0.0,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.7797164667394,90.31188658669575,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1986.8615049073064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,5779.96074154853,0.0,0.0,2889.980370774264,5779.960741548528,2889.980370774264,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,92479.37186477645,92479.37186477645,462396.85932388227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,2959339.899672847,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,11837359.598691389,0.0,0.0,0.0,0.0,50991702.8866706,0.0,203966811.5466824,1479628220.0141015,51021662.75910695,412863090.40887487,0.0,6881051506.814581,688105150.6814581,1893977535.7906222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2022-11,0,0,0.0,0.5,169664397497.98846,0.0,0.0,0.0,0.17639040348964014,0.0,0.0,0.0,0.0,0.0,0.7055616139585605,2.1166848418756814,4.233369683751363,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,22.57797164667394,22.57797164667394,0.0,632.1832061068702,45.155943293347875,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1264.3664122137404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8669.941112322795,0.0,0.0,2889.980370774264,8669.941112322791,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,92479.37186477645,0.0,184958.7437295529,462396.85932388227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,1479669.9498364236,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,8878019.699018542,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,76487554.3300059,0.0,203966811.5466824,663281615.8683903,51021662.75910695,412863090.40887487,0.0,6468188416.405706,688105150.6814581,1704579782.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2022-12,0,0,0.0,0.5,127175633769.81065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055616139585605,1.411123227917121,3.527808069792803,0.0,0.0,2.822246455834242,0.0,0.0,0.0,2.822246455834242,0.0,5.644492911668485,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,22.57797164667394,22.57797164667394,0.0,722.495092693566,45.155943293347875,90.31188658669575,0.0,0.0,0.0,90.31188658669575,1444.990185387132,180.6237731733915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,4334.970556161397,0.0,0.0,11559.921483097056,2889.980370774264,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,0.0,92479.37186477645,554876.2311886586,0.0,184958.7437295529,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,10357689.648854963,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,76487554.3300059,0.0,152975108.6600118,357151639.31374866,51021662.75910695,550484120.5451665,0.0,7293914597.223456,688105150.6814581,1704579782.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2023-01,0,0,0.0,0.5,133284777666.72809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166848418756814,4.233369683751363,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,5.644492911668485,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,22.57797164667394,0.0,225.7797164667394,45.155943293347875,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1625.6139585605235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8669.941112322795,0.0,0.0,5779.960741548528,2889.980370774264,0.0,0.0,0.0,0.0,17339.882224645582,11559.921483097056,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,0.0,92479.37186477645,369917.4874591058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,5918679.799345694,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,50991702.8866706,0.0,152975108.6600118,612259953.1092834,51021662.75910695,275242060.27258325,0.0,7431535627.359748,688105150.6814581,2083375289.3696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2023-02,0,0,0.0,0.5,139393920918.5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055616139585605,4.938931297709924,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4678298800436,90.31188658669575,45.155943293347875,0.0,0.0,0.0,180.6237731733915,1625.6139585605235,180.6237731733915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779.96074154853,0.0,0.0,5779.960741548528,2889.980370774264,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,184958.7437295529,554876.2311886586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,1479669.9498364236,0.0,0.0,19235709.347873505,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,76487554.3300059,0.0,152975108.6600118,816346604.1457112,0.0,412863090.40887487,0.0,7156293567.087164,825726180.8177497,1704579782.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,0.0,0.0,0.0
2023-03,0,0,0.0,0.5,139393921207.62634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,3.527808069792803,0.0,1.411123227917121,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,5.644492911668485,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.6237731733915,45.155943293347875,90.31188658669575,0.0,0.0,0.0,90.31188658669575,1806.237731733915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779.96074154853,0.0,0.0,5779.960741548528,5779.960741548528,0.0,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,92479.37186477645,462396.85932388227,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,369917.48745910585,1479669.9498364236,0.0,0.0,8878019.69901854,0.0,0.0,0.0,0.0,0.0,0.0,2959339.8996728472,0.0,0.0,0.0,0.0,11837359.598691389,0.0,0.0,0.0,0.0,76487554.3300059,0.0,152975108.6600118,255108313.79553473,51021662.75910695,412863090.40887487,0.0,7156293567.087164,963347210.9540414,1893977535.7906222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,0.0,0.0,0.0
2023-04,0,0,0.0,0.5,127175634125.8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,2.822246455834242,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,5.644492911668485,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4678298800436,45.155943293347875,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1444.990185387132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.970556161397,0.0,0.0,2889.980370774264,2889.980370774264,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,0.0,92479.37186477645,462396.85932388227,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,4439009.84950927,0.0,1479669.9498364234,0.0,0.0,0.0,0.0,2959339.8996728472,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,50991702.8866706,0.0,127479257.21667649,204086651.0364278,51021662.75910695,275242060.27258325,0.0,5780083265.724248,550484120.5451665,1515182028.6324978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,3030364057.2649956,0.0
2023-05,0,0,0.0,0.5,151474587259.28662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,4.233369683751363,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,5.644492911668485,0.0,0.0,33.447495961227794,0.0,33.447495961227794,0.0,0.0,22.57797164667394,0.0,0.0,225.7797164667394,45.155943293347875,45.155943293347875,90.31188658669575,0.0,0.0,90.31188658669575,2167.4852780806978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.970556161397,0.0,0.0,2889.980370774264,8669.941112322791,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,92479.37186477645,647355.6030534351,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,5918679.799345694,0.0,0.0,0.0,0.0,0.0,0.0,2959339.8996728472,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,76487554.3300059,0.0,178470960.1033471,204086651.0364278,51021662.75910695,412863090.40887487,0.0,8119640778.041205,825726180.8177497,2083375289.3696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,1515182028.6324978,0.0,0.0,0.0
2023-06,0,0,0.0,1.0,151474587259.28662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055616139585605,2.1166848418756814,4.938931297709924,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,5.644492911668485,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,22.57797164667394,22.57797164667394,0.0,180.6237731733915,90.31188658669575,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1986.8615049073064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.980370774265,0.0,2889.980370774264,2889.980370774264,5779.960741548528,0.0,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,138719.05779716466,0.0,92479.37186477645,647355.6030534351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739834.9749182117,739834.9749182118,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,101983405.7733412,25495851.4433353,203966811.5466824,306129976.5546417,51021662.75910695,550484120.5451665,0.0,7706777687.632331,963347210.9540414,1515182028.6324978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,0.0,0.0,0.0
2023-07,0,0,0.0,0.5,109199963009.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,3.527808069792803,0.0,0.0,1.411123227917121,0.0,0.0,0.0,2.822246455834242,0.0,0.0,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.7797164667394,90.31188658669575,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1625.6139585605235,180.6237731733915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.4852780806987,0.0,4334.970556161397,0.0,0.0,2889.980370774264,2889.980370774264,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,92479.37186477645,92479.37186477645,92479.37186477645,277438.1155943293,0.0,0.0,0.0,0.0,184958.7437295529,0.0,0.0,0.0,369917.48745910585,739834.9749182118,0.0,0.0,4439009.84950927,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,50991702.8866706,0.0,152975108.6600118,306129976.5546417,51021662.75910695,137621030.13629162,0.0,7844398717.768622,688105150.6814581,1704579782.21156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
2023-08,0,0,0.0,0.5,133284777666.72809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,3.527808069792803,0.0,0.0,1.411123227917121,0.0,0.0,0.0,5.644492911668484,0.0,11.28898582333697,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,22.57797164667394,22.57797164667394,0.0,225.7797164667394,90.31188658669575,90.31188658669575,0.0,0.0,0.0,180.6237731733915,1806.237731733915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14449.901853871324,0.0,0.0,2889.980370774264,11559.921483097056,0.0,0.0,0.0,0.0,17339.882224645582,0.0,0.0,0.0,0.0,0.0,23119.84296619411,0.0,0.0,0.0,0.0,0.0,138719.05779716466,92479.37186477645,92479.37186477645,462396.85932388227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,1479669.9498364236,0.0,0.0,5918679.799345694,0.0,0.0,0.0,0.0,0.0,0.0,8878019.699018542,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,76487554.3300059,0.0,229462662.99001768,408173302.0728556,51021662.75910695,412863090.40887487,0.0,8670124898.586372,963347210.9540414,1893977535.7906222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545546085.897493,0.0,0.0,0.0,0.0
2023-09,0,0,0.0,0.5,121066490227.91237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411123227917121,4.233369683751363,0.0,0.0,0.0,0.0,0.0,0.0,2.822246455834242,0.0,0.0,0.0,0.0,0.0,33.447495961227794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.247546346783,90.31188658669575,90.31188658669575,0.0,0.0,0.0,180.6237731733915,2167.4852780806978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779.96074154853,0.0,0.0,2889.980370774264,2889.980370774264,0.0,0.0,0.0,0.0,11559.921483097056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138719.05779716466,92479.37186477645,92479.37186477645,554876.2311886586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369917.48745910585,1479669.9498364236,0.0,0.0,5918679.799345694,0.0,0.0,0.0,0.0,0.0,0.0,5918679.7993456945,0.0,0.0,0.0,0.0,23674719.197382778,0.0,0.0,0.0,0.0,50991702.8866706,0.0,178470960.1033471,204086651.0364278,51021662.75910695,412863090.40887487,0.0,7431535627.359748,688105150.6814581,1325784275.0534356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030364057.2649956,0.0,0.0,0.0,0.0
