Month,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা,সরবরাহ,Email,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file1,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ,Email_file2,ঋণ_file3,দেনা,গবাদি পশু,ঋণসমূহ,Email_file3,ঋণসমূহ_file4,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file4,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file5,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file6,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file7,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file8,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file9,টাকা,Email_file10,নিষেধাজ্ঞা_file11,চাকরি,রোজগার,কর্মসংস্থান,Email_file11,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file12,বেকারত্ব,Email_file12,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file13,কর,করসমূহ,পণ্য,দ্রব্য,Email_file14,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file15,নিষেধাজ্ঞা_file16,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file16,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file17,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file18
2018-06,0,0.0,0.0,0,52,0,0,0,0,52,0,0,0,0,52,0,0,0.0,0,52,0,0,0,0.0,52,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,52,0,0,0,0,52,0,0,0,0,52,22,52,0.0,0,0,0,52,0,0,0.0,0.0,52,0,0,0,0,52,0,0,0,0,36,0,0,0,0,52,0.0,0,0,0,52,0,0,0,0,52,0,0,0,0,52
2018-07,0,0.0,0.0,0,46,0,0,0,0,46,0,0,0,0,46,0,0,0.0,0,46,0,0,0,0.0,46,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,15.0,46,0,0,0,0,46,0,0,0,0,46,15,46,0.0,13,0,0,46,0,0,0.0,0.0,46,0,0,0,0,46,0,0,0,0,32,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,46,0,0,0,0,46
2018-08,0,0.0,0.0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0.0,0,44,0,0,0,0.0,44,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0.0,0.0,44,0,0,0,0,44,0,0,0,0,44,14,44,0.0,0,0,0,44,0,0,0.0,0.0,44,0,0,0,0,44,7,0,0,0,31,0,0,0,0,44,0.0,0,0,0,44,0,0,0,0,44,0,0,0,0,44
2018-09,0,0.0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0,0,0.0,0,48,0,0,0,0.0,48,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,48,14,48,0.0,0,0,0,48,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,34,0,0,0,0,48,0.0,0,0,0,48,0,0,0,0,48,0,0,0,0,48
2018-10,0,0.0,0.0,0,43,0,0,0,0,43,0,0,0,0,43,0,14,0.0,0,43,0,0,0,0.0,43,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0.0,0.0,43,0,0,0,0,43,0,0,0,0,43,23,43,0.0,10,0,0,43,0,0,0.0,0.0,43,0,0,11,0,43,0,0,0,0,30,0,0,0,0,43,0.0,0,0,0,43,0,0,0,0,43,0,0,0,0,43
2018-11,0,0.0,0.0,0,56,0,0,0,0,56,0,0,10,0,56,0,0,0.0,0,56,0,0,0,0.0,56,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,2,0,0,0.0,0.0,56,0,0,0,0,56,0,0,0,0,56,13,56,0.0,10,0,0,56,0,0,0.0,0.0,56,0,0,11,0,56,11,0,0,0,39,0,0,0,0,56,0.0,0,0,0,56,0,0,0,0,56,0,0,0,0,56
2018-12,0,0.0,0.0,0,47,0,0,0,0,47,0,0,0,0,47,0,0,0.0,0,47,0,0,0,0.0,47,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,47,0,0,0,0,47,0,0,0,0,47,16,47,0.0,12,0,0,47,0,0,0.0,0.0,47,0,0,0,0,47,6,0,0,0,33,0,0,0,0,47,0.0,0,0,0,47,0,0,0,0,47,0,0,0,0,47
2019-01,0,0.0,0.0,0,50,0,0,0,0,50,0,0,0,0,50,0,0,0.0,0,50,0,0,0,0.0,50,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,50,0,0,0,0,50,0,0,0,0,50,18,50,0.0,16,0,0,50,0,0,0.0,0.0,50,0,0,12,0,50,0,0,0,0,35,0,0,0,0,50,0.0,0,0,0,50,0,0,0,0,50,0,0,0,0,50
2019-02,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0.0,0,54,0,0,0,0.0,54,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,2,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,54,16,54,0.0,10,0,0,54,0,0,0.0,0.0,54,0,0,8,0,54,6,0,0,0,38,0,0,0,0,54,0.0,0,0,0,54,0,0,0,0,54,0,0,0,0,54
2019-03,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0.0,0,54,0,0,0,0.0,54,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,54,17,54,0.0,17,0,0,54,0,0,0.0,0.0,54,0,0,7,0,54,7,0,0,0,38,0,0,0,0,54,0.0,0,0,0,54,0,0,0,0,54,0,0,0,0,54
2019-04,0,0.0,0.0,0,49,0,0,0,0,49,0,0,9,0,49,0,0,0.0,0,49,0,0,0,0.0,49,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,49,0,0,0,10,49,0,0,0,0,49,20,49,0.0,9,0,0,49,0,0,0.0,0.0,49,0,0,0,0,49,9,0,0,0,34,0,0,0,0,49,0.0,0,0,0,49,0,0,0,0,49,0,0,0,0,49
2019-05,0,0.0,0.0,0,60,0,0,0,0,60,0,0,8,0,60,0,0,0.0,0,60,0,0,0,0.0,60,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,60,0,0,0,0,60,0,0,0,0,60,24,60,0.0,15,0,0,60,0,0,0.0,0.0,60,0,0,12,0,60,0,0,0,0,42,0,0,0,0,60,0.0,0,0,0,60,0,0,0,0,60,0,0,0,0,60
2019-06,0,0.0,0.0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0.0,0,37,0,0,0,0.0,37,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,1,0,0,0.0,0.0,37,0,0,0,0,37,0,0,0,0,37,17,37,0.0,8,0,0,37,0,0,0.0,0.0,37,0,0,4,0,37,4,0,0,0,26,0,0,0,0,37,0.0,0,0,0,37,0,0,0,0,37,0,0,0,0,37
2019-07,8,0.0,0.0,0,52,0,0,0,0,52,0,0,0,0,52,0,0,0.0,0,52,0,0,11,0.0,52,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,52,0,0,0,0,52,0,0,0,0,52,23,52,0.0,20,0,0,52,0,0,0.0,0.0,52,0,0,8,0,52,7,0,0,0,36,0,0,0,0,52,0.0,0,0,0,52,0,0,0,0,52,0,0,0,0,52
2019-08,0,0.0,0.0,0,44,3,0,0,0,44,0,0,5,0,44,0,0,0.0,0,44,0,0,0,0.0,44,0.5,0.0,0.0,0.5,1,0,0.0,0,0.0,1,0,0,0.0,0.0,44,0,0,0,0,44,0,0,0,0,44,20,44,0.0,19,0,0,44,0,0,0.0,0.0,44,0,0,10,0,44,4,0,0,0,31,0,0,0,0,44,0.0,0,0,0,44,0,0,0,0,44,0,0,0,0,44
2019-09,6,0.0,0.0,0,52,0,0,0,0,52,0,0,9,0,52,0,0,0.0,0,52,0,0,11,0.0,52,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,52,0,0,0,5,52,0,0,0,0,52,26,52,0.0,17,0,0,52,0,0,0.0,0.0,52,0,0,8,0,52,7,0,0,0,36,0,0,0,0,52,0.0,0,0,0,52,0,0,0,0,52,0,0,0,0,52
2019-10,0,0.0,0.0,0,61,0,0,0,0,61,0,0,6,0,61,0,0,0.0,0,61,0,0,0,0.0,61,0.5,0.0,0.0,0.5,2,0,0.0,0,0.0,2,0,0,0.0,0.0,61,0,0,0,6,61,0,0,0,0,61,23,61,0.0,17,0,6,61,0,0,0.0,0.0,61,0,0,11,0,61,5,0,0,0,43,0,0,0,0,61,0.0,0,0,0,61,0,0,0,0,61,0,0,0,0,61
2019-11,0,0.0,0.0,0,46,0,0,0,0,46,0,0,6,0,46,0,0,9.0,0,46,0,0,6,0.0,46,0.0,0.5,0.0,0.5,1,0,0.0,0,0.0,2,0,0,0.0,0.0,46,0,0,0,13,46,0,0,0,0,46,23,46,0.0,10,0,0,46,0,5,0.0,0.0,46,0,0,10,0,46,7,0,0,0,32,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,46,0,0,0,0,46
2019-12,0,0.0,0.0,0,45,0,0,0,0,45,0,0,6,5,45,5,0,0.0,0,45,0,0,5,0.0,45,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,1,0,0,0.0,0.0,45,0,0,0,7,45,0,0,0,0,45,19,45,0.0,16,0,7,45,0,0,0.0,0.0,45,0,0,7,0,45,4,0,0,0,32,0,0,0,0,45,0.0,0,0,0,45,0,0,0,0,45,0,0,0,0,45
2020-01,0,0.0,0.0,0,43,0,0,0,0,43,0,0,4,0,43,0,0,0.0,0,43,0,0,8,0.0,43,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,1,0,0,0.0,0.0,43,0,0,0,0,43,0,0,0,0,43,30,43,0.0,15,0,0,43,0,0,0.0,0.0,43,0,0,10,0,43,6,0,0,0,30,0,0,0,0,43,0.0,0,0,0,43,0,0,0,0,43,0,0,0,0,43
2020-02,0,0.0,0.0,0,52,0,0,0,0,52,0,0,6,0,52,0,0,0.0,0,52,0,0,16,0.0,52,0.0,0.0,0.0,0.5,1,0,0.0,0,0.0,2,0,0,0.0,0.0,52,0,0,0,6,52,0,0,0,0,52,25,52,0.0,8,0,0,52,0,0,0.0,0.0,52,0,0,10,0,52,8,0,0,0,37,0,0,0,0,52,0.0,0,0,0,52,0,0,0,0,52,0,0,0,0,52
2020-03,0,0.0,0.0,0,39,0,0,0,0,39,0,0,5,0,39,0,0,0.0,0,39,0,0,11,0.0,39,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,39,0,0,0,0,39,0,0,0,0,39,20,39,0.0,11,0,0,39,0,0,0.0,0.0,39,0,0,9,0,39,4,0,0,0,27,0,0,0,0,39,0.0,0,0,0,39,0,0,0,0,39,0,0,0,0,39
2020-04,0,0.0,0.0,0,40,0,0,0,0,40,0,0,7,2,40,2,0,0.0,0,40,0,0,2,0.0,40,0.0,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,40,0,0,0,2,40,0,0,0,0,40,28,40,0.0,8,0,0,40,0,0,0.0,0.0,40,0,0,11,0,40,4,0,0,0,28,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,40,0,0,0,0,40
2020-05,2,0.0,0.0,0,38,0,0,0,0,38,0,0,6,2,38,2,0,0.0,0,38,0,0,0,0.0,38,0.0,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,38,0,0,0,0,38,0,0,0,0,38,32,38,0.0,7,0,0,38,0,0,0.0,0.0,38,0,0,9,0,38,4,0,0,0,26,0,0,0,0,38,0.0,0,0,0,38,0,0,0,0,38,0,0,0,0,38
2020-06,2,0.0,0.0,0,46,0,0,0,0,46,0,0,5,2,46,2,0,0.0,0,46,0,0,0,0.0,46,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,2,0,0,0.0,0.0,46,0,0,0,3,46,0,0,0,0,46,27,46,0.0,10,0,0,46,0,0,0.0,0.0,46,0,0,11,0,46,4,0,1,0,32,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,46,0,0,0,0,46
2020-07,0,0.0,0.0,0,48,0,0,0,0,48,0,0,5,3,48,3,0,0.0,0,48,0,0,0,0.0,48,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,2,0,0,0.0,0.0,48,0,0,0,3,48,0,0,0,0,48,26,48,0.0,13,0,2,48,2,0,0.0,0.0,48,0,0,11,0,48,3,0,1,0,33,0,0,0,0,48,0.0,0,0,0,48,0,0,0,0,48,0,0,0,0,48
2020-08,2,0.0,0.0,0,41,0,0,0,0,41,0,0,5,2,41,2,0,0.0,0,41,0,0,0,0.0,41,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,41,0,0,0,4,41,0,0,2,0,41,28,41,0.0,16,0,1,41,0,0,0.0,0.0,41,1,0,11,0,41,4,0,0,0,28,0,0,0,0,41,0.0,0,0,0,41,1,0,0,0,41,0,0,0,0,41
2020-09,1,0.0,0.0,0,39,0,0,0,0,39,0,0,6,2,39,2,0,0.0,0,39,0,0,0,0.0,39,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,39,0,0,0,3,39,0,0,0,0,39,29,39,0.0,13,0,1,39,0,0,0.0,0.0,39,0,0,13,0,39,4,0,1,0,28,0,0,0,0,39,0.0,0,0,0,39,2,0,0,0,39,0,0,0,0,39
2020-10,2,0.0,0.0,0,41,0,1,0,0,41,0,0,6,2,41,2,0,0.0,0,41,0,0,0,0.0,41,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,41,0,0,0,4,41,0,0,0,0,41,27,41,0.0,12,0,1,41,2,0,0.0,0.0,41,0,0,11,0,41,6,0,1,0,29,0,0,0,0,41,0.0,0,0,1,41,0,0,0,0,41,0,0,0,0,41
2020-11,3,0.0,0.0,0,35,0,3,0,0,35,0,0,5,3,35,3,0,0.0,0,35,0,0,2,0.0,35,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,35,0,0,0,3,35,0,0,0,0,35,31,35,0.0,18,0,1,35,2,0,0.0,0.0,35,3,0,11,0,35,100,0,2,0,25,0,0,0,0,35,0.0,0,0,0,35,0,0,0,2,35,0,0,0,0,35
2020-12,2,0.0,0.0,0,37,0,2,0,0,37,0,0,5,3,37,3,0,0.0,0,37,0,0,0,0.0,37,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,37,0,0,0,4,37,0,0,0,0,37,32,37,0.0,14,0,2,37,2,0,0.0,0.0,37,2,0,12,0,37,30,0,1,1,26,0,0,0,0,37,0.0,0,0,0,37,1,0,0,2,37,0,0,0,0,37
2021-01,3,0.0,0.0,0,41,0,0,0,0,41,0,0,3,2,41,2,0,0.0,0,41,0,0,0,0.0,41,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,2,0,1.0,0.0,41,0,0,0,7,41,0,0,2,0,41,27,41,0.0,16,0,3,41,1,0,0.0,0.0,41,0,0,13,0,41,12,0,1,0,28,0,0,0,0,41,0.0,0,0,0,41,1,0,0,0,41,0,0,0,0,41
2021-02,9,0.0,0.0,0,42,0,2,0,0,42,0,0,6,0,42,0,0,0.0,0,42,0,0,1,0.0,42,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,2,0,0.0,0.0,42,0,0,0,4,42,0,0,0,0,42,32,42,0.0,15,0,2,42,1,0,0.0,0.0,42,2,0,14,0,42,11,0,2,1,29,0,0,0,0,42,0.0,0,0,0,42,0,2,0,0,42,0,0,0,0,42
2021-03,2,0.0,0.0,0,38,0,0,0,0,38,0,0,5,2,38,2,0,0.0,0,38,0,0,0,0.0,38,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,38,0,0,0,4,38,0,2,0,0,38,36,38,0.0,14,0,2,38,0,0,0.0,0.0,38,2,0,14,0,38,10,0,1,0,26,0,0,0,0,38,0.0,0,0,0,38,2,0,0,0,38,0,0,0,0,38
2021-04,0,0.0,0.0,0,38,0,2,0,0,38,0,0,6,1,38,1,0,0.0,0,38,0,0,0,0.0,38,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,38,0,0,0,2,38,0,0,0,0,38,31,38,0.0,10,0,0,38,2,0,0.0,0.0,38,2,0,11,0,38,7,0,0,0,27,0,0,0,0,38,0.0,0,0,0,38,0,0,0,0,38,0,0,0,0,38
2021-05,0,0.0,0.0,0,37,0,0,0,0,37,0,0,5,0,37,0,0,0.0,0,37,0,0,0,0.0,37,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,37,0,0,0,2,37,0,0,0,0,37,34,37,0.0,8,0,0,37,0,0,0.0,0.0,37,0,0,11,0,37,5,0,2,0,26,0,0,0,0,37,0.0,0,0,0,37,0,0,0,0,37,0,0,0,0,37
2021-06,6,0.0,0.0,0,34,0,6,0,0,34,0,0,6,2,34,2,0,0.0,0,34,0,0,2,0.0,34,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,34,0,0,0,2,34,0,0,0,0,34,34,34,0.0,11,0,1,34,2,0,0.0,0.0,34,0,0,13,0,34,12,0,2,0,24,0,0,0,0,34,0.0,0,0,0,34,0,0,0,0,34,0,0,0,0,34
2021-07,5,0.0,0.0,0,31,0,1,0,0,31,0,0,5,1,31,1,0,0.0,0,31,0,0,0,0.0,31,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,31,0,0,0,3,31,0,0,0,0,31,32,31,0.0,7,0,1,31,1,0,0.0,0.0,31,1,0,11,0,31,6,0,2,0,21,0,0,0,0,31,0.0,0,0,0,31,0,1,0,0,31,0,0,0,0,31
2021-08,15,0.0,0.0,0,33,0,3,0,1,33,0,0,6,1,33,1,0,0.0,0,33,0,0,2,0.0,33,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,33,0,0,0,3,33,0,0,1,0,33,37,33,0.0,12,0,2,33,1,0,0.0,0.0,33,2,0,12,0,33,13,0,1,0,23,0,0,0,0,33,0.0,0,0,0,33,2,1,0,0,33,0,0,0,0,33
2021-09,9,0.0,0.0,0,32,0,2,0,0,32,0,0,5,2,32,2,0,1.0,0,32,0,0,0,0.0,32,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,32,0,0,0,4,32,0,0,0,0,32,29,32,0.0,14,0,2,32,1,0,0.0,0.0,32,0,0,11,0,32,12,0,1,0,22,0,0,0,0,32,0.0,0,1,1,32,2,0,0,0,32,0,0,0,0,32
2021-10,5,0.0,0.0,0,31,0,3,0,0,31,0,0,5,0,31,0,0,0.0,0,31,0,0,2,0.0,31,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,31,0,0,0,3,31,0,0,0,0,31,34,31,0.0,15,0,2,31,0,0,0.0,0.0,31,0,0,12,0,31,12,0,2,0,22,0,0,0,0,31,0.0,0,0,0,31,0,0,0,0,31,0,0,0,0,31
2021-11,6,0.0,0.0,0,40,0,0,0,0,40,0,0,5,0,40,0,0,0.0,0,40,0,0,0,0.0,40,0.0,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,40,0,0,0,3,40,0,0,0,0,40,32,40,0.0,10,0,0,40,0,0,0.0,0.0,40,3,0,11,0,40,16,0,4,0,28,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,40,0,0,0,0,40
2021-12,5,0.0,0.0,0,28,0,0,0,0,28,0,0,6,0,28,0,0,0.0,0,28,0,0,5,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,28,0,0,0,4,28,0,0,0,0,28,34,28,0.0,13,0,0,28,0,0,0.0,0.0,28,0,0,13,0,28,12,0,2,3,20,0,0,0,0,28,0.0,0,0,0,28,0,0,0,0,28,0,0,0,0,28
2022-01,6,0.0,0.0,0,34,0,2,0,0,34,0,0,5,0,34,0,0,0.0,0,34,0,0,0,0.0,34,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,34,0,0,0,6,34,0,0,0,0,34,39,34,0.0,18,0,4,34,0,0,0.0,0.0,34,2,0,11,0,34,12,0,1,0,24,0,0,0,0,34,0.0,0,0,0,34,2,0,0,0,34,0,0,0,0,34
2022-02,5,0.0,0.0,0,30,0,4,0,0,30,0,0,6,3,30,3,0,0.0,0,30,0,0,0,0.0,30,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,30,0,0,0,4,30,0,0,2,0,30,40,30,0.0,17,0,3,30,1,0,0.0,0.0,30,3,0,11,0,30,11,0,2,0,21,0,0,0,0,30,0.0,0,0,1,30,1,0,0,0,30,0,0,0,0,30
2022-03,7,0.0,0.0,0,39,0,3,0,0,39,0,0,10,3,39,3,0,0.0,0,39,0,0,2,0.0,39,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,39,0,0,0,7,39,0,0,1,0,39,39,39,0.0,15,0,2,39,2,0,0.0,0.0,39,3,0,15,0,39,18,0,3,2,27,0,0,0,0,39,0.0,0,0,2,39,1,2,0,0,39,0,0,0,0,39
2022-04,4,0.0,0.0,0,36,0,2,0,0,36,0,0,6,2,36,2,0,0.0,0,36,0,0,2,0.0,36,0.5,0.0,0.5,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,36,0,0,0,5,36,0,0,0,0,36,49,36,0.0,14,0,2,36,2,0,0.0,0.0,36,2,0,14,0,36,15,0,3,1,25,0,0,0,0,36,0.0,0,0,0,36,2,2,0,0,36,0,0,0,0,36
2022-05,5,0.0,0.0,0,36,0,2,1,0,36,0,0,8,3,36,3,0,0.0,0,36,0,0,3,0.0,36,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,36,0,0,0,5,36,0,0,1,0,36,44,36,0.0,12,0,1,36,1,0,0.0,1.0,36,3,0,13,0,36,17,0,3,1,25,0,0,0,0,36,0.0,0,0,1,36,1,1,0,0,36,0,0,0,0,36
2022-06,6,0.0,0.0,1,38,0,3,2,0,38,0,0,5,3,38,3,0,0.0,0,38,0,0,5,0.0,38,0.5,0.5,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,38,1,0,0,5,38,0,0,0,0,38,52,38,0.0,14,0,2,38,1,0,0.0,0.0,38,2,0,11,0,38,26,0,4,1,27,0,0,0,0,38,0.0,0,0,3,38,1,2,0,0,38,0,0,0,0,38
2022-07,3,1.0,0.0,0,27,0,2,1,0,27,0,0,6,2,27,2,0,0.0,0,27,0,0,1,0.0,27,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,27,0,0,0,4,27,0,0,1,0,27,49,27,0.0,12,0,1,27,1,0,0.0,0.0,27,1,0,11,0,27,10,0,2,1,19,0,0,0,0,27,0.0,0,0,2,27,0,0,0,0,27,0,1,0,0,27
2022-08,5,0.0,0.0,2,34,0,3,1,0,34,0,0,9,5,34,5,0,0.0,0,34,0,0,2,0.0,34,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,34,0,0,0,7,34,0,0,2,0,34,52,34,0.0,13,0,2,34,0,0,0.0,0.0,34,2,0,13,0,34,14,0,2,0,23,0,0,0,0,34,0.0,0,0,2,34,1,1,0,0,34,0,0,0,0,34
2022-09,6,0.0,1.0,0,38,0,2,0,1,38,0,0,6,2,38,2,0,0.0,0,38,0,0,3,0.0,38,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,38,0,0,0,8,38,0,1,0,0,38,52,38,1.0,12,0,2,38,1,0,1.0,0.0,38,2,0,10,0,38,16,0,2,1,27,0,0,0,0,38,1.0,0,0,2,38,2,2,0,0,38,0,0,0,0,38
2022-10,5,0.0,0.0,1,36,0,3,0,0,36,0,0,7,3,36,3,0,0.0,0,36,0,0,2,0.0,36,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,36,0,0,0,5,36,0,0,2,0,36,48,36,0.0,13,0,1,36,1,0,0.0,0.0,36,2,0,12,0,36,16,0,2,1,25,0,0,0,0,36,0.0,0,0,1,36,1,1,0,0,36,0,0,0,0,36
2022-11,7,0.0,0.0,2,36,0,2,1,0,36,0,0,7,3,36,3,1,0.0,0,36,0,0,2,0.0,36,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,36,0,0,0,5,36,0,1,1,0,36,45,36,0.0,12,0,0,36,2,0,0.0,0.0,36,2,0,10,0,36,23,0,3,1,25,0,0,0,0,36,0.0,0,0,1,36,1,1,0,0,36,0,0,0,0,36
2022-12,4,0.0,0.0,1,26,0,2,0,1,26,0,0,6,2,26,2,0,0.0,0,26,0,0,2,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,4,26,0,0,2,0,26,49,26,0.0,11,0,1,26,1,0,0.0,0.0,26,2,0,9,0,26,21,0,2,0,18,0,0,0,0,26,0.0,0,0,0,26,1,1,0,0,26,0,0,0,0,26
2023-01,4,0.0,0.0,2,28,0,2,0,0,28,0,0,7,3,28,3,0,0.0,0,28,0,0,2,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,28,0,0,0,7,28,0,0,1,0,28,52,28,0.0,15,0,3,28,1,0,0.0,0.0,28,2,0,9,0,28,17,0,2,0,19,0,0,0,0,28,0.0,0,0,0,28,1,1,0,0,28,0,0,0,0,28
2023-02,5,0.0,0.0,0,28,0,3,0,1,28,0,0,6,3,28,3,0,0.0,0,28,0,0,2,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,28,0,0,0,7,28,0,0,1,0,28,49,28,0.0,11,0,2,28,2,0,0.0,1.0,28,1,0,11,0,28,17,0,2,1,20,0,0,0,0,28,0.0,0,0,1,28,1,3,0,0,28,0,0,0,0,28
2023-03,4,0.0,0.0,0,29,0,3,0,1,29,0,0,6,3,29,3,0,0.0,0,29,0,0,0,0.0,29,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,29,0,0,0,6,29,0,0,1,0,29,50,29,0.0,12,0,3,29,2,0,0.0,0.0,29,2,0,11,0,29,19,0,3,1,21,0,0,0,0,29,0.0,0,0,1,29,1,2,0,1,29,0,0,0,0,29
2023-04,2,0.0,0.0,0,27,0,2,0,0,27,0,0,5,2,27,2,0,0.0,0,27,0,0,2,0.0,27,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,27,0,0,0,5,27,0,1,1,0,27,54,27,0.0,11,0,1,27,1,0,0.0,0.0,27,2,0,12,0,27,10,0,2,1,19,0,0,0,0,27,0.0,0,0,1,27,1,1,0,0,27,0,0,0,0,27
