Month,স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,Email,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,দরকষাকষি,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,সরাসরি,পরোক্ষ,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,কর্তৃপক্ষ,স্থানীয়,পরিষদ,মেয়র,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),সংঘঠন,সংবিধান(2),প্রতিনিধি দল,পরিদর্শক,সমর্থক,কর্মী,আন্দোলনকারী,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,বিক্ষোভকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,অপরাধ,বয়কট,বর্জন,বর্জন(2),পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,প্রতিনিধি,নির্বাচন,নিয়ম,আইন,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,সংস্কার,প্রতিবাদ,বিক্ষোভ,প্রদর্শন,আদেশ,সঙ্কল্প,প্রস্তাব,সমাধান,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,মন্ত্রী,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,প্রদেশ,গভর্নরেট,জেলা,সরকার
2018-01,0.0,0.0,0,0.0,2654137438490.3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,731633.5367231637,2570057.3811275386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613606188.882262,613606188.882262,1295390843.1958866,0.0,0.0,0.0,0.0,0.0,2181710893.8035984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454277234.508996,0.0,0.0,0.0,21164227872.558598,0.0,0.0,0.0,43634217876.07196,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,314166368707.7181,0.0
2018-02,0.0,0.0,0,0.0,3355129646906.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.618384066502,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.8610492240313,0.0,0.0,0.0,390.1203084832905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12483.849871465296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,731633.5367231637,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326442.611825191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,0.0,0.0,2181710893.8035984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,453795865911.1484,0.0
2018-03,0.0,0.0,0,0.0,2965662856203.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284.955144991952,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,0.0,0.0,0.0,0.0,0.0,43634217957.34702,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,731633.5367231637,2570057.3811275386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340892327.15681225,340892327.15681225,1227212377.764524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43634217876.07196,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,453795865911.1484,0.0
2018-04,0.0,0.0,0,0.0,2965705854619.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326442.611825191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,453795865911.1484,209444245805.1454
2018-05,0.0,0.0,0,0.0,2153678142628.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159033912.3331616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21164227872.558598,0.0,0.0,0.0,0.0,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,383981117309.4332,0.0
2018-06,0.0,0.0,0,0.0,1892162499994.3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360999406.34482753,0.0,0.0,1431747774.0586114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,418888491610.2908,0.0
2018-07,0.0,0.0,0,0.0,2415073097833.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202.281623141052,0.0,0.0,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731633.5367231637,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587596.701285344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42998416.10376133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,613606188.882262,613606188.882262,1295390843.1958866,0.0,0.0,0.0,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,17453687150.428787,43634217876.07196,0.0,0.0,178201687703.85294,0.0,0.0,89100843851.92647,0.0,0.0,593425363114.5786,139629497203.43027
2018-08,0.0,0.0,0,0.0,2103427962196.9512,0.15874035989717222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,34907374365.87762,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326442.611825191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272713861.7254498,272713861.7254498,1022676981.4704368,0.0,0.0,0.0,0.0,545427723.4508996,1090855446.9017992,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21164227872.558598,0.0,0.0,0.0,52361061451.28635,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,453795865911.1484,139629497203.43027
2018-09,0.0,0.0,0,0.0,2364943250725.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182908.38418079092,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522308.178920306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,0.0,477249258.01953715,477249258.01953715,1568104704.9213364,0.0,0.0,0.0,0.0,0.0,1636283170.3526988,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,0.0,34907374300.85757,0.0,0.0,178201687703.85294,0.0,0.0,89100843851.92647,0.0,0.0,523610614512.8635,314166368707.7181
2018-10,0.0,0.5,0,0.0,2153678142441.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063753213367609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587596.701285344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340892327.15681225,340892327.15681225,1568104704.9213364,340892327.15681225,0.0,0.0,545427723.4508996,0.0,1363569308.627249,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,0.0,61087905026.50074,0.0,0.0,178201687703.85294,0.0,0.0,0.0,0.0,0.0,523610614512.8635,244351620106.00296
2018-11,0.0,0.0,0,0.0,2804570605927.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,0.0,48.76503856041131,34907374365.87762,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731633.5367231637,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10652885.223650383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340892327.15681225,340892327.15681225,1908997032.0781486,0.0,0.0,0.0,545427723.4508996,0.0,1908997032.0781486,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,0.0,52361061451.28635,0.0,0.0,178201687703.85294,0.0,178201687703.85294,0.0,0.0,0.0,593425363114.5786,244351620106.00296
2018-12,0.0,0.0,0,0.0,2754440758818.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,0.0,0.0,34907374365.87762,0.0,0.0,487.800894982386,292.74074074074076,292.74074074074076,0.0,195.06015424164525,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097450.3050847454,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6391731.13419023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886320050.6077118,886320050.6077118,1772640101.2154236,0.0,0.0,0.0,0.0,0.0,2181710893.8035984,0.0,0.0,2454424755.529048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52361061451.28636,87268435752.14392,0.0,0.0,89100843851.92647,0.0,178201687703.85294,0.0,0.0,0.0,523610614512.8635,174536871504.28784
2019-01,0.0,0.5,0,0.0,1563571009048.6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0318766066838045,0.0,2119.608101290152,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,0.0,0.0,43634217957.34702,0.0,0.0,357.7607921546225,292.74074074074076,292.74074074074076,0.0,65.02005141388175,0.0,0.0,0.0,0.0,0.0,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365816.76836158184,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4261154.089460153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,545427723.4508996,545427723.4508996,2454424755.529048,0.0,0.0,0.0,272713861.7254498,0.0,1636283170.3526988,0.0,0.0,1908997032.0781486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,13090265362.82159,26180530725.643173,17453687150.428783,78541592176.92952,178201687703.85294,89100843851.92647,0.0,89100843851.92647,0.0,0.0,349073743008.5757,174536871504.28784
2019-02,0.0,0.0,0,0.0,2153678142441.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.608101290152,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,0.0,0.0,61087905140.28583,0.0,0.0,0.0,292.74074074074076,292.74074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.887640449438,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245800.966580976,0.0,731633.5367231637,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326442.611825191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,0.0,545427723.4508996,545427723.4508996,1636283170.3526988,0.0,0.0,0.0,0.0,0.0,1363569308.627249,0.0,0.0,1908997032.0781486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582113936.279299,0.0,0.0,0.0,26180530725.643173,0.0,26180530725.643173,178201687703.85294,0.0,0.0,89100843851.92647,0.0,0.0,349073743008.5757,104722122902.5727
2019-03,0.0,0.5,0,0.0,2103427962196.9512,0.0,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.608101290152,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,16.255012853470436,0.0,43634217957.34702,0.0,0.0,422.7808435685042,292.74074074074076,292.74074074074076,0.0,130.0401028277635,0.0,0.0,0.0,0.0,0.0,2841.887640449438,2841.887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731633.5367231637,1097450.3050847454,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6391731.13419023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,0.0,477249258.01953715,477249258.01953715,1499926239.489974,0.0,0.0,0.0,272713861.7254498,0.0,1908997032.0781486,0.0,0.0,1363569308.627249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21164227872.558598,0.0,0.0,17453687150.428787,26180530725.643173,0.0,26180530725.643173,178201687703.85294,0.0,0.0,0.0,0.0,0.0,418888491610.2908,244351620106.00296
2019-04,0.0,0.5,0,0.0,2053297853209.62,0.031748071979434446,0.0,0.0,0.0,0.3809768637532134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.944862215602,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,0.0,32.51002570694087,26180530774.40821,0.0,0.0,422.7808435685042,292.74074074074076,292.74074074074076,0.0,130.0401028277635,0.0,0.0,0.0,0.0,0.0,2841.887640449438,2841.887640449438,0.0,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16645.133161953723,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,0.0,365816.76836158184,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,18109904.88020565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,1090855446.9017992,1090855446.9017992,1363569308.627249,68178465.43136245,0.0,0.0,272713861.7254498,0.0,1636283170.3526988,0.0,0.0,1636283170.3526988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21164227872.558598,0.0,0.0,0.0,26180530725.643173,17453687150.428783,26180530725.643173,178201687703.85294,89100843851.92647,0.0,89100843851.92647,0.0,0.0,314166368707.7181,314166368707.7181
