Month,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,Email,আর্মি,সড়ক,রোড,সড়ক,পয়ঃনিষ্কাশন,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,ভাঙা,খোলা,বন্ধ,প্রকল্প,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,স্কুল,হাসপাতাল,হসপিটাল,সেতু,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,বিঘ্ন,ঔষধালয়,হোটেল,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,আবাসন,পানীয় জল,সেলুন,সেবা,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,পোর্ট,পাইপলাইন,সীমান্ত,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,আদালত,কোর্ট,কারাগার,জেল,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়
2019-05,5,0.0,0.0,2,134421562392.22147,0.0,0.0,0.0,0.0,0.0,9.86915887850467,0.0,0.0,0.0,0.0,2.17172236503856,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,71.89787234042554,0.0,0.0,716.4381625441697,0.0,0.0,0.0,0.0,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,1111.9218508997435,833.9413881748076,0.0,555.9609254498718,6393.5506426735255,555.9609254498718,1111.9218508997435,0.0,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,6671.531105398461,0.0,31133.811825192824,75610.68586118257,0.0,0.0,0.0,0.0,0.0,0.0,17790.7496143959,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,0.0,0.0,0.0,0.0,0.0,1138607.9753213376,5123735.888946019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,255048186.47197962,72870910.4205656,0.0,0.0,0.0,0.0,437225462.52339363,0.0,0.0,0.0,0.0,3817748707.555558,0.0,1908874353.777779,0.0,0.0,0.0,3497803700.187149,1165934566.7290497,0.0,1165934566.7290497,0.0,0.0,0.0,6995607400.374298
2019-06,4,0.0,0.0,2,82517539670.26369,0.0,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,0.0,0.0,0.0,0.0,0.0,1.08586118251928,0.0,6.515167095115681,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,1111.9218508997435,555.9609254498718,0.0,555.9609254498718,4447.687403598974,555.9609254498718,833.9413881748076,555.9609254498718,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,4447.687403598974,0.0,26686.12442159385,48924.561439588724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,853955.9814910032,3131171.9321336783,0.0,0.0,569303.9876606688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,0.0,0.0,0.0,0.0,0.0,36435455.2102828,182177276.051414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145741820.8411312,0.0,3817748707.555558,0.0,1908874353.777779,0.0,582967283.3645248,0.0,3497803700.187149,0.0,0.0,0.0,0.0,0.0,0.0,6995607400.374298
2019-07,3,0.0,0.0,1,99403596363.95207,0.0,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,1.08586118251928,0.0,6.515167095115681,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,477.6254416961131,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,972.9316195372755,694.9511568123397,138.99023136246794,1806.873007712083,2779.804627249359,0.0,1389.9023136246794,277.9804627249359,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,6671.531105398461,0.0,22238.437017994875,62267.62365038565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,853955.9814910032,6831647.8519280255,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,291483641.6822624,36435455.2102828,0.0,0.0,0.0,0.0,218612731.26169682,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,4663738266.916199,1165934566.7290497,0.0,2331869133.4580994,0.0,2331869133.4580994,0.0,9327476533.832397
2019-08,2,0.5,0.0,1,125709356007.45392,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,0.0,0.0,0.0,0.0,0.0,0.0,4.34344473007712,0.0,0.0,0.0,0.0,71.89787234042554,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,0.0,0.0,17.373778920308485,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,1111.9218508997435,833.9413881748076,0.0,555.9609254498718,2779.804627249359,0.0,1667.8827763496151,0.0,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,35581.4992287918,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1138607.9753213376,7970255.827249363,0.0,0.0,0.0,0.0,0.0,0.0,2277215.950642675,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,255048186.47197962,0.0,0.0,0.0,72870910.4205656,0.0,0.0,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,0.0,0.0,3497803700.187149,0.0,0.0,0.0,0.0,0.0,0.0,9327476533.832397
2019-09,2,0.0,0.0,1,121353257099.61638,0.0,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,0.0,0.0,0.0,0.0,0.0,0.0,4.34344473007712,0.0,0.0,0.0,71.89787234042554,0.0,71.89787234042554,0.0,0.0,776.1413427561838,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,1111.9218508997435,833.9413881748076,0.0,555.9609254498718,5281.628791773782,277.9804627249359,1667.8827763496151,833.9413881748076,0.0,0.0,1312.3106796116513,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,44476.87403598975,146773.68431876617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,853955.9814910032,13663295.703856051,0.0,0.0,569303.9876606688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,109306365.63084841,327919096.8925452,72870910.4205656,0.0,0.0,0.0,0.0,655838193.7850904,0.0,0.0,0.0,0.0,3817748707.555558,0.0,1908874353.777779,0.0,1165934566.7290497,0.0,2331869133.4580994,0.0,0.0,2331869133.4580994,0.0,4663738266.916199,0.0,11659345667.290497
2019-10,2,0.0,0.0,1,121353257099.61638,1.4957507082152974,1.4957507082152974,0.0,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,1.08586118251928,0.0,2.17172236503856,0.0,0.0,0.0,71.89787234042554,0.0,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,138.99023136246794,0.0,0.0,1250.9120822622115,694.9511568123397,138.99023136246794,555.9609254498718,3613.746015424166,277.9804627249359,1945.863239074551,277.9804627249359,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,40029.186632390774,106744.4976863754,0.0,0.0,0.0,0.0,0.0,17790.7496143959,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,1138607.9753213376,11955383.740874045,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,291483641.6822624,36435455.2102828,0.0,0.0,0.0,0.0,655838193.7850904,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,2331869133.4580994,1165934566.7290497,0.0,2331869133.4580994,0.0,2331869133.4580994,0.0,9327476533.832397
2019-11,2,0.0,0.0,2,134421562392.22147,1.4957507082152974,2.991501416430595,1.4957507082152974,2.991501416430595,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,0.0,0.0,6.515167095115681,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,477.6254416961131,0.0,0.0,0.0,17.373778920308485,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,69.49511568123397,0.0,0.0,1528.8925449871474,555.9609254498718,0.0,416.9706940874038,3613.746015424166,0.0,1945.863239074551,555.9609254498718,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,35581.4992287918,93401.43547557847,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,0.0,0.0,1423259.969151672,9678167.79023137,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,64896483.86813192,0.0,0.0,0.0,18217727.6051414,0.0,145741820.8411312,291483641.6822624,36435455.2102828,0.0,0.0,0.0,0.0,218612731.26169682,0.0,0.0,0.0,0.0,3817748707.555558,0.0,1908874353.777779,0.0,0.0,0.0,2331869133.4580994,2331869133.4580994,0.0,3497803700.187149,0.0,0.0,0.0,9327476533.832397
2019-12,2,0.0,0.0,2,99403593739.33072,0.0,1.4957507082152974,0.0,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,0.0,0.0,6.515167095115681,0.0,0.0,0.0,0.0,71.89787234042554,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,0.0,0.0,17.373778920308485,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,138.99023136246794,0.0,0.0,2223.843701799487,416.9706940874038,0.0,416.9706940874038,6393.5506426735255,277.9804627249359,1667.8827763496151,1111.9218508997435,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,40029.186632390774,97849.12287917745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,1138607.9753213376,5693039.876606688,0.0,0.0,1707911.9629820064,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,291483641.6822624,36435455.2102828,0.0,0.0,0.0,0.0,218612731.26169682,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,1165934566.7290497,0.0,0.0,1165934566.7290497,0.0,2331869133.4580994,0.0,20986822201.122894
2020-01,3,0.0,0.0,2,116997155567.15749,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,0.0,0.0,8.68688946015424,0.0,0.0,4.34344473007712,0.0,0.0,71.89787234042554,0.0,0.0,656.7349823321555,0.0,0.0,0.0,0.0,0.0,34.74755784061697,438.857142857143,438.857142857143,438.857142857143,438.857142857143,0.0,69.49511568123397,0.0,0.0,1806.873007712083,555.9609254498718,0.0,416.9706940874038,4725.66786632391,0.0,1945.863239074551,555.9609254498718,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,48924.561439588724,102296.81028277642,0.0,0.0,0.0,0.0,0.0,88953.7480719795,0.0,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,0.0,0.0,853955.9814910032,5408387.8827763535,0.0,0.0,1707911.9629820064,0.0,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,255048186.47197962,72870910.4205656,0.0,0.0,0.0,0.0,218612731.26169682,0.0,0.0,145741820.8411312,0.0,3817748707.555558,0.0,1908874353.777779,0.0,1748901850.0935745,0.0,1165934566.7290497,2331869133.4580994,0.0,1165934566.7290497,0.0,4663738266.916199,0.0,13991214800.748596
2020-02,3,0.0,0.0,1,125709356007.45392,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,17.37377892030848,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,656.7349823321555,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,69.49511568123397,0.0,0.0,1389.9023136246794,555.9609254498718,0.0,416.9706940874038,4447.687403598974,0.0,1667.8827763496151,555.9609254498718,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,53372.2488431877,102296.81028277642,0.0,0.0,0.0,0.0,0.0,35581.4992287918,0.0,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,853955.9814910032,4554431.90128535,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,18217727.6051414,0.0,72870910.4205656,255048186.47197962,36435455.2102828,0.0,0.0,0.0,0.0,655838193.7850904,0.0,0.0,0.0,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,0.0,1165934566.7290497,0.0,1165934566.7290497,0.0,2331869133.4580994,0.0,9327476533.832397
2020-03,2,0.0,0.0,1,138778482736.45068,0.0,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,8.68688946015424,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,477.6254416961131,0.0,0.0,0.0,0.0,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,138.99023136246794,69.49511568123397,0.0,0.0,1111.9218508997435,416.9706940874038,0.0,416.9706940874038,2779.804627249359,0.0,1945.863239074551,277.9804627249359,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,35581.4992287918,93401.43547557847,0.0,0.0,0.0,0.0,0.0,35581.4992287918,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,0.0,0.0,1138607.9753213376,3131171.9321336783,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291483641.6822624,0.0,0.0,0.0,0.0,0.0,218612731.26169682,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,2331869133.4580994,0.0,0.0,2331869133.4580994,0.0,0.0,0.0,11659345667.290497
2020-04,3,0.0,0.0,1,173218730642.65216,0.0,1.4957507082152974,0.0,1.4957507082152974,0.0,0.0,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,238.81272084805656,0.0,0.0,0.0,0.0,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,0.0,1806.873007712083,972.9316195372755,0.0,277.9804627249359,833.9413881748076,0.0,1111.9218508997435,1111.9218508997435,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31133.811825192824,84506.06066838052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,0.0,0.0,0.0,0.0,0.0,569303.9876606688,2277215.950642675,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400790007.3131108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,0.0,0.0,3497803700.187149,2331869133.4580994,0.0,0.0,0.0,0.0,0.0,4663738266.916199
2020-05,2,0.0,0.0,1,186402072074.43088,0.0,1.4957507082152974,0.0,1.4957507082152974,0.0,0.0,9.86915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,0.0,179.10954063604242,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,0.0,0.0,0.0,0.0,0.0,1667.8827763496151,416.9706940874038,0.0,0.0,1389.9023136246794,0.0,1667.8827763496151,0.0,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,4447.687403598974,0.0,35581.4992287918,93401.43547557847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53372.2488431877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,0.0,0.0,853955.9814910032,2277215.950642675,0.0,0.0,0.0,0.0,0.0,0.0,2277215.950642675,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,400790007.3131108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,0.0,0.0,3497803700.187149,0.0,0.0,0.0,0.0,0.0,0.0,9327476533.832397
2020-06,2,0.0,0.0,1,199471201425.05753,0.0,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,0.0,0.0,0.0,0.0,0.0,2.17172236503856,0.0,0.0,0.0,0.0,0.0,71.89787234042554,0.0,71.89787234042554,0.0,0.0,358.21908127208485,0.0,0.0,0.0,0.0,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,0.0,0.0,138.99023136246794,0.0,0.0,1528.8925449871474,833.9413881748076,0.0,277.9804627249359,1945.863239074551,0.0,1389.9023136246794,555.9609254498718,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,4447.687403598974,0.0,40029.186632390774,106744.4976863754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,0.0,0.0,0.0,0.0,0.0,1138607.9753213376,3415823.9259640127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327919096.8925452,72870910.4205656,0.0,0.0,0.0,0.0,437225462.52339363,0.0,0.0,291483641.6822624,0.0,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,4663738266.916199,2331869133.4580994,2331869133.4580994,1165934566.7290497,0.0,0.0,0.0,6995607400.374298
2020-07,2,0.0,0.0,1,220717480151.73553,0.0,1.4957507082152974,0.0,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,4.34344473007712,0.0,0.0,0.0,0.0,71.89787234042554,71.89787234042554,0.0,0.0,417.92226148409895,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,138.99023136246794,0.0,0.0,1111.9218508997435,694.9511568123397,0.0,0.0,1389.9023136246794,0.0,1111.9218508997435,555.9609254498718,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,4447.687403598974,0.0,35581.4992287918,111192.18508997437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1138607.9753213376,2846519.938303344,0.0,0.0,2277215.950642675,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,0.0,64896483.86813192,0.0,0.0,0.0,0.0,36435455.2102828,364354552.102828,72870910.4205656,0.0,0.0,0.0,0.0,437225462.52339363,0.0,0.0,291483641.6822624,0.0,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,3497803700.187149,0.0,0.0,0.0,0.0,0.0,0.0,6995607400.374298
2020-08,3,0.0,0.0,2,212539500832.89465,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,2.17172236503856,0.0,2.17172236503856,0.0,4.34344473007712,0.0,0.0,0.0,0.0,71.89787234042554,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,0.0,0.0,34.74755784061697,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,138.99023136246794,0.0,0.0,1806.873007712083,833.9413881748076,0.0,277.9804627249359,1945.863239074551,0.0,1111.9218508997435,277.9804627249359,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,44476.87403598975,80058.37326478155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1423259.969151672,2846519.938303344,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,1138607.9753213376,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,0.0,0.0,0.0,36435455.2102828,0.0,36435455.2102828,327919096.8925452,36435455.2102828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,2331869133.4580994,0.0,0.0,2331869133.4580994,0.0,2331869133.4580994,0.0,6995607400.374298
2020-09,2,0.0,0.0,2,216357249541.45023,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,656.7349823321555,0.0,0.0,0.0,0.0,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,0.0,69.49511568123397,0.0,0.0,1667.8827763496151,1111.9218508997435,138.99023136246794,277.9804627249359,2779.804627249359,0.0,833.9413881748076,833.9413881748076,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,44476.87403598975,142325.9969151672,0.0,0.0,0.0,0.0,0.0,17790.7496143959,0.0,71162.9984575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,0.0,0.0,1138607.9753213376,3415823.9259640127,0.0,0.0,2277215.950642675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,0.0,0.0,0.0,0.0,0.0,72870910.4205656,400790007.3131108,72870910.4205656,0.0,0.0,0.0,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,2331869133.4580994,2331869133.4580994,0.0,2331869133.4580994,0.0,2331869133.4580994,0.0,11659345667.290497
