Month,পোলিও,কলেরা,অপারেশন,অভিযান,Email,অস্ত্রোপচার,পুষ্টি,অপুষ্টি,পুষ্টিহীনতা,Email_file1,পুনর্গঠন,সরবরাহ,চিকিৎসা,অনুদান,Email_file2,কারিগরি প্রশিক্ষণ,রেশনিং,পিডিএস,রেশন বিতরণ পদ্ধতি,Email_file3,দান সংস্থা,মানবিক দান সংস্থা,সংগঠন,আশ্রয়,Email_file4,পানাহ,আশ্রয়_file5,অস্থায়ী,স্বল্পমেয়াদি,Email_file5,মৃত্যু,টিকাদান,সুরক্ষা,মল,Email_file6,নগদ সহায়তা,ঔষধ,ঔষধ(2),ওষুধ,Email_file7,কষ্ট,গর্ভবতী,ঝুড়ি,ধারক,Email_file8,জার,বাক্স,প্যাকেট,পোশাক,Email_file9,মানবিক সংস্থাসমূহ,এনজিও সংস্থা,আন্তর্জাতিক এনজিও,মানবিক সংস্থাগুলি,Email_file10,জরুরি অবস্থা,খাবারের প্যাকেট,অর্থ,ভাউচার,Email_file11,কুপন,জলশূন্যতা,পুষ্টিহীনতা_file12,নগদ অনুদান,Email_file12,নগদ সহায়তা_file13,আর্থিক সহায়তা,সেনাবাহিনী,Email_file13,এনজিও সংস্থা_file14,আন্তর্জাতিক এনজিও_file14,শরণার্থী শিবির,তাঁবু,Email_file14,স্বাগতিক সম্প্রদায়,শরণার্থী শিবিরসমূহ,তাঁবু_file15,স্বাগতিক সম্প্রদায়সমূহ,Email_file15,মোকাবেলার কৌশল,মানিয়ে নেবার কৌশল,সহায়তা,জরুরি সহায়তা,Email_file16,ত্রাণ সহায়তা,ত্রাণ,প্রাদুর্ভাব,সংক্রমণের বিস্তার,Email_file17,সংক্রামক রোগ,মহামারি,রোগ,সংক্রামক,Email_file18,দাতা,সংস্থা,দাতা ব্যক্তি,টিকাদান_file19,Email_file19,টিকা কার্যক্রম,অভিযান_file20,ক্যাম্পেইন,প্রচারাভিযান,Email_file20,ত্রাণ কার্যক্রম,দুর্যোগ,জরুরি পরিস্থিতি,জটিল মানবিক জরুরি পরিস্থিতি,Email_file21
2014-01,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-02,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-03,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-04,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-05,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-06,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-07,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-08,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-09,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-10,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-11,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2014-12,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-01,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-02,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-03,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-04,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-05,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-06,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,46.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-07,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-08,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0
2015-09,0.0,0.0,0,0.0,100,0,0,0.0,0,100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,100,0,0.0,0.0,0.0,55,0,0.0,0.0,0,100,0,0.0,0,0.0,88,0,0,0,0,100,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,18,0,0,0,0,100,0.0,0,0,0.0,66,0.0,0,0,0,100,0,0.0,0,100,0,0,0,0,100,0,0,0,0,7,0,0,0.0,0,100,0.0,0.0,0,0,44,0.0,0.0,0.0,0.0,9,0.0,0,0,0.0,100,0.0,0.0,0.0,0,5,0,0.0,0,0,100
2015-10,0.0,0.0,0,0.0,57,0,0,0.0,0,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,57,0,0.0,0.0,0.0,31,0,0.0,0.0,0,57,0,0.0,0,0.0,50,0,0,0,0,57,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,10,0,0,0,0,57,0.0,0,0,0.0,37,0.0,0,0,0,57,0,0.0,0,57,0,0,0,0,57,0,0,0,0,4,0,0,0.0,0,57,0.0,0.0,0,0,25,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,57,0.0,0.0,0.0,0,3,0,0.0,0,0,57
2015-11,0.0,0.0,0,0.0,86,0,0,0.0,0,86,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,86,0,0.0,0.0,0.0,47,0,0.0,0.0,0,86,0,0.0,0,0.0,76,0,0,0,0,86,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,15,0,0,0,0,86,0.0,0,0,0.0,56,0.0,0,0,0,86,0,0.0,0,86,0,0,0,0,86,0,0,0,0,6,0,0,0.0,0,86,0.0,0.0,0,0,38,0.0,0.0,0.0,0.0,7,0.0,0,0,0.0,86,0.0,0.0,0.0,0,4,0,0.0,0,0,86
2015-12,0.0,0.0,0,0.0,84,0,0,0.0,0,84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,84,0,0.0,0.0,0.0,46,0,0.0,0.0,0,84,0,0.0,0,0.0,74,0,0,0,0,84,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,15,0,0,0,0,84,0.0,0,0,0.0,55,0.0,0,0,0,84,0,0.0,0,84,0,0,0,0,84,0,0,0,0,6,0,0,0.0,0,84,0.0,0.0,0,0,37,0.0,0.0,0.0,0.0,7,0.0,0,0,0.0,84,0.0,0.0,0.0,0,4,0,0.0,0,0,84
2016-01,0.0,0.0,0,0.0,55,0,0,0.0,0,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,55,0,0.0,0.0,0.0,30,0,0.0,0.0,0,55,0,0.0,0,0.0,49,0,0,0,0,55,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0,0,0,0,55,0.0,0,0,0.0,36,0.0,0,0,0,55,0,0.0,0,55,0,0,0,0,55,0,0,0,0,4,0,0,0.0,0,55,0.0,0.0,0,0,25,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,55,0.0,0.0,0.0,0,3,0,0.0,0,0,55
2016-02,0.0,0.0,0,0.0,40,0,0,0.0,0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0.0,0.0,22,0,0.0,0.0,0,40,0,0.0,0,0.0,35,0,24,0,0,40,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0,0,0,0,40,0.0,0,0,0.0,26,0.0,0,0,0,40,0,0.0,0,40,0,0,0,0,40,0,0,0,0,3,0,0,0.0,0,40,0.0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,40,0.0,0.0,0.0,0,2,0,0.0,0,0,40
2016-03,0.0,0.0,0,0.0,43,0,0,0.0,0,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,43,0,0.0,0.0,0.0,24,0,0.0,0.0,0,43,0,0.0,0,0.0,38,0,0,0,0,43,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0,0,0,0,43,0.0,0,0,0.0,28,0.0,0,0,0,43,0,0.0,0,43,0,0,0,0,43,0,0,0,0,3,0,0,0.0,0,43,0.0,0.0,0,0,19,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0,2,0,0.0,0,0,43
2016-04,0.0,0.0,0,0.0,59,0,0,0.0,0,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,59,0,0.0,0.0,0.0,32,0,0.0,0.0,0,59,0,0.0,0,0.0,52,0,0,0,0,59,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,10,0,0,0,0,59,0.0,0,0,0.0,39,0.0,0,0,0,59,0,0.0,0,59,0,0,0,0,59,0,0,0,0,4,0,0,0.0,0,59,0.0,0.0,0,0,26,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,59,0.0,0.0,0.0,0,3,0,0.0,0,0,59
2016-05,0.0,0.0,0,0.0,39,0,0,0.0,0,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,39,0,0.0,0.0,0.0,21,0,0.0,0.0,0,39,0,0.0,0,0.0,34,0,0,0,0,39,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0,0,0,0,39,0.0,0,0,0.0,25,0.0,0,0,0,39,0,0.0,0,39,0,0,0,0,39,0,0,0,0,3,0,0,0.0,0,39,0.0,0.0,0,0,17,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,39,0.0,0.0,0.0,0,2,0,0.0,0,0,39
2016-06,0.0,0.0,0,0.0,57,0,0,0.0,0,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,57,0,0.0,0.0,0.0,31,0,0.0,0.0,0,57,0,0.0,0,0.0,50,0,0,0,0,57,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,10,0,0,0,0,57,0.0,0,0,0.0,37,0.0,0,0,0,57,0,0.0,0,57,0,0,0,0,57,0,0,0,0,4,0,0,0.0,0,57,0.0,0.0,0,0,25,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,57,0.0,0.0,0.0,0,3,0,0.0,0,0,57
2016-07,0.0,0.0,0,0.0,59,0,0,0.0,0,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,59,0,0.0,0.0,0.0,32,0,0.0,0.0,0,59,0,0.0,0,0.0,52,0,0,0,0,59,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,10,0,0,0,0,59,0.0,0,0,0.0,39,0.0,0,0,0,59,0,0.0,0,59,0,0,0,0,59,0,0,0,0,4,0,0,0.0,0,59,0.0,0.0,0,0,26,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,59,0.0,0.0,0.0,0,3,0,0.0,0,0,59
2016-08,0.0,0.0,0,0.0,46,0,0,0.0,0,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,46,0,0.0,0.0,0.0,25,0,0.0,0.0,0,46,0,0.0,0,0.0,40,0,0,0,0,46,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0,0,0,0,46,0.0,0,0,0.0,30,0.0,0,0,0,46,0,0.0,0,46,0,0,0,0,46,0,0,0,0,3,0,0,0.0,0,46,0.0,0.0,0,0,20,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,46,0.0,0.0,0.0,0,2,0,0.0,0,0,46
2016-09,0.0,0.0,0,0.0,27,0,0,0.0,0,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,27,0,0.0,0.0,0.0,15,0,0.0,0.0,0,27,12,0.0,0,0.0,24,0,0,0,0,27,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0,0,0,0,27,0.0,0,0,0.0,18,0.0,0,0,0,27,0,0.0,0,27,0,0,0,0,27,0,0,0,0,2,0,0,0.0,0,27,0.0,0.0,0,0,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0.0,27,0.0,0.0,0.0,0,1,0,0.0,0,0,27
2016-10,0.0,0.0,0,0.0,40,0,0,0.0,0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0.0,0.0,22,0,0.0,0.0,0,40,0,0.0,0,0.0,35,0,0,0,0,40,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0,0,0,0,40,0.0,0,13,0.0,26,0.0,0,0,0,40,0,0.0,0,40,0,0,0,0,40,0,0,0,0,3,0,0,0.0,0,40,0.0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,40,0.0,0.0,0.0,0,2,0,0.0,0,0,40
2016-11,0.0,0.0,0,0.0,44,0,0,0.0,0,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,44,0,0.0,0.0,0.0,24,0,0.0,0.0,0,44,0,0.0,0,0.0,39,0,0,0,0,44,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0,0,0,0,44,0.0,0,0,0.0,29,0.0,0,0,0,44,0,0.0,0,44,0,0,0,0,44,0,0,0,0,3,0,0,0.0,0,44,5.0,0.0,6,0,20,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,44,0.0,0.0,0.0,0,2,0,0.0,0,0,44
2016-12,0.0,0.0,0,0.0,36,0,0,0.0,0,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,36,0,0.0,0.0,0.0,20,0,0.0,0.0,0,36,0,0.0,0,0.0,31,0,0,0,0,36,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6,0,0,0,0,36,0.0,0,0,0.0,23,0.0,0,0,0,36,0,0.0,0,36,0,0,0,0,36,0,0,0,0,3,0,0,0.0,0,36,0.0,0.0,0,0,16,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,36,0.0,0.0,0.0,0,2,0,0.0,0,0,36
2017-01,0.0,0.0,0,0.0,43,0,0,0.0,0,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,43,0,0.0,0.0,0.0,24,0,0.0,0.0,0,43,0,0.0,0,0.0,38,0,0,0,0,43,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0,0,0,0,43,0.0,6,8,0.0,28,0.0,0,0,0,43,0,0.0,0,43,0,0,0,0,43,0,0,0,0,3,0,0,0.0,0,43,0.0,0.0,0,0,19,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0,2,0,0.0,0,0,43
2017-02,0.0,0.0,0,0.0,37,0,0,10.0,0,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,37,0,0.0,0.0,0.0,20,0,0.0,0.0,0,37,0,0.0,0,0.0,32,0,0,0,0,37,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6,0,0,0,0,37,0.0,0,7,0.0,24,0.0,0,0,0,37,0,0.0,0,37,0,0,0,0,37,0,0,0,0,3,0,0,0.0,0,37,0.0,0.0,0,0,16,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,37,0.0,0.0,0.0,0,2,0,0.0,0,0,37
2017-03,0.0,0.0,0,0.0,37,0,0,0.0,0,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,37,0,5.0,0.0,0.0,20,0,0.0,0.0,0,37,0,0.0,0,0.0,32,0,0,0,0,37,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,6,0,0,0,0,37,0.0,0,8,0.0,24,0.0,0,0,0,37,0,0.0,0,37,0,0,0,0,37,0,0,0,0,3,0,0,0.0,0,37,0.0,0.0,0,0,16,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,37,0.0,0.0,0.0,0,2,0,0.0,0,0,37
2017-04,0.0,0.0,8,0.0,34,0,0,0.0,0,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,34,0,0.0,0.0,0.0,19,0,0.0,0.0,0,34,0,0.0,0,0.0,30,0,0,0,0,34,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0,0,0,0,34,0.0,0,7,0.0,22,0.0,0,0,0,34,0,0.0,0,34,0,0,0,0,34,0,0,0,0,2,0,0,0.0,0,34,0.0,0.0,0,0,15,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,34,0.0,0.0,0.0,0,2,0,0.0,0,0,34
2017-05,0.0,0.0,0,0.0,30,0,0,0.0,0,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,30,0,0.0,0.0,0.0,16,0,0.0,0.0,0,30,0,0.0,0,0.0,26,0,10,8,0,30,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5,0,0,0,0,30,0.0,0,8,0.0,20,0.0,0,0,0,30,0,0.0,0,30,0,0,0,0,30,0,0,0,0,2,0,0,0.0,0,30,0.0,0.0,0,0,13,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,30,0.0,0.0,0.0,0,2,0,0.0,0,0,30
