Month,গ্রামাঞ্চল,গ্যাস,আবহাওয়া,মরুভূমি,Email,মরুকরণ,গৃহপালিত পশু,গবাদি পশু,ভূমি,জমি,উর্বর,শস্য,ধান্যশস্য,দানা শস্য,খাদ্যশস্য,ভেড়া,উদ্যানচাষ,দুগ্ধজাত,দুগ্ধ খামার,হাঁস-মুরগি পালন,পোলট্রি শিল্প,সরঞ্জাম,উৎপাদন,সমবায়,মধু,মৌচাষি,কীটনাশক,প্রাণী,প্রজননকারী,মাছ,গম,লাঙল,যানবাহন,যন্ত্রপাতি,ভর্তুকি,ভর্তুকিগুলো,ভর্তুকি প্রদান করা,প্রাকৃতিক সার,রাসায়নিক সার,সার,পরিবেশগত অবক্ষয়,গ্রামীন,কৃষি,বীজ,আলু,টমেটো,সেচ,ফোঁটা সেচ,ড্রিপ সেচ,কৌশল,শ্রমিক,চারণভূমি,পশুখাদ্য,পোকামাকড়,শুষ্ক,অস্থির,অনিশ্চিত,পরিচালনা,মাটি,জলাভূমি,উদ্ভিদ,নিকাশী,নিষ্কাশন,নিষ্কাশন ব্যবস্থা,মাঝারি,জৈব,ধূলা,ঝড়,বালি,গ্রীষ্ম,গ্রীষ্মকাল,শীতকাল,শীত,শরৎ,শরৎকাল,শরৎকাল(2),বসন্ত,বসন্তকাল,ভূমিকম্প,ঘূর্ণিঝড়,সাইক্লোন,কৃষক,খামার,তাপমাত্রা,ফসল উৎপাদন,ঋতু,লবণাক্ততা,যব,বার্লি,চাল,কাপাস,তুলা,কার্পাস,খেজুর,খেজুরসমূহ,সবজি,মানবসৃষ্ট,কৃত্রিম,দূষণ,দূষিত,জলবায়ু পরিবর্তন,পানি,বৃষ্টি,জলরাশি,বৃষ্টিপাত,মুষলধারে বৃষ্টি,অত্যাধিক বৃষ্টিপাত,ভারী বৃষ্টিপাত,অতিবৃষ্টি,নদী,জলাধার,ফসলহানি,পালক,মেষপালক,ফসলের রোগ,ফসলের ক্ষতি,ফসল,ফসল কাটা,খাদ্য,ক্ষেত,ক্ষেতসমূহ,পাহাড়ি,বর্জ্য,শহরাঞ্চল,প্রাকৃতিক সম্পদ,খরা,বন্যা,পরিবেশগত অবনতি
2018-04,0.0,0.0,1.0,0.0,30203043194.3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100257069408745,0.0,0.0,0.0,0.0,73.36143958868897,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.8915167095117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.6658097686395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,0.0,0.0,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,0.0,0.0,2.0,0.0,21835270585.511787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.80205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2082262210798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67496.2522231205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.0143962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,0.0,0.0,1.0,0.0,18300786451.816666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.40102827763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85853.84473007717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0.0,0.0,1.0,0.0,25295859257.589294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.04987146529584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142886381.0467877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,0.0,0.0,1.0,0.0,21075225700.925026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36143958868897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2082262210798,503.04987146529584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26829.32647814911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230800718.0503867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,0.0,0.0,1.0,0.0,24609366636.21122,0.0,0.0,0.0,0.7424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.40102827763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.5748071979438,0.0,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,0.0,1.0,1.0,0.0,21835270585.511787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.4164524421597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317161.87654321006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.0143962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,0.0,0.0,0.0,0.0,28144162584.342888,0.0,0.0,0.0,0.7424242424242424,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100257069408745,0.0,0.0,0.0,0.0,94.32185089974297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.04987146529584,0.0,0.0,0.0,0.0,0.0,0.0,2032.0498442367611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,0.0,0.0,1.0,0.0,27428596233.689713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480205655526996,0.0,0.0,0.0,0.0,52.40102827763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2082262210798,0.0,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317161.87654321006,0.0,0.0,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.0143962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,0.0,0.5,0.5,0.0,16139039874.332903,0.0,0.0,0.0,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480205655526996,0.0,0.0,10.480205655526996,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,83.84164524421597,503.04987146529584,335.3665809768639,335.3665809768639,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,14520498.086956535,0.0,0.0,0.0,0.0,0.0,0.0,43957168.501799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,0.0,1.0,1.0,0.0,21835270585.511787,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,0.0,0.0,0.0,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,503.04987146529584,0.0,335.3665809768639,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.106666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342183.8688524592,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,0.0,0.5,2.0,0.0,21075225700.925026,0.0,0.0,0.0,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8601542416452475,0.0,0.0,0.0,0.0,52.40102827763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.920822622107984,0.0,0.0,419.2082262210798,335.3665809768639,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,5365.865295629822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.0143962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,0.0,0.5,3.0,0.0,20389051257.44842,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,10.480205655526996,0.0,0.0,10.480205655526996,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.04987146529584,335.3665809768639,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16874.063055780123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171091.9344262296,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263743011.01079714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,0.0,0.5,9.0,0.0,20360010261.274506,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,2.620051413881749,0.0,0.0,0.0,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,83.84164524421597,586.8915167095117,335.3665809768639,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,2676.0533333333346,0.0,5365.865295629822,0.0,0.0,0.0,0.0,0.0,0.0,101244.37833468075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902971.2592592603,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2747323.03136247,0.0,1373661.515681235,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,65935752.752699286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.01439613,0.0
2019-06,0.0,0.5,4.0,0.0,12672831343.054607,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,0.0,0.0,0.0,0.0,52.40102827763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2082262210798,0.0,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263743011.01079714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,0.0,0.5,3.0,0.0,14766684613.096584,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,83.84164524421597,670.7331619537277,0.0,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.106666666669,0.0,2682.932647814911,0.0,0.0,0.0,10731.730591259644,0.0,0.0,16874.063055780123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,686830.7578406174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758286740.0719807,0.0
2019-08,0.0,0.5,2.0,0.5,18986967263.424862,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,5.240102827763498,5.240102827763498,0.0,10.480205655526996,5.240102827763498,0.0,73.36143958868897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.4663239074555,335.3665809768639,0.0,0.0,167.68329048843194,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,0.0,0.0,0.0,0.0,0.0,10731.730591259644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,0.0,0.5,3.0,0.0,18300792819.948257,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,2.620051413881749,7.8601542416452475,0.0,0.0,10.480205655526996,0.0,73.36143958868897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.920822622107984,0.0,167.68329048843194,922.2580976863757,167.68329048843194,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2682.932647814911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,0.0,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,0.0,0.5,3.0,0.0,18300787467.84159,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480205655526996,7.8601542416452475,0.0,0.0,5.240102827763498,0.0,94.32185089974297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,83.84164524421597,754.5748071979438,335.3665809768639,0.0,0.0,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2682.932647814911,0.0,0.0,5365.865295629822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21463.46118251929,0.0,0.0,171091.9344262296,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,0.0,0.0,2747323.0313624702,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,351657348.0143962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11,0.0,1.0,4.0,0.0,20360010261.274506,0.0,0.0,0.0,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6550128534704373,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,7.8601542416452475,0.0,0.0,10.480205655526996,0.0,73.36143958868897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,586.8915167095117,167.68329048843194,335.3665809768639,0.0,0.0,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2682.932647814911,0.0,0.0,0.0,0.0,0.0,0.0,33748.12611156025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268647.5061728403,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,686830.7578406174,0.0,0.0,0.0,1373661.515681235,0.0,1373661.515681235,0.0,0.0,2747323.0313624702,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,65935752.752699286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,0.0,1.0,4.0,0.0,14766684612.096584,0.0,0.0,0.7424242424242424,0.7424242424242424,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,5.240102827763498,0.0,0.0,5.240102827763498,0.0,62.88123393316198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,0.0,670.7331619537277,167.68329048843194,167.68329048843194,0.0,0.0,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64390.383547557874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,1373661.515681235,0.0,0.0,0.0,0.0,0.0,29040996.17391307,14520498.086956535,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263743011.01079714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01,0.0,0.5,5.0,0.0,17614612008.340057,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,5.240102827763498,5.240102827763498,0.0,0.0,10.480205655526996,0.0,73.36143958868897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.920822622107984,0.0,83.84164524421597,670.7331619537277,335.3665809768639,167.68329048843194,0.0,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,5365.865295629822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21463.46118251929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,0.0,0.0,2747323.03136247,0.0,1373661.515681235,0.0,0.0,0.0,0.0,0.0,29040996.17391307,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
