Month,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা,সরবরাহ,Email,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ,Email_file1,টাকা,Email_file2,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file3,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file4,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file5,ঋণ_file6,দেনা,গবাদি পশু,ঋণসমূহ,Email_file6,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file7,নিষেধাজ্ঞা_file8,চাকরি,রোজগার,কর্মসংস্থান,Email_file8,কর,করসমূহ,পণ্য,দ্রব্য,Email_file9,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file10,বেকারত্ব,Email_file10,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file11,নিষেধাজ্ঞা_file12,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file12,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file13,ঋণসমূহ_file14,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file14,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file15,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file16,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file17,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file18
2018-03,0,0.0,0,0,32,0.0,0.0,0.0,0.0,1,0,25,0,0,0,0,32,0,0,0,0,32,0,0,0,0,21,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,13,0,0,0,0,32,0.0,0,0.0,0.0,1,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0.0,0,0,0,32,0,0,0,0,7,0,0,0,0,13,0.0,0.0,0,0.0,1,0,0,0,0,32,0,0,0,0,22
2018-04,0,0.0,0,0,40,0.0,0.0,0.0,0.0,1,0,32,0,0,0,0,40,0,0,0,0,40,0,0,0,0,27,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,16,0,0,0,0,40,0.0,0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,9,0,0,0,0,16,0.0,0.0,0,0.0,1,0,0,0,0,40,0,0,0,0,28
2018-05,0,0.0,0,0,56,0.0,0.0,0.0,0.0,2,0,44,0,0,0,0,56,0,0,0,0,56,0,0,0,0,37,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,22,0,0,0,0,56,0.0,0,0.0,0.0,2,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0.0,0,0,0,56,0,0,0,0,13,0,0,0,0,23,0.0,0.0,0,0.0,1,0,0,0,0,56,0,0,0,0,38
2018-06,0,0.0,0,0,22,0.0,0.0,0.0,0.0,1,0,18,0,0,30,0,22,0,0,0,0,22,0,0,0,0,15,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,9,0,0,0,0,22,0.0,0,0.0,0.0,1,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0.0,0,0,0,22,0,0,0,0,5,0,0,0,0,9,0.0,0.0,0,0.0,1,0,0,0,0,22,0,0,0,0,15
2018-07,0,0.0,0,0,31,0.0,0.0,0.0,0.0,1,22,24,0,0,0,0,31,0,0,0,0,31,0,0,0,0,20,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,12,0,0,0,0,31,0.0,0,0.0,0.0,1,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0.0,0,0,0,31,0,0,0,0,7,0,0,0,0,12,0.0,0.0,0,0.0,1,0,0,0,0,31,0,0,0,0,21
2018-08,0,0.0,0,0,44,0.0,0.0,0.0,0.0,1,30,35,0,0,0,0,44,0,0,0,0,44,0,0,0,0,29,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,18,0,0,0,0,44,0.0,0,0.0,0.0,2,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0.0,0,0,0,44,0,0,0,0,10,0,0,0,0,18,0.0,0.0,0,0.0,1,0,0,0,0,44,0,0,0,0,30
2018-09,0,0.0,0,0,27,0.0,0.0,0.0,0.0,1,0,22,0,0,0,0,27,0,0,0,0,27,0,0,0,0,18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,11,0,21,0,0,27,0.0,0,0.0,0.0,1,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0.0,0,0,0,27,0,0,0,0,6,0,0,0,0,11,0.0,0.0,0,0.0,1,0,0,0,0,27,0,0,0,0,19
2018-10,0,0.0,0,0,47,0.0,0.0,0.0,0.0,1,19,38,0,0,0,0,47,0,0,0,0,47,0,0,0,0,32,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,19,0,20,0,0,47,0.0,0,0.0,0.0,2,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0.0,0,0,0,47,0,0,0,0,11,0,0,0,0,19,0.0,0.0,0,0.0,1,0,0,0,0,47,0,0,0,0,33
2018-11,0,0.0,0,0,40,0.0,0.0,0.0,0.0,1,18,32,0,0,19,0,40,0,0,0,0,40,0,0,0,0,27,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,16,0,0,0,0,40,0.0,0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,9,0,0,0,0,16,0.0,0.0,0,0.0,1,0,0,0,0,40,0,0,0,0,27
2018-12,0,0.0,0,0,42,0.0,0.0,0.0,0.0,1,17,33,0,0,0,0,42,0,0,0,0,42,0,0,0,0,28,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,0,0,0,42,0.0,0,0.0,0.0,2,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0.0,0,0,0,42,0,0,0,0,10,0,0,0,0,17,0.0,0.0,0,0.0,1,0,0,0,0,42,0,0,0,0,29
2019-01,0,0.0,0,0,39,0.0,0.0,0.0,0.0,1,23,31,0,0,18,0,39,0,0,0,0,39,0,0,0,0,26,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,16,0,0,0,0,39,1.0,0,0.0,0.0,2,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0.0,0,0,0,39,0,0,0,0,9,0,0,0,0,16,0.0,0.0,0,0.0,1,0,0,0,0,39,0,0,0,0,27
2019-02,0,0.0,0,0,40,0.0,0.0,0.0,0.0,1,0,32,0,0,0,0,40,0,0,0,0,40,0,0,0,0,27,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,16,0,0,0,0,40,0.0,0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,9,0,0,0,0,17,0.0,0.0,0,0.0,1,0,0,0,0,40,0,0,0,0,28
2019-03,0,0.0,0,0,83,0.0,0.0,0.0,0.0,2,21,66,0,0,24,0,83,0,0,0,0,83,0,0,0,0,55,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,33,0,15,0,0,83,0.0,0,0.0,0.0,3,0,0,0,0,83,0,0,0,0,83,0,0,0,0,83,0.0,0,0,0,83,0,0,0,0,20,0,0,0,0,34,0.0,0.0,0,0.0,2,0,0,0,0,83,0,0,0,0,57
2019-04,0,0.0,0,0,61,0.0,0.0,0.0,0.0,2,28,48,22,0,23,0,61,0,0,0,0,61,0,0,0,0,41,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,24,0,20,0,0,61,0.0,0,0.0,0.0,2,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,0.0,0,0,0,61,0,0,4,0,14,0,0,0,0,25,0.0,0.0,0,0.0,2,0,0,0,0,61,0,0,0,0,42
2019-05,0,0.0,0,0,65,0.0,0.0,0.5,0.0,2,23,52,0,0,0,0,65,0,0,0,0,65,0,0,0,0,44,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,26,0,22,0,0,65,0.0,0,0.0,0.0,3,0,0,0,0,65,0,0,0,0,65,0,0,0,0,65,0.0,0,0,0,65,0,0,0,0,15,0,0,0,0,27,0.0,0.0,0,0.0,2,0,0,0,0,65,0,0,0,0,45
2019-06,0,0.0,0,0,29,0.0,0.0,0.0,0.0,1,34,23,0,0,18,0,29,0,0,0,0,29,0,0,0,0,19,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,11,0,16,0,0,29,0.0,0,0.0,0.0,1,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0.0,0,0,0,29,0,0,3,0,7,0,0,0,0,12,0.0,0.0,0,0.0,1,0,0,0,0,29,0,0,0,0,20
2019-07,0,0.0,0,0,56,0.0,0.0,0.5,0.0,2,24,45,0,0,21,0,56,0,0,0,0,56,0,0,0,0,38,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,23,0,17,0,0,56,0.0,0,0.0,0.0,2,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0.0,0,0,0,56,0,0,0,0,13,0,0,0,0,23,0.0,0.0,0,0.0,1,0,0,0,0,56,0,0,0,0,39
2019-08,0,0.0,0,0,60,0.0,0.0,0.0,0.0,2,24,48,0,0,29,0,60,0,0,0,0,60,0,0,0,0,40,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,24,0,29,0,0,60,0.0,0,0.0,0.0,2,0,0,0,0,60,0,0,0,0,60,0,0,0,0,60,0.0,0,0,0,60,0,0,0,0,14,0,0,0,0,25,0.0,0.0,0,0.5,2,0,0,0,0,60,0,0,0,0,41
2019-09,0,0.0,0,0,36,0.0,0.0,0.0,0.0,1,28,28,0,0,0,0,36,0,0,0,0,36,0,0,0,0,24,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,14,0,18,0,0,36,1.0,0,0.0,0.0,1,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0.0,0,0,0,36,0,0,0,0,8,0,0,0,0,15,0.5,0.0,0,0.5,1,0,0,0,0,36,0,0,0,0,24
2019-10,0,0.0,0,0,43,0.0,0.0,0.0,0.0,1,39,34,0,0,22,0,43,0,0,0,0,43,0,0,0,0,29,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,17,0,0,43,0.0,0,0.0,0.0,2,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0.0,0,0,0,43,0,0,0,0,10,0,0,0,0,18,0.0,0.0,0,0.0,1,0,0,0,0,43,0,0,0,0,29
2019-11,0,0.0,0,0,46,0.0,0.0,0.0,0.0,1,29,36,0,0,15,0,46,0,0,0,0,46,0,0,0,0,30,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,18,0,18,0,0,46,1.0,0,0.0,0.0,2,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,11,0,0,0,7,19,0.0,0.0,0,0.0,1,0,0,0,0,46,0,0,0,0,31
2019-12,0,0.0,0,0,41,0.0,0.0,0.0,0.0,1,27,33,0,0,15,0,41,0,0,0,0,41,0,0,0,0,28,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,19,0,0,41,1.0,0,0.0,0.0,2,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0.0,0,0,0,41,0,0,0,0,10,0,0,0,0,17,0.0,0.0,0,0.0,1,0,0,0,0,41,0,0,0,0,28
2020-01,0,0.0,0,0,35,0.0,0.0,0.0,0.0,1,31,28,0,0,17,0,35,0,0,0,0,35,0,0,0,0,23,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,14,0,25,0,0,35,1.0,0,0.0,0.0,1,0,0,0,0,35,0,0,0,0,35,0,0,0,0,35,0.0,0,0,0,35,0,0,4,0,8,0,0,0,0,14,0.0,0.0,0,0.5,1,0,0,0,0,35,0,0,0,0,24
2020-02,0,0.0,0,0,44,0.0,0.0,0.0,0.0,1,31,35,0,0,11,0,44,0,0,0,0,44,0,0,0,0,29,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,22,0,0,44,1.0,0,0.0,0.0,2,0,0,0,0,44,0,10,0,0,44,0,0,0,0,44,0.0,0,0,0,44,0,0,2,0,10,0,0,0,4,18,0.0,0.0,0,0.5,1,0,0,0,0,44,0,0,0,0,30
2020-03,0,0.0,0,0,41,0.0,0.0,0.0,0.0,1,31,33,0,0,14,0,41,0,0,0,0,41,0,0,0,0,28,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,14,0,0,41,0.5,0,0.0,0.0,2,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0.0,0,0,0,41,0,0,4,0,10,0,0,0,0,17,0.0,0.0,0,0.0,1,0,0,0,0,41,0,0,0,0,28
2020-04,0,0.0,0,0,42,0.0,0.0,0.5,0.0,1,30,33,0,0,14,0,42,0,0,0,0,42,0,0,0,0,28,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,17,0,8,0,0,42,0.0,0,0.0,0.0,2,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0.0,0,0,0,42,0,0,0,0,10,0,0,0,0,17,0.0,0.0,0,0.5,1,0,0,0,0,42,0,0,0,0,28
2020-05,0,0.0,11,0,39,0.0,0.0,0.0,0.0,1,39,31,0,0,15,0,39,0,0,0,0,39,0,0,0,0,26,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,16,11,11,0,0,39,0.5,0,0.0,0.0,2,0,0,11,0,39,0,0,0,0,39,11,0,0,0,39,0.0,0,0,0,39,0,0,0,0,9,0,0,0,0,16,0.0,0.0,0,0.5,1,0,0,0,0,39,0,5,0,0,27
2020-06,0,0.0,0,0,61,0.0,0.0,0.5,0.0,2,47,48,0,0,21,0,61,0,0,0,7,61,0,0,0,0,40,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,24,0,19,0,0,61,0.5,0,0.0,0.0,2,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,0.0,0,0,0,61,0,0,0,0,14,0,0,0,0,25,0.0,0.0,0,0.5,2,0,0,0,0,61,0,0,0,0,42
2020-07,0,0.0,0,0,65,0.0,0.0,0.5,0.5,2,42,51,0,0,17,0,65,0,0,0,0,65,0,0,0,0,43,0.5,0.0,0.0,0.0,3,0,0,0.0,0.0,26,0,23,0,0,65,1.0,0,0.0,0.0,3,0,0,0,0,65,0,0,0,0,65,0,0,0,0,65,0.0,0,0,0,65,0,0,0,0,15,0,0,0,3,27,0.0,0.0,0,0.5,2,0,0,0,0,65,0,0,0,0,44
2020-08,0,0.0,0,0,50,0.0,0.0,0.5,0.0,1,37,40,0,0,28,0,50,0,0,0,0,50,0,0,0,0,34,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,20,0,28,0,0,50,0.0,0,0.0,0.0,2,0,0,0,0,50,0,0,0,0,50,0,0,0,0,50,0.0,0,0,0,50,0,0,0,0,12,0,0,0,0,21,0.0,0.0,0,0.5,1,0,0,0,0,50,0,0,0,0,34
2020-09,0,0.0,0,0,54,0.0,0.0,0.5,0.0,2,36,43,0,0,23,0,54,0,0,0,0,54,0,0,0,0,36,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,22,0,29,0,0,54,1.0,0,0.0,0.0,2,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54,0.0,0,0,0,54,0,0,0,0,13,0,0,0,4,22,0.0,0.0,0,0.5,1,0,0,0,0,54,0,0,0,0,37
2020-10,0,0.0,0,0,54,0.0,0.0,0.5,0.0,2,34,43,0,0,23,0,54,0,0,0,8,54,0,0,0,0,36,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,22,0,18,0,0,54,1.0,0,0.5,0.0,2,0,0,0,0,54,0,0,0,0,54,0,0,0,6,54,0.0,0,0,0,54,0,0,0,0,13,0,0,0,2,22,0.0,0.0,0,0.5,1,0,0,0,0,54,0,0,0,0,37
2020-11,8,0.0,0,0,36,0.5,0.0,0.5,0.0,1,47,28,6,0,21,0,36,0,0,0,0,36,0,0,0,0,24,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,14,0,18,0,5,36,10.0,0,0.0,0.0,1,6,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0.0,0,0,0,36,0,0,0,0,8,0,0,0,2,15,0.0,0.0,0,0.5,1,0,0,0,0,36,0,0,0,0,25
2020-12,0,0.0,0,0,46,0.0,0.0,0.5,0.0,1,47,36,0,0,19,0,46,0,0,0,0,46,0,0,0,0,31,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,18,0,16,0,0,46,3.0,0,0.0,0.0,2,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,11,0,0,0,2,19,0.0,0.0,0,0.0,1,0,0,0,0,46,0,0,0,0,31
2021-01,6,0.0,0,0,36,0.0,0.0,0.5,0.0,1,44,28,0,0,22,0,36,0,0,0,0,36,0,0,0,0,24,0.0,0.0,0.5,0.0,2,0,3,3.0,0.0,14,0,17,0,0,36,2.0,0,0.0,0.0,1,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0.0,0,0,0,36,0,0,0,0,8,0,0,0,3,15,0.0,0.0,0,0.5,1,0,0,0,0,36,0,0,0,0,25
2021-02,10,0.0,0,0,32,0.0,0.0,0.5,0.0,1,34,25,0,0,23,0,32,0,0,0,0,32,0,0,0,0,21,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,13,0,14,0,0,32,1.0,0,0.0,0.0,1,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0.0,0,0,0,32,0,0,0,0,7,0,0,0,0,13,0.5,0.0,0,0.5,1,0,0,0,0,32,0,0,0,0,22
2021-03,0,0.0,0,0,40,0.0,0.0,0.5,0.5,1,42,31,0,0,21,0,40,0,0,0,5,40,0,0,0,0,26,0.5,0.0,0.0,0.0,2,0,0,0.0,0.0,16,0,16,0,0,40,1.0,0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0.0,0,0,0,40,0,0,0,0,9,0,0,0,3,16,0.5,0.0,0,0.5,1,0,0,0,0,40,0,0,0,0,27
2021-04,0,0.0,0,0,38,0.0,0.0,0.5,0.0,1,43,30,0,0,13,0,38,0,0,0,6,38,0,0,0,0,25,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,15,0,16,0,0,38,1.0,0,0.0,0.0,2,0,0,0,0,38,0,0,0,0,38,0,0,0,0,38,0.0,0,0,0,38,0,0,0,0,9,0,0,0,0,15,0.5,0.0,0,0.5,1,0,0,0,0,38,0,0,0,0,26
2021-05,0,0.0,0,0,33,0.0,0.0,0.5,0.0,1,43,27,0,0,17,0,33,0,0,0,0,33,0,0,0,0,22,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,13,0,18,0,0,33,0.5,0,0.5,0.0,1,0,0,0,0,33,0,0,0,0,33,0,0,0,0,33,0.0,0,0,0,33,0,0,0,0,8,0,0,0,0,14,0.0,0.0,0,0.5,1,0,0,0,0,33,0,0,0,0,23
2021-06,10,0.0,0,0,43,0.0,0.0,0.5,0.0,1,46,34,0,0,20,0,43,0,0,0,0,43,0,0,0,0,29,0.0,0.0,0.0,0.5,2,0,2,0.0,0.0,17,0,16,0,0,43,1.0,0,0.0,0.0,2,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0.0,0,0,0,43,1,0,0,0,10,0,0,0,2,17,0.5,0.0,0,0.5,1,0,0,0,0,43,0,0,0,0,29
2021-07,0,0.0,0,0,30,0.0,0.0,0.5,0.0,1,43,24,4,0,14,0,30,0,0,0,0,30,0,0,0,0,20,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,12,0,14,0,0,30,0.5,0,0.0,0.0,1,0,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0.0,0,0,0,30,0,0,0,0,7,0,0,0,2,12,0.5,0.0,0,0.5,1,0,0,0,0,30,0,0,0,0,21
2021-08,23,0.0,0,0,32,0.0,0.0,0.5,0.5,1,48,26,0,0,15,0,32,0,0,0,5,32,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,0,0.0,2.0,13,0,16,0,0,32,1.0,0,0.0,0.0,1,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0.0,0,0,0,32,0,0,0,0,8,0,0,0,2,13,0.5,0.0,0,0.5,1,0,0,0,0,32,0,0,0,0,22
2021-09,16,0.0,0,0,28,0.0,0.0,0.5,0.0,1,49,22,9,0,18,0,28,0,0,0,6,28,0,0,0,0,19,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,11,0,20,0,0,28,1.0,0,0.5,0.0,1,0,0,0,0,28,0,0,0,0,28,0,0,0,0,28,0.0,0,0,0,28,0,0,0,0,7,0,0,0,4,12,0.5,0.0,0,0.5,1,0,0,0,0,28,0,0,0,0,19
2021-10,8,0.0,0,0,28,0.0,0.0,0.5,0.0,1,39,22,0,0,19,0,28,0,0,0,7,28,0,0,0,0,19,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,11,0,19,0,0,28,1.0,0,0.5,0.0,1,0,0,0,0,28,0,0,5,0,28,0,0,0,0,28,0.0,0,0,0,28,0,0,0,0,7,0,0,0,0,11,0.5,0.0,0,0.5,1,0,0,0,0,28,0,0,0,0,19
2021-11,7,0.0,0,0,35,0.0,0.0,0.5,0.0,1,37,28,0,0,20,0,35,0,0,0,0,35,0,0,0,0,23,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,14,0,17,0,0,35,1.0,0,0.0,0.0,1,0,0,0,0,35,0,0,0,0,35,0,0,0,0,35,0.0,0,0,0,35,0,0,0,0,8,0,0,0,2,14,0.5,0.0,0,0.5,1,0,0,0,0,35,0,0,0,0,24
2021-12,8,0.0,0,0,27,0.0,0.0,0.5,0.5,1,39,21,0,0,15,0,27,0,0,0,0,27,0,0,0,0,18,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,11,0,18,0,0,27,1.0,0,0.0,0.0,1,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0.0,0,0,0,27,0,0,0,0,6,0,0,0,3,11,0.5,0.0,0,0.5,1,0,0,0,0,27,0,0,0,0,18
2022-01,7,0.0,0,0,31,0.0,0.0,0.5,0.5,1,42,24,0,0,20,0,31,0,0,0,9,31,0,0,0,0,21,0.5,0.0,0.0,0.0,1,0,0,0.0,0.0,12,0,21,0,4,31,1.0,0,0.0,0.0,1,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0.0,0,0,0,31,0,0,0,0,7,0,0,0,2,13,0.5,0.0,0,0.5,1,0,0,0,0,31,0,0,0,0,21
2022-02,7,0.0,3,0,35,0.0,0.0,0.5,0.0,1,50,28,3,0,18,0,35,0,0,0,0,35,0,0,0,0,24,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,14,3,19,0,0,35,1.0,0,0.5,0.0,1,0,0,3,0,35,0,0,0,0,35,3,0,0,0,35,3.0,4,0,0,35,0,0,0,0,8,0,0,0,2,14,0.5,0.0,0,0.5,1,0,0,0,0,35,0,0,0,0,24
2022-03,8,0.0,3,0,38,0.0,0.0,0.5,0.5,1,51,30,4,0,22,0,38,0,0,0,6,38,0,0,0,0,25,0.5,0.0,0.0,0.0,2,0,2,0.0,1.0,15,3,18,0,5,38,1.0,0,0.5,0.0,2,3,0,3,0,38,0,0,3,0,38,3,0,0,0,38,0.0,3,0,0,38,0,0,0,0,9,0,0,0,2,16,0.5,0.0,0,0.5,1,0,0,0,0,38,0,0,0,0,26
2022-04,6,0.0,0,0,42,0.0,0.0,0.5,0.5,1,58,33,4,0,21,0,42,0,0,0,7,42,0,0,0,0,28,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,17,0,23,0,0,42,1.0,0,0.5,0.0,2,3,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0.0,0,0,0,42,0,0,1,0,10,0,0,0,2,17,0.5,0.0,0,0.5,1,0,0,0,0,42,0,0,0,0,29
2022-05,6,0.0,0,0,43,0.0,0.0,0.5,0.5,1,54,34,3,0,17,0,43,0,0,0,6,43,0,0,0,0,28,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,17,0,19,0,0,43,1.0,0,0.5,0.0,2,0,0,0,0,43,0,0,2,0,43,0,0,0,0,43,0.0,0,0,3,43,0,0,1,0,10,0,0,0,3,17,0.5,0.0,0,0.5,1,0,0,0,0,43,0,0,0,0,29
2022-06,7,0.0,0,0,41,0.0,0.0,0.5,0.5,1,69,33,0,0,17,0,41,0,0,0,7,41,0,0,0,0,27,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,16,0,25,0,3,41,1.0,0,0.5,0.0,2,0,0,0,0,41,0,0,0,0,41,0,0,0,3,41,0.0,0,0,0,41,0,0,1,0,10,0,0,0,2,17,0.5,0.0,0,0.5,1,0,0,0,0,41,0,0,0,0,28
2022-07,6,0.0,0,0,36,0.0,0.0,0.5,0.5,1,64,28,3,0,19,0,36,0,0,0,5,36,0,0,0,0,24,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,14,0,24,0,0,36,1.0,0,0.5,0.0,1,3,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0.0,3,0,0,36,0,0,1,0,8,0,0,0,4,15,0.5,0.0,0,0.5,1,0,0,0,0,36,0,0,0,0,24
2022-08,6,0.0,3,0,38,0.0,0.0,0.5,0.5,1,70,30,3,0,23,0,38,0,0,0,7,38,0,0,0,0,26,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,15,3,21,0,0,38,1.0,0,0.5,0.0,2,6,0,3,0,38,0,0,0,0,38,3,0,0,4,38,0.0,0,0,0,38,0,0,1,0,9,0,0,0,3,16,0.5,0.0,0,0.5,1,0,0,0,0,38,0,0,0,0,26
2022-09,6,0.0,0,0,50,0.0,0.0,0.5,0.0,1,69,39,4,0,19,0,50,0,0,0,5,50,2,0,0,0,33,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,20,0,21,0,0,50,1.0,0,0.5,0.0,2,3,0,0,0,50,0,0,3,0,50,0,0,0,3,50,0.0,0,0,0,50,0,0,1,0,12,0,0,0,4,20,0.5,0.0,0,0.5,1,0,0,0,0,50,0,0,0,0,34
2022-10,8,0.0,0,0,44,0.0,0.0,0.5,0.5,1,61,35,0,0,18,0,44,0,0,0,5,44,0,0,0,0,29,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,18,0,18,0,0,44,2.0,0,0.0,0.0,2,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0.0,0,0,0,44,0,0,1,0,10,0,0,0,3,18,0.5,0.0,0,0.5,1,0,0,0,0,44,0,0,0,0,30
2022-11,9,0.0,0,0,46,0.0,0.0,0.5,0.5,1,60,36,3,0,18,0,46,0,0,0,5,46,0,0,0,0,31,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,18,0,18,0,0,46,2.0,0,0.5,0.0,2,3,0,0,0,46,0,0,3,0,46,0,0,0,0,46,0.0,0,0,0,46,0,0,0,0,11,0,0,0,1,19,0.5,0.0,0,0.5,1,0,0,0,0,46,0,0,0,0,32
2022-12,3,0.0,0,0,31,0.0,0.0,0.5,0.5,1,59,24,3,0,14,0,31,0,0,0,6,31,0,0,0,0,21,0.5,0.0,0.0,0.0,1,0,0,0.0,0.0,12,0,19,0,3,31,1.0,0,0.5,0.0,1,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0.0,0,0,0,31,0,0,1,0,7,0,0,0,3,13,0.5,0.0,0,0.5,1,0,0,0,0,31,0,0,0,0,21
