Month,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,Email,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,পোর্ট,পাইপলাইন,সীমান্ত,আবাসন,পানীয় জল,সেলুন,সেবা,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,আর্মি,সড়ক,রোড,সড়ক,বিঘ্ন,ঔষধালয়,পয়ঃনিষ্কাশন,হোটেল,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়,আদালত,কোর্ট,কারাগার,জেল,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,ভাঙা,খোলা,বন্ধ,প্রকল্প,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,স্কুল,হাসপাতাল,হসপিটাল,সেতু
2022-07,0,0,0,40.0,624187633707.2913,0.0,0.0,4.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,80.00000000000001,304.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.6420927467307,4406.3353151010715,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,7027.574730354391,0.0,0.0,7027.574730354391,0.0,0.0,0.0,114688.00000000003,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,27027.531851851847,54055.063703703694,27027.531851851847,0.0,0.0,0.0,245759.99999999994,0.0,0.0,171637.01136809087,0.0,0.0,268041.63820018363,603093.6859504131,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,1835008.0,0.0,0.0,0.0,8388607.999999998,0.0,36700160.0,0.0,19922944.0,0.0,0.0,0.0,0.0,166798482.28571427,0.0,78493403.42857142,49058377.142857134,0.0,0.0,0.0,75497472.0,0.0,83886079.99999999,0.0,83886079.99999999,0.0,201326592.0,0.0,0.0,0.0,805306367.9999998,1073741823.9999998,603979775.9999999,536870911.9999999,671088639.9999999,0.0,0.0,42901354577.92,0.0,0.0,0.0,1610612735.9999995,0.0,27905353644.350086,6644131820.083353,0.0,0.0,21255315929.31556,21255315929.31556,85021263717.26224,0.0,22410712671.490154,0.0,121017848426.04683,179285701371.92123,277397876601.2181,181375534700.79642,0.0,330743622101.4523
2022-08,0,0,0,20.0,663946626897.8549,0.0,0.0,3.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,112.00000000000003,368.00000000000006,144.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1965.9034482758625,4813.07395957194,0.0,0.0,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,7027.574730354391,0.0,0.0,0.0,112640.00000000003,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,0.0,196607.99999999994,0.0,0.0,171637.01136809087,0.0,0.0,0.0,871135.3241505967,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,1572864.0,0.0,0.0,0.0,7864319.999999998,0.0,39845888.0,0.0,17825792.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,98116754.28571427,39246701.71428571,0.0,33554432.0,0.0,109051904.0,0.0,50331647.999999985,100663295.99999997,150994943.99999997,0.0,0.0,0.0,0.0,0.0,671088639.9999999,1073741823.9999998,335544319.99999994,402653183.9999999,671088639.9999999,0.0,0.0,45714558156.799995,0.0,0.0,0.0,2147483647.9999995,0.0,22590048188.2834,11959437276.150036,0.0,0.0,0.0,0.0,85021263717.26224,0.0,17928570137.192123,0.0,103089278288.8547,201696414043.41138,266728727501.1712,192044683800.84326,21338298200.093697,224052131100.98383
2022-09,0,0,0,25.0,833708888957.5077,0.0,0.0,3.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,160.00000000000003,304.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,2033.6932223543406,4406.3353151010715,0.0,0.0,384.0,0.0,768.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,7027.574730354391,0.0,0.0,0.0,110592.00000000003,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,163839.99999999997,0.0,0.0,343274.02273618174,0.0,0.0,0.0,1005156.1432506887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835008.0,0.0,1572863.9999999995,0.0,9437183.999999998,0.0,35651584.0,0.0,18874368.0,0.0,0.0,0.0,0.0,156986806.85714284,0.0,117740105.14285713,49058377.142857134,0.0,25165824.0,0.0,109051904.0,0.0,100663295.99999997,50331647.999999985,83886079.99999999,0.0,167772160.0,0.0,0.0,0.0,738197503.9999999,1409286143.9999998,402653183.9999999,805306367.9999998,939524095.9999998,0.0,0.0,46417859051.52,0.0,0.0,0.0,1610612735.9999995,0.0,29234180008.366756,7972958184.100024,0.0,0.0,21255315929.31556,0.0,42510631858.63112,0.0,22410712671.490154,0.0,89642850685.96062,161357131234.72913,224052131100.98383,224052131100.98383,32007447300.140545,298736174801.31177
2022-10,0,3,0,25.0,741918739270.9106,0.0,0.0,0.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,48.000000000000014,288.00000000000006,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1830.3239001189065,5558.761474435198,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,94208.00000000001,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,163839.99999999997,0.0,0.0,228849.34849078784,0.0,0.0,0.0,737114.505050505,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,1835008.0,0.0,0.0,0.0,11534335.999999998,0.0,36700160.0,0.0,19922944.0,0.0,0.0,0.0,0.0,107928429.7142857,0.0,78493403.42857142,39246701.71428571,0.0,33554432.0,0.0,92274688.0,0.0,67108863.999999985,0.0,83886079.99999999,0.0,134217728.0,0.0,0.0,0.0,738197503.9999999,1140850687.9999998,335544319.99999994,671088639.9999999,402653183.9999999,0.0,0.0,44307956367.35999,0.0,0.0,0.0,0.0,2684354559.9999995,15945916368.200048,11959437276.150036,0.0,0.0,0.0,21255315929.31556,42510631858.63112,0.0,17928570137.192123,0.0,85160708151.66258,156874988700.4311,202713832900.8901,160037236500.70273,21338298200.093697,149368087400.65588
2022-11,0,0,0,30.0,775866585214.1465,0.0,0.0,4.0,0.0,20.47816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,64.00000000000001,288.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1830.3239001189065,4474.125089179549,135.57954815695604,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,92160.00000000001,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,27027.531851851847,54055.063703703694,27027.531851851847,54055.063703703694,0.0,0.0,0.0,131071.99999999997,0.0,0.0,343274.02273618174,0.0,0.0,0.0,670104.0955004591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097152.0,0.0,0.0,0.0,6815743.999999998,0.0,34603008.0,0.0,17825792.0,0.0,0.0,5313262.234357225,0.0,137363455.99999997,9811675.428571427,88305078.85714285,29435026.285714284,0.0,33554432.0,0.0,117440512.0,50331647.999999985,100663295.99999997,0.0,150994943.99999997,100663296.0,167772160.0,0.0,0.0,0.0,603979775.9999999,1073741823.9999998,335544319.99999994,671088639.9999999,805306367.9999998,0.0,0.0,49934363525.119995,0.0,0.0,0.0,4294967295.999999,0.0,17274742732.21672,6644131820.083353,0.0,0.0,21255315929.31556,0.0,42510631858.63112,0.0,13446427602.894093,0.0,71714280548.7685,125499990960.34486,309405323901.3586,138698938300.60904,0.0,117360640100.51534
2022-12,0,0,0,20.0,552835317396.6787,0.0,0.0,4.0,0.0,23.891187739463604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,48.000000000000014,224.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.7443519619505,4202.965992865637,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,24596.51155624037,0.0,0.0,14055.149460708782,0.0,0.0,0.0,120832.00000000003,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,27027.531851851847,0.0,54055.063703703694,27027.531851851847,0.0,0.0,0.0,147455.99999999997,0.0,0.0,286061.6856134848,0.0,0.0,0.0,536083.2764003673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,0.0,7340031.999999998,3145728.0,37748736.0,0.0,19922944.0,0.0,0.0,0.0,0.0,215856859.4285714,0.0,127551780.57142855,58870052.57142857,0.0,0.0,0.0,134217728.0,0.0,83886079.99999999,50331647.999999985,100663295.99999997,0.0,167772160.0,0.0,0.0,0.0,469762047.9999999,939524095.9999998,201326591.99999994,402653183.9999999,1207959551.9999998,0.0,0.0,50637664419.84,0.0,0.0,0.0,1610612735.9999995,0.0,18603569096.23339,9301784548.116695,0.0,0.0,21255315929.31556,21255315929.31556,42510631858.63112,0.0,13446427602.894093,0.0,85160708151.66258,98607135754.55667,320074473001.40546,149368087400.65588,0.0,106691491000.46848
2023-01,0,0,0,35.0,475047962621.729,0.0,0.0,5.0,0.0,10.239080459770115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,32.00000000000001,256.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.1705112960767,4880.863733650417,0.0,0.0,512.0,0.0,768.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,7027.574730354391,0.0,0.0,3072.0,131072.00000000003,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,163839.99999999997,0.0,0.0,171637.01136809087,0.0,0.0,0.0,603093.6859504131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835008.0,0.0,0.0,0.0,5767167.999999999,3145728.0,42991616.0,0.0,16777216.0,0.0,0.0,0.0,0.0,225668534.85714284,0.0,98116754.28571427,29435026.285714284,0.0,0.0,0.0,176160768.0,50331647.999999985,83886079.99999999,0.0,83886079.99999999,0.0,100663296.0,67108864.0,0.0,0.0,402653183.9999999,805306367.9999998,335544319.99999994,536870911.9999999,671088639.9999999,0.0,0.0,51340965314.55999,0.0,0.0,0.0,1610612735.9999995,0.0,22590048188.2834,7972958184.100024,0.0,0.0,0.0,21255315929.31556,42510631858.63112,0.0,0.0,0.0,62749995480.17243,143428561097.537,309405323901.3586,117360640100.51534,0.0,85353192800.37479
2023-02,0,0,0,30.0,553634295981.3685,0.0,0.0,4.0,0.0,10.239080459770115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,96.00000000000003,304.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1830.3239001189065,4541.914863258027,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,17568.93682588598,1756.8936825885978,0.0,7027.574730354391,0.0,0.0,0.0,114688.00000000003,0.0,0.0,0.0,40960.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,229375.99999999994,0.0,0.0,343274.02273618174,0.0,0.0,0.0,670104.0955004591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835008.0,0.0,1572863.9999999995,0.0,8912895.999999998,0.0,39845888.0,0.0,19922944.0,0.0,0.0,5313262.234357225,0.0,225668534.85714284,9811675.428571427,98116754.28571427,49058377.142857134,0.0,0.0,0.0,142606336.0,83886079.99999999,83886079.99999999,0.0,67108863.999999985,0.0,201326592.0,0.0,0.0,0.0,469762047.9999999,1140850687.9999998,268435455.99999994,536870911.9999999,671088639.9999999,0.0,0.0,49231062630.399994,0.0,0.0,0.0,2147483647.9999995,0.0,26576527280.333412,10630610912.133366,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,89642850685.96062,170321416303.32516,256059578401.12436,170706385600.74957,32007447300.140545,128029789200.56218
2023-03,0,0,0,30.0,570928571041.3425,0.0,0.0,4.0,0.0,13.652107279693487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,96.00000000000003,288.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.2727705112966,4609.704637336506,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,3513.7873651771956,7027.574730354391,0.0,0.0,0.0,96256.00000000001,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,27027.531851851847,0.0,0.0,0.0,163839.99999999997,0.0,0.0,343274.02273618174,0.0,201031.22865013772,0.0,670104.0955004591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359296.0,0.0,0.0,0.0,6291455.999999998,0.0,36700160.0,0.0,17825792.0,0.0,0.0,5313262.234357225,0.0,255103561.1428571,19623350.857142854,98116754.28571427,29435026.285714284,0.0,25165824.0,0.0,159383552.0,67108863.999999985,100663295.99999997,50331647.999999985,83886079.99999999,100663296.0,134217728.0,0.0,0.0,0.0,671088639.9999999,1207959551.9999998,268435455.99999994,805306367.9999998,671088639.9999999,0.0,0.0,48527761735.67999,0.0,0.0,0.0,1610612735.9999995,0.0,22590048188.2834,10630610912.133366,0.0,0.0,0.0,21255315929.31556,42510631858.63112,0.0,13446427602.894093,0.0,98607135754.55667,179285701371.92123,266728727501.1712,192044683800.84326,0.0,96022341900.42163
2023-04,0,3,0,40.0,606205239902.5974,0.0,0.0,3.0,0.0,13.652107279693487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,80.00000000000001,288.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.7443519619505,3525.068252080857,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,81920.00000000001,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,54055.063703703694,27027.531851851847,54055.063703703694,0.0,0.0,0.0,196607.99999999994,0.0,0.0,114424.67424539392,0.0,0.0,0.0,603093.6859504131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835008.0,0.0,0.0,0.0,8388607.999999998,0.0,28311552.0,0.0,18874368.0,0.0,0.0,5313262.234357225,0.0,127551780.57142855,0.0,68681727.99999999,19623350.857142854,0.0,0.0,0.0,92274688.0,0.0,50331647.999999985,0.0,67108863.999999985,0.0,201326592.0,0.0,0.0,0.0,738197503.9999999,1207959551.9999998,201326591.99999994,402653183.9999999,536870911.9999999,0.0,0.0,29538637578.239998,0.0,0.0,0.0,2147483647.9999995,0.0,23918874552.30007,6644131820.083353,0.0,0.0,0.0,21255315929.31556,42510631858.63112,0.0,0.0,0.0,85160708151.66258,152392846166.13306,202713832900.8901,149368087400.65588,53345745500.23424,96022341900.42163
2023-05,0,3,0,60.0,700022203656.8994,0.0,0.0,4.0,0.0,13.652107279693487,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,162.70319634703202,112.00000000000003,304.00000000000006,0.0,0.0,0.0,96.00000000000003,0.0,0.0,0.0,2372.6420927467307,4474.125089179549,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,106496.00000000003,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,229375.99999999994,0.0,0.0,400486.3598588787,0.0,0.0,201031.22865013772,871135.3241505967,0.0,0.0,0.0,393215.9999999999,0.0,0.0,0.0,1310720.0,0.0,0.0,0.0,8912895.999999998,0.0,36700160.0,0.0,20971520.0,0.0,0.0,5313262.234357225,0.0,107928429.7142857,0.0,98116754.28571427,39246701.71428571,0.0,0.0,0.0,150994944.0,50331647.999999985,67108863.999999985,0.0,67108863.999999985,0.0,134217728.0,0.0,0.0,0.0,603979775.9999999,1207959551.9999998,402653183.9999999,939524095.9999998,536870911.9999999,0.0,0.0,52044266209.27999,0.0,0.0,0.0,2147483647.9999995,0.0,27905353644.350086,14617090004.183378,0.0,0.0,21255315929.31556,21255315929.31556,85021263717.26224,0.0,0.0,0.0,107571420823.15274,206178556577.7094,202713832900.8901,202713832900.8901,42676596400.18739,149368087400.65588
2023-06,0,3,0,30.0,663946626897.8549,0.0,0.0,3.0,0.0,13.652107279693487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,144.00000000000003,336.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1965.9034482758625,4474.125089179549,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,112640.00000000003,12288.000000000004,0.0,0.0,20480.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,212991.99999999994,0.0,0.0,286061.6856134848,0.0,201031.22865013772,737114.505050505,871135.3241505967,0.0,0.0,393215.9999999999,0.0,0.0,0.0,0.0,1572864.0,0.0,0.0,0.0,8912895.999999998,0.0,45088768.0,0.0,24117248.0,0.0,0.0,10626524.46871445,0.0,137363455.99999997,0.0,117740105.14285713,29435026.285714284,0.0,25165824.0,0.0,192937984.0,50331647.999999985,67108863.999999985,0.0,67108863.999999985,100663296.0,167772160.0,0.0,0.0,0.0,671088639.9999999,1207959551.9999998,402653183.9999999,805306367.9999998,805306367.9999998,0.0,0.0,45011257262.079994,0.0,0.0,0.0,2147483647.9999995,0.0,33220659100.416767,17274742732.21672,0.0,0.0,21255315929.31556,0.0,127531895575.89336,0.0,17928570137.192123,0.0,112053563357.45078,183767843906.21927,266728727501.1712,202713832900.8901,0.0,85353192800.37479
2023-07,3,0,0,30.0,605406332004.8076,0.0,0.0,5.0,0.0,13.652107279693487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,96.00000000000003,288.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,2169.2727705112966,5423.181926278241,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,104448.00000000003,0.0,0.0,0.0,20480.0,0.0,0.0,12288.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,402702335.9999999,212991.99999999994,0.0,0.0,228849.34849078784,0.0,469072.86685032136,201031.22865013772,536083.2764003673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835008.0,0.0,0.0,0.0,8912895.999999998,0.0,50331648.0,0.0,20971520.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,107928429.7142857,29435026.285714284,0.0,25165824.0,0.0,117440512.0,0.0,67108863.999999985,0.0,100663295.99999997,0.0,201326592.0,0.0,0.0,0.0,469762047.9999999,1275068415.9999998,335544319.99999994,671088639.9999999,805306367.9999998,0.0,0.0,53450867998.71999,0.0,0.0,0.0,3221225471.999999,0.0,26576527280.333412,7972958184.100024,0.0,0.0,0.0,21255315929.31556,85021263717.26224,0.0,8964285068.596062,0.0,116535705891.74881,143428561097.537,234721280201.03067,245390429301.0775,53345745500.23424,74684043700.32794
2023-08,0,0,0,40.0,704514215078.9631,0.0,0.0,7.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,81.35159817351601,0.0,0.0,162.70319634703202,80.00000000000001,288.00000000000006,0.0,0.0,96.00000000000003,0.0,0.0,0.0,0.0,2169.2727705112966,5423.181926278241,0.0,0.0,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,139264.00000000003,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,27027.531851851847,0.0,0.0,0.0,212991.99999999994,0.0,0.0,286061.6856134848,0.0,201031.22865013772,268041.63820018363,804124.9146005509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,0.0,9437183.999999998,2097152.0,36700160.0,0.0,19922944.0,0.0,0.0,10626524.46871445,0.0,117740105.14285713,0.0,117740105.14285713,49058377.142857134,0.0,0.0,0.0,134217728.0,50331647.999999985,100663295.99999997,50331647.999999985,83886079.99999999,0.0,134217728.0,0.0,0.0,0.0,402653183.9999999,1275068415.9999998,402653183.9999999,805306367.9999998,939524095.9999998,0.0,0.0,42901354577.92,0.0,0.0,0.0,2147483647.9999995,0.0,23918874552.30007,9301784548.116695,0.0,0.0,21255315929.31556,21255315929.31556,85021263717.26224,0.0,13446427602.894093,0.0,85160708151.66258,147910703631.83502,256059578401.12436,234721280201.03067,42676596400.18739,96022341900.42163
2023-09,0,2,0,30.0,570928571041.3425,0.0,0.0,3.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,48.000000000000014,304.00000000000006,32.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2101.4829964328187,5965.500118906066,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,7027.574730354391,0.0,0.0,0.0,122880.00000000003,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,27027.531851851847,54055.063703703694,54055.063703703694,27027.531851851847,0.0,0.0,0.0,212991.99999999994,0.0,0.0,286061.6856134848,0.0,0.0,134020.81910009182,536083.2764003673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,0.0,8388607.999999998,3145728.0,36700160.0,0.0,18874368.0,0.0,0.0,5313262.234357225,0.0,107928429.7142857,0.0,78493403.42857142,29435026.285714284,0.0,0.0,0.0,109051904.0,50331647.999999985,67108863.999999985,0.0,100663295.99999997,100663296.0,167772160.0,0.0,0.0,0.0,469762047.9999999,1409286143.9999998,469762047.9999999,1073741823.9999998,805306367.9999998,0.0,0.0,51340965314.55999,0.0,0.0,0.0,2684354559.9999995,0.0,23918874552.30007,7972958184.100024,0.0,0.0,21255315929.31556,21255315929.31556,42510631858.63112,0.0,17928570137.192123,0.0,89642850685.96062,112053563357.45078,256059578401.12436,213382982000.93695,42676596400.18739,64014894600.28109
2023-10,0,0,0,20.0,570129605931.2156,0.0,0.0,4.0,0.0,17.06513409961686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,48.000000000000014,256.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1898.1136741973846,5626.551248513675,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,90112.00000000001,0.0,8192.000000000002,0.0,20480.0,0.0,0.0,0.0,0.0,54055.063703703694,27027.531851851847,27027.531851851847,0.0,0.0,0.0,163839.99999999997,0.0,57212.33712269696,286061.6856134848,0.0,134020.81910009182,201031.22865013772,804124.9146005509,0.0,0.0,262143.99999999994,0.0,0.0,0.0,0.0,1835008.0,0.0,0.0,0.0,7340031.999999998,2097152.0,32505856.0,0.0,18874368.0,0.0,0.0,5313262.234357225,0.0,107928429.7142857,0.0,78493403.42857142,39246701.71428571,0.0,41943040.0,0.0,117440512.0,50331647.999999985,50331647.999999985,0.0,67108863.999999985,67108864.0,100663296.0,0.0,0.0,0.0,402653183.9999999,1006632959.9999998,268435455.99999994,536870911.9999999,805306367.9999998,0.0,0.0,40088150999.03999,0.0,0.0,0.0,2147483647.9999995,0.0,22590048188.2834,9301784548.116695,0.0,0.0,21255315929.31556,21255315929.31556,42510631858.63112,0.0,13446427602.894093,0.0,85160708151.66258,138946418563.23895,224052131100.98383,202713832900.8901,21338298200.093697,74684043700.32794
2023-11,0,0,0,35.0,663946559884.0322,0.0,0.0,4.0,0.0,20.47816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,80.00000000000001,224.00000000000006,48.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1830.3239001189065,4745.284185493461,0.0,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,3513.7873651771956,0.0,0.0,0.0,94208.00000000001,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,54055.063703703694,54055.063703703694,54055.063703703694,0.0,0.0,0.0,163839.99999999997,0.0,0.0,400486.3598588787,0.0,0.0,134020.81910009182,1139176.9623507804,0.0,0.0,262143.99999999994,0.0,524288.0,0.0,0.0,1572864.0,0.0,0.0,0.0,8912895.999999998,0.0,37748736.0,0.0,20971520.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,117740105.14285713,107928429.7142857,0.0,33554432.0,0.0,176160768.0,50331647.999999985,83886079.99999999,0.0,150994943.99999997,100663296.0,167772160.0,0.0,0.0,0.0,402653183.9999999,1073741823.9999998,335544319.99999994,536870911.9999999,402653183.9999999,0.0,0.0,37978248314.88,0.0,0.0,0.0,1610612735.9999995,0.0,19932395460.25006,14617090004.183378,0.0,0.0,21255315929.31556,21255315929.31556,85021263717.26224,0.0,17928570137.192123,0.0,94124993220.25865,129982133494.6429,277397876601.2181,138698938300.60904,0.0,64014894600.28109
