Month,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,আইন,Email,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,প্রদেশ,গভর্নরেট,জেলা,সরকার,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,বিক্ষোভকারী,আন্দোলনকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,প্রস্তাব,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,পরিষদ,মন্ত্রী,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,সংঘঠন,সংবিধান(2),প্রতিনিধি দল,দরকষাকষি,সরাসরি,পরোক্ষ,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,কর্তৃপক্ষ,স্থানীয়,মেয়র,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,প্রতিনিধি,নির্বাচন,নিয়ম,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,অপরাধ,বয়কট,বর্জন,বর্জন(2),আদেশ,সঙ্কল্প,সমাধান,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,পরিদর্শক,সমর্থক,কর্মী,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়
2022-11,8.999999999999998,0.0,0.0,11147185438.851576,5110528171480.31,0.0,0.0,0.3551863493488998,0.304445442299057,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.72159856308935,0.0,3240.1564044905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.93803322855855,0.0,311.7521329142342,0.0,0.0,1974.4301751234832,0.0,0.0,6027.207903008528,1870.5127974854051,0.0,0.0,0.0,20926441730.413982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241226.69074492,1241226.69074492,1015549.1106094798,0.0,22330134695.45859,0.0,0.0,0.0,93109.97036371792,59856.40951953295,599382132.7920964,26602.848675347977,0.0,1436553.8284687905,744879.7629097432,744879.7629097432,0.0,212822.7894027838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276936.7364167026,0.0,0.0,4256455.788055675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058154458.833246,0.0,61292963.348001726,20430987.782667242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904391563.23234,1356157628.3624241,115417670.49892971,0.0,0.0,326895804.5226759,217930536.3484506,0.0,0.0,0.0,0.0,7191707699.498869,1525513754.439154,0.0,2179305363.4845057,857475802.9116597,6859806423.293278,53163499780.5229,0.0,6050883795.715317,10460665744.725626,0.0,0.0,0.0,0.0,0.0,0.0,37216874532.31723,0.0,163754247942.19583,0.0,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0,0.0
2022-12,8.999999999999998,0.0,0.0,9432233833.028257,3498419041636.509,0.0,0.0,0.304445442299057,0.25370453524921416,2.0893682588597837,0.0,0.0,2.7858243451463784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.603053435114496,0.0,3241.7801135160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.6281993713513,0.0,155.8760664571171,1974.4301751234832,0.0,0.0,4572.364616075435,1662.678042209249,0.0,0.0,0.0,19182571586.212814,0.0,0.0,0.0,0.0,0.0,3235.2852774137154,1617.6426387068577,1166000.830699773,1166000.830699773,1166000.830699773,37612.93002257333,22330134695.45859,0.0,0.0,6650.712168836994,86459.25819488092,66507.12168836994,490403563.1935334,26602.848675347977,0.0,1436553.8284687905,532056.9735069595,532056.9735069595,0.0,106411.3947013919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276936.7364167026,0.0,0.0,3830810.209250108,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,4041193193.594807,0.0,40861975.565334484,20430987.782667242,13620658.52177816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788973892.7334106,461670681.99571884,115417670.49892971,0.0,108965268.1742253,326895804.5226759,108965268.1742253,0.0,0.0,0.0,0.0,7845499308.544221,1089652681.7422528,0.0,1961374827.1360552,0.0,7717282226.204937,42873790145.582985,0.0,0.0,5230332872.362813,0.0,0.0,10460665744.725628,0.0,0.0,0.0,22330124719.39034,0.0,148867498129.26892,0.0,0.0,0.0,0.0,50940883123.69325,0.0,0.0,0.0,0.0,0.0
2023-01,8.999999999999998,0.0,0.0,10289709635.939917,3195994484051.5127,0.0,0.0,0.304445442299057,0.20296362819937133,2.0893682588597837,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.72159856308935,0.0,1622.5137657836426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.91737763807807,0.0,935.2563987427026,0.0,0.0,519.5868881903904,0.0,0.0,5403.70363718006,1870.5127974854051,0.0,0.0,0.0,33133532739.822136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203613.7607223466,1203613.7607223466,1241226.69074492,37612.93002257333,22330138020.81468,0.0,0.0,0.0,99760.68253255491,46554.98518185896,599382132.7920964,39904.273013021964,0.0,1675979.466546922,532056.9735069595,558659.8221823075,0.0,372439.8814548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489759.5258194862,0.0,0.0,4256455.788055675,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,4041193193.594807,0.0,47672304.82622356,30646481.674000863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077518068.9807348,548233934.8699161,115417670.49892971,0.0,217930536.3484506,599308974.9582392,0.0,0.0,0.0,0.0,0.0,8935151990.286474,1743444290.7876046,0.0,871722145.3938023,0.0,5144854817.469958,48018644963.05295,0.0,0.0,8717221453.938023,0.0,0.0,10460665744.725628,0.0,0.0,0.0,22330124719.39034,0.0,141424123222.80548,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0,0.0,0.0
2023-02,8.999999999999998,0.0,0.0,12004661241.763237,3520049683509.158,0.0,0.0,0.3551863493488998,0.25370453524921416,2.0893682588597837,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.463852716659176,0.0,3240.1564044905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8967220475976,0.0,675.4629546475074,0.0,0.0,467.6281993713513,0.0,0.0,5715.455770094293,1558.760664571171,0.0,0.0,0.0,29645792451.419807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053162.0406320533,1053162.0406320533,1241226.69074492,75225.86004514666,0.0,0.0,0.0,0.0,79808.54602604393,59856.40951953295,599382132.7920964,39904.273013021964,0.0,1675979.466546922,585262.6708576555,638468.3682083513,0.0,851291.1576111352,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,1489759.5258194862,0.0,0.0,3405164.63044454,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,4041193193.594807,0.0,47672304.82622356,30646481.674000863,10215493.891333621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933245980.8570726,461670681.99571884,144272088.12366214,0.0,0.0,272413170.43556327,272413170.43556327,0.0,0.0,0.0,0.0,8281360381.241121,1743444290.7876046,0.0,1525513754.439154,0.0,6002330620.3816185,63453209415.46282,0.0,2016961265.238439,8717221453.938023,0.0,0.0,10460665744.725628,0.0,0.0,0.0,29773499625.853786,0.0,163754247942.19583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03,8.999999999999998,0.0,0.0,11147185438.851576,3598912332616.411,0.0,0.0,0.40592725639874266,0.20296362819937133,2.7858243451463784,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21643466546923,0.0,3241.7801135160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.66951055231226,0.0,0.0,415.66951055231226,0.0,0.0,6131.1252806466055,1662.678042209249,0.0,0.0,0.0,33133532739.822136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865097.3905191865,865097.3905191865,1090774.9706546266,37612.93002257333,14886756463.639063,0.0,0.0,9976.068253255491,66507.12168836994,46554.98518185896,544892847.9928149,39904.273013021964,0.0,1436553.8284687905,744879.7629097432,744879.7629097432,0.0,425645.5788055676,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,1276936.7364167026,0.0,0.0,3405164.63044454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041193193.594807,0.0,47672304.82622356,23836152.41311178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962100398.481805,403961846.74625397,173126505.74839455,0.0,0.0,326895804.5226759,217930536.3484506,0.0,0.0,0.0,0.0,7627568772.19577,1961374827.1360552,0.0,1743444290.7876046,0.0,8574758029.116597,66883112627.10946,0.0,0.0,10460665744.725626,0.0,0.0,10460665744.725628,0.0,0.0,0.0,22330124719.39034,0.0,193527747568.04962,0.0,0.0,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0
2023-04,8.999999999999998,0.0,0.0,7717282227.204937,3903353889070.9365,0.0,0.0,0.20296362819937133,0.1522227211495285,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.087561742254145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48450830713964,0.0,0.0,0.0,0.0,0.0,0.0,77.93803322855855,0.0,415.66951055231226,0.0,0.0,415.66951055231226,0.0,0.0,4884.116748989669,1143.0911540188588,0.0,0.0,0.0,15694831297.810488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488968.0902934533,488968.0902934533,865097.3905191865,37612.93002257333,0.0,0.0,0.0,0.0,39904.273013021964,53205.697350695955,381424993.5949704,19952.136506510982,0.0,957702.552312527,532056.9735069595,532056.9735069595,0.0,638468.3682083513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851291.157611135,0.0,0.0,2979519.0516389725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024231928.356368,0.0,23836152.41311178,10215493.891333621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500429716.4860861,173126505.74839455,86563252.87419727,0.0,217930536.3484506,163447902.26133794,326895804.5226759,0.0,0.0,0.0,0.0,5884124481.408165,1525513754.439154,0.0,1307583218.0907035,0.0,6859806423.293278,56593402992.16954,0.0,0.0,5230332872.362813,0.0,0.0,0.0,0.0,0.0,0.0,22330124719.39034,0.0,111650623596.9517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05,17.999999999999996,0.0,0.0,11147185438.851576,4521924820300.014,0.0,0.0,0.40592725639874266,0.304445442299057,2.7858243451463784,0.3482280431432973,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18545127974852,0.0,3240.1564044905003,0.0,6.494836102379881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.93803322855855,0.0,623.5042658284684,0.0,0.0,467.6281993713513,0.0,0.0,5923.290525370449,1662.678042209249,0.0,0.0,0.0,31389662595.620975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714645.6704288932,714645.6704288932,1053162.0406320533,0.0,22330134695.45859,0.0,0.0,16626.780422092485,66507.12168836994,53205.697350695955,653871417.5913777,26602.848675347977,0.0,1675979.466546922,585262.6708576555,585262.6708576555,106411.3947013919,744879.7629097432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489759.5258194862,0.0,0.0,3830810.209250108,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,6058154458.833246,0.0,47672304.82622356,23836152.41311178,0.0,6810329.26088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904391563.23234,490525099.6204513,115417670.49892971,0.0,217930536.3484506,272413170.43556327,381378438.60978854,0.0,0.0,0.0,0.0,7627568772.19577,1089652681.7422528,871722145.3938023,2833096972.5298576,0.0,20579419269.879833,53163499780.5229,0.0,0.0,12204110035.51323,0.0,0.0,6973777163.150418,0.0,0.0,0.0,22330124719.39034,0.0,282848246445.61096,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0,0.0,0.0
2023-06,26.999999999999993,0.0,0.0,13719612848.586555,4296118430805.1133,0.0,0.0,0.3551863493488998,0.3551863493488998,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.30399640772337,0.0,3241.7801135160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.5455770094294,0.0,0.0,675.4629546475074,0.0,0.0,5507.621014818137,2078.3475527615615,0.0,0.0,0.0,34877402884.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601806.8803611733,601806.8803611733,1090774.9706546266,75225.86004514666,22330134695.45859,0.0,0.0,39904.273013021964,93109.97036371792,39904.273013021964,544892847.9928149,26602.848675347977,0.0,1197128.1903906586,691674.0655590473,691674.0655590473,0.0,372439.8814548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064113.9470139188,0.0,0.0,2553873.4728334052,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,6065425121.951175,0.0,47672304.82622356,27241317.04355632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904391563.23234,403961846.74625397,144272088.12366214,0.0,0.0,272413170.43556327,381378438.60978854,0.0,0.0,0.0,0.0,9371013062.983374,1089652681.7422528,653791609.0453517,1743444290.7876046,0.0,24009322481.526474,60023306203.81618,0.0,0.0,8717221453.938023,0.0,0.0,10460665744.725628,0.0,0.0,0.0,44660249438.78068,0.0,186084372661.58615,0.0,0.0,0.0,101881766247.3865,0.0,101881766247.3865,0.0,0.0,0.0,0.0
2023-07,17.999999999999996,0.0,0.0,10289709635.939917,3882882770274.24,0.0,0.0,0.304445442299057,0.1522227211495285,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.45352492141893,0.0,3240.1564044905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.66951055231226,0.0,0.0,467.6281993713513,0.0,0.0,5091.951504265825,1766.595419847327,0.0,0.0,0.0,26158052163.017475,0.0,0.0,1247.0085316569366,0.0,0.0,0.0,0.0,752258.6004514665,789871.53047404,1053162.0406320533,0.0,0.0,0.0,0.0,9976.068253255491,79808.54602604393,53205.697350695955,653871417.5913777,39904.273013021964,0.0,957702.552312527,718276.9142343953,691674.0655590473,0.0,266028.48675347975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851291.157611135,0.0,0.0,2553873.4728334052,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,4041193193.594807,0.0,57887798.717557184,17025823.1522227,6810329.26088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308353409.9785943,259689758.62259185,115417670.49892971,0.0,108965268.1742253,272413170.43556327,217930536.3484506,0.0,0.0,0.0,0.0,10460665744.725628,1525513754.439154,0.0,1525513754.439154,0.0,7717282226.204937,49733596568.87627,0.0,0.0,6973777163.150417,0.0,0.0,10460665744.725628,0.0,0.0,0.0,44660249438.78068,0.0,126537373409.87859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98256080615.80692,0.0
2023-08,17.999999999999996,0.0,0.0,10289709635.939917,4580309078330.17,0.0,0.0,0.304445442299057,0.20296362819937133,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.45352492141893,0.0,3241.7801135160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.6281993713513,0.0,0.0,571.5455770094294,0.0,0.0,5819.373147732372,1662.678042209249,0.0,0.0,0.0,29645792451.419807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940323.2505643333,940323.2505643333,1015549.1106094798,75225.86004514666,0.0,0.0,0.0,9976.068253255491,66507.12168836994,39904.273013021964,544892847.9928149,26602.848675347977,0.0,1197128.1903906586,744879.7629097432,744879.7629097432,212822.7894027838,372439.8814548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064113.9470139188,0.0,0.0,2553873.4728334052,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,4041193193.594807,0.0,40861975.565334484,20430987.782667242,10215493.891333621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308353409.9785943,375107429.12152153,201980923.37312698,0.0,217930536.3484506,272413170.43556327,217930536.3484506,0.0,0.0,0.0,0.0,7627568772.19577,1743444290.7876046,0.0,3922749654.2721105,0.0,6859806423.293278,59165830400.90452,0.0,4033922530.476878,6973777163.150417,0.0,0.0,10460665744.725628,0.0,0.0,0.0,37216874532.31723,0.0,178640997755.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09,8.999999999999998,0.0,0.0,14577088651.498215,3598912332616.411,0.0,0.0,0.4566681634485855,0.304445442299057,2.0893682588597837,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,1.6237090255949704,0.0,0.0,32.474180511899405,0.0,3240.1564044905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.6281993713513,0.0,0.0,935.2563987427026,0.0,0.0,5403.70363718006,1766.595419847327,0.0,0.0,0.0,26158052163.017475,0.0,0.0,0.0,0.0,3235.2852774137154,0.0,0.0,827484.4604966132,789871.53047404,1128387.9006771997,37612.93002257333,29773512927.278126,0.0,0.0,0.0,66507.12168836994,39904.273013021964,599382132.7920964,39904.273013021964,0.0,1675979.466546922,638468.3682083513,638468.3682083513,0.0,319234.18410417566,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,1489759.5258194862,0.0,0.0,2553873.4728334052,851291.157611135,0.0,0.0,1702582.31522227,0.0,7270663.117929042,0.0,4041193193.594807,0.0,44267140.195779026,13620658.52177816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539188750.976454,317398593.8720567,230835340.99785942,0.0,163447902.26133794,272413170.43556327,217930536.3484506,0.0,0.0,0.0,0.0,7627568772.19577,1525513754.439154,0.0,2179305363.4845057,0.0,5144854817.469958,44588741751.4063,0.0,0.0,10460665744.725626,0.0,0.0,10460665744.725628,0.0,0.0,0.0,44660249438.78068,0.0,215857872287.43994,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0,0.0,0.0
2023-10,8.999999999999998,0.0,0.0,12862137044.674896,3578441213820.075,0.0,0.0,0.4566681634485855,0.20296362819937133,2.0893682588597837,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09788953749438,0.0,1620.8900567580476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.7521329142342,0.0,0.0,623.5042658284684,311.7521329142342,0.0,4780.199371351591,1870.5127974854051,0.0,0.0,0.0,38365143172.42563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752258.6004514665,789871.53047404,977936.1805869066,37612.93002257333,22330134695.45859,0.0,0.0,0.0,33253.56084418497,33253.56084418497,490403563.1935334,0.0,0.0,957702.552312527,532056.9735069595,558659.8221823075,0.0,212822.7894027838,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,851291.157611135,0.0,0.0,2553873.4728334052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058154458.833246,0.0,37456810.93488994,17025823.1522227,6810329.26088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394916662.8527913,230835340.99785942,144272088.12366214,0.0,163447902.26133794,272413170.43556327,0.0,0.0,0.0,0.0,0.0,6755846626.801968,1743444290.7876046,0.0,1743444290.7876046,0.0,6002330620.3816185,47161169160.14128,0.0,0.0,8717221453.938023,0.0,0.0,0.0,0.0,0.0,0.0,29773499625.853786,0.0,156310873035.7324,0.0,0.0,0.0,101881766247.3865,0.0,0.0,0.0,0.0,0.0,0.0
2023-11,17.999999999999996,0.0,0.0,12004661241.763237,4293243993736.963,0.0,0.0,0.8118545127974853,0.304445442299057,2.7858243451463784,0.0,0.0,0.6964560862865946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20610687022899,0.0,3243.4038225416903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.5868881903904,0.0,0.0,935.2563987427026,0.0,0.0,5195.8688819039035,1974.4301751234832,0.0,0.0,0.0,34877402884.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106324.0812641066,2068711.151241533,1090774.9706546266,75225.86004514666,14886756463.639063,0.0,0.0,16626.780422092485,66507.12168836994,39904.273013021964,544892847.9928149,33253.56084418497,0.0,1915405.104625054,585262.6708576555,585262.6708576555,0.0,372439.8814548716,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,1702582.31522227,0.0,0.0,2979519.0516389725,0.0,0.0,0.0,0.0,0.0,7270663.117929042,0.0,2024231928.356368,0.0,44267140.195779026,20430987.782667242,10215493.891333621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019809233.7312698,346253011.4967891,403961846.74625397,57708835.249464855,163447902.26133794,326895804.5226759,217930536.3484506,0.0,0.0,0.0,0.0,7845499308.544221,1525513754.439154,2397235899.8329563,1961374827.1360552,0.0,12004661240.763237,54020975583.43456,0.0,0.0,17434442907.876045,0.0,0.0,17434442907.876045,0.0,0.0,0.0,29773499625.853786,0.0,320065120977.9282,0.0,0.0,0.0,0.0,0.0,50940883123.69325,0.0,0.0,0.0,0.0
2023-12,8.999999999999998,0.0,0.0,8574758030.116597,3301722793991.7676,0.0,0.0,0.3551863493488998,0.25370453524921416,2.7858243451463784,0.0,0.0,2.0893682588597837,0.0,0.7206058190514149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59272563987426,0.0,1620.8900567580476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7934440951952,0.0,0.0,623.5042658284684,0.0,0.0,5923.290525370449,1350.925909295015,0.0,0.0,0.0,22670311874.615147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090774.9706546266,1090774.9706546266,1241226.69074492,37612.93002257333,0.0,0.0,0.0,29928.204759766475,106411.39470139191,39904.273013021964,490403563.1935334,33253.56084418497,0.0,1197128.1903906586,638468.3682083513,665071.2168836993,0.0,372439.8814548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064113.9470139188,0.0,0.0,3405164.63044454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024231928.356368,0.0,57887798.717557184,10215493.891333621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788973892.7334106,230835340.99785942,461670681.99571884,0.0,217930536.3484506,217930536.3484506,0.0,0.0,0.0,0.0,0.0,6102055017.756616,1961374827.1360552,3268958045.2267585,2615166436.181407,0.0,18864467664.056515,46303693357.22962,0.0,0.0,10460665744.725626,0.0,0.0,13947554326.300837,0.0,0.0,0.0,29773499625.853786,0.0,126537373409.87859,0.0,27895108652.601665,0.0,0.0,0.0,0.0,0.0,0.0,98256080615.80692,0.0
