Month,এনজিও সংস্থা,আন্তর্জাতিক এনজিও,শরণার্থী শিবির,তাঁবু,Email,পুনর্গঠন,সরবরাহ,চিকিৎসা,অনুদান,Email_file1,কারিগরি প্রশিক্ষণ,রেশনিং,পিডিএস,রেশন বিতরণ পদ্ধতি,Email_file2,দান সংস্থা,মানবিক দান সংস্থা,সংগঠন,আশ্রয়,Email_file3,ত্রাণ কার্যক্রম,দুর্যোগ,জরুরি পরিস্থিতি,জটিল মানবিক জরুরি পরিস্থিতি,Email_file4,পানাহ,আশ্রয়_file5,অস্থায়ী,স্বল্পমেয়াদি,Email_file5,মৃত্যু,টিকাদান,সুরক্ষা,মল,Email_file6,নগদ সহায়তা,ঔষধ,ঔষধ(2),ওষুধ,Email_file7,কষ্ট,গর্ভবতী,ঝুড়ি,ধারক,Email_file8,জার,বাক্স,প্যাকেট,পোশাক,Email_file9,জরুরি অবস্থা,খাবারের প্যাকেট,অর্থ,ভাউচার,Email_file10,স্বাগতিক সম্প্রদায়,শরণার্থী শিবিরসমূহ,তাঁবু_file11,স্বাগতিক সম্প্রদায়সমূহ,Email_file11,কুপন,জলশূন্যতা,পুষ্টিহীনতা,নগদ অনুদান,Email_file12,নগদ সহায়তা_file13,আর্থিক সহায়তা,সেনাবাহিনী,Email_file13,মোকাবেলার কৌশল,মানিয়ে নেবার কৌশল,সহায়তা,জরুরি সহায়তা,Email_file14,ত্রাণ সহায়তা,ত্রাণ,প্রাদুর্ভাব,সংক্রমণের বিস্তার,Email_file15,সংক্রামক রোগ,মহামারি,রোগ,সংক্রামক,Email_file16,দাতা,সংস্থা,দাতা ব্যক্তি,টিকাদান_file17,Email_file17,টিকা কার্যক্রম,অভিযান,ক্যাম্পেইন,প্রচারাভিযান,Email_file18,পোলিও,কলেরা,অপারেশন,অভিযান_file19,Email_file19,অস্ত্রোপচার,পুষ্টি,অপুষ্টি,পুষ্টিহীনতা_file20,Email_file20,মানবিক সংস্থাসমূহ,এনজিও সংস্থা_file21,আন্তর্জাতিক এনজিও_file21,মানবিক সংস্থাগুলি,Email_file21
2021-01,0,0,0,0,36,0,0,20,0.0,36,0,0,0,0,36,0,0,7,0,36,0,0,0,0,36,0,0,0,0,36,7,0.0,0.0,0.0,12,0,35,32,11,36,0,11,0.0,0,36,0,0,0,7,36,0,0,78,0.0,9,0,0,0,0,36,0.0,0,0,0,36,0,0.0,4,5,0,0,0,0,36,0,0,0,0,36,0,0,12,0,36,0,0,0,0.0,36,0,0.0,0.0,0,36,0,0,7,0.0,36,0,7,0,0,36,0,0,0,0,2
2021-02,0,0,0,0,32,0,0,15,0.0,32,0,0,0,0,32,0,0,10,0,32,0,0,0,0,32,0,0,0,0,32,5,0.0,22.0,0.0,10,0,25,25,0,32,0,9,0.0,0,32,0,0,0,0,32,0,0,61,0.0,8,0,0,0,0,32,0.0,0,0,0,32,0,0.0,1,5,0,0,0,0,32,0,0,0,0,32,0,0,6,0,32,0,0,0,0.0,32,0,0.0,0.0,0,32,0,0,0,0.0,32,0,0,0,0,32,0,0,0,0,2
2021-03,0,0,0,0,40,0,0,18,43.0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,5,0.0,11.0,0.0,13,0,39,38,12,40,6,11,0.0,0,40,0,0,0,9,40,0,0,68,0.0,10,0,0,0,0,40,0.0,0,0,0,40,0,0.0,1,6,0,0,8,0,40,0,0,0,0,40,0,0,15,0,40,0,7,0,0.0,40,0,0.0,0.0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,2
2021-04,0,0,0,0,38,0,0,15,0.0,38,0,0,0,0,38,0,0,0,0,38,0,0,0,0,38,0,0,0,0,38,7,0.0,7.0,0.0,12,0,33,27,14,38,9,9,0.0,0,38,0,0,0,0,38,0,0,66,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,1,6,0,0,0,0,38,0,0,0,0,38,0,0,9,0,38,0,5,0,0.0,38,0,0.0,0.0,0,38,0,0,0,0.0,38,0,0,0,0,38,0,0,0,0,2
2021-05,0,0,0,0,33,0,0,19,0.0,33,0,0,0,0,33,0,0,0,0,33,0,6,0,0,33,0,0,0,0,33,5,0.0,2.0,0.0,11,0,28,26,10,33,6,13,0.0,0,33,0,0,0,5,33,0,0,71,0.0,9,0,0,0,0,33,0.0,0,0,0,33,0,0.0,1,5,0,0,0,0,33,0,0,0,0,33,0,0,10,0,33,0,7,0,0.0,33,0,0.0,0.0,0,33,0,0,0,0.0,33,0,0,0,0,33,0,0,0,0,2
2021-06,0,0,0,0,43,5,0,19,0.0,43,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,5,0.0,3.0,0.0,14,0,41,40,11,43,6,7,0.0,0,43,0,0,0,5,43,0,0,62,0.0,11,0,0,0,0,43,0.0,0,0,0,43,0,0.0,0,6,0,0,0,0,43,0,0,0,0,43,0,0,13,0,43,0,6,0,0.0,43,0,0.0,0.0,0,43,0,0,6,0.0,43,0,0,0,0,43,0,0,0,0,2
2021-07,0,0,0,0,30,0,0,17,0.0,30,0,0,0,0,30,0,0,4,0,30,0,0,0,0,30,0,0,0,0,30,5,0.0,51.0,0.0,10,0,42,43,13,30,7,10,0.0,0,30,0,0,0,4,30,0,0,60,0.0,8,0,0,0,0,30,0.0,0,0,0,30,0,0.0,1,4,0,0,0,0,30,0,0,0,0,30,0,0,14,0,30,0,4,0,0.0,30,0,0.0,0.0,0,30,0,0,0,0.0,30,0,0,0,0,30,0,0,0,0,2
2021-08,0,0,0,0,32,0,0,19,0.0,32,0,0,0,0,32,0,0,40,0,32,0,0,0,0,32,0,0,0,0,32,7,0.0,100.0,0.0,10,0,39,39,12,32,7,6,0.0,0,32,0,0,0,0,32,0,0,68,0.0,8,0,0,0,0,32,0.0,0,0,0,32,0,0.0,2,5,0,0,0,0,32,0,0,0,0,32,0,0,15,0,32,0,7,0,0.0,32,0,0.0,0.0,0,32,0,0,0,0.0,32,0,0,0,0,32,0,0,0,0,2
2021-09,0,0,0,0,28,0,0,23,0.0,28,0,0,0,0,28,0,0,21,0,28,0,0,0,0,28,0,0,0,0,28,5,0.0,55.0,0.0,9,0,38,39,8,28,9,0,0.0,5,28,0,0,0,0,28,0,0,70,0.0,7,0,0,0,0,28,0.0,0,0,0,28,0,0.0,1,4,0,0,0,0,28,0,0,0,0,28,0,0,11,0,28,0,0,0,0.0,28,0,6.0,0.0,0,28,0,0,0,6.0,28,0,0,0,0,28,0,0,0,0,1
2021-10,0,0,0,0,28,0,0,21,0.0,28,0,0,0,0,28,0,0,11,0,28,0,0,0,0,28,0,0,0,0,28,5,0.0,39.0,0.0,9,0,37,35,11,28,6,8,0.0,0,28,0,0,0,5,28,0,0,73,0.0,7,0,0,0,0,28,0.0,0,0,0,28,0,0.0,1,4,0,0,0,0,28,0,0,0,0,28,0,0,11,0,28,0,8,0,0.0,28,0,0.0,0.0,0,28,0,0,5,0.0,28,0,0,0,0,28,0,0,0,0,1
2021-11,0,0,0,0,35,0,0,22,0.0,35,0,0,0,0,35,0,0,6,0,35,0,0,0,0,35,0,0,0,0,35,6,0.0,38.0,0.0,11,0,32,33,8,35,6,7,0.0,0,35,0,0,0,8,35,0,0,76,0.0,9,0,0,0,0,35,0.0,0,0,0,35,0,0.0,1,5,0,0,0,0,35,0,0,0,0,35,0,0,12,0,35,0,5,0,0.0,35,0,0.0,0.0,0,35,0,0,6,0.0,35,0,0,0,0,35,0,0,0,0,2
2021-12,0,0,0,0,27,0,0,20,0.0,27,0,0,0,0,27,0,0,6,0,27,0,0,0,0,27,0,0,0,0,27,5,0.0,21.0,0.0,9,0,35,36,10,27,9,7,0.0,0,27,0,0,0,0,27,0,0,74,0.0,7,0,0,0,0,27,0.0,0,0,0,27,0,0.0,3,4,0,0,0,0,27,0,0,5,0,27,0,0,11,0,27,0,7,0,0.0,27,0,5.0,0.0,0,27,0,0,5,5.0,27,0,0,0,0,27,0,0,0,0,1
2022-01,0,0,0,0,31,0,0,17,0.0,31,0,0,0,0,31,0,0,5,0,31,0,0,0,0,31,0,0,0,0,31,5,0.0,49.0,0.0,10,0,36,35,8,31,8,9,0.0,0,31,0,0,0,5,31,0,0,80,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,4,4,0,0,0,0,31,0,0,0,0,31,0,0,12,0,31,0,0,0,0.0,31,0,0.0,0.0,0,31,0,0,7,0.0,31,0,0,0,0,31,0,0,0,0,2
2022-02,0,0,0,0,35,0,0,13,3.0,35,0,0,0,0,35,0,0,6,0,35,0,3,0,0,35,0,0,0,0,35,5,0.0,40.0,0.0,11,0,37,37,11,35,4,9,0.0,0,35,0,0,0,5,35,0,0,82,0.0,9,0,0,0,0,35,0.0,0,0,0,35,0,0.0,2,5,0,3,0,0,35,0,0,0,0,35,0,0,12,0,35,0,5,0,0.0,35,0,0.0,0.0,0,35,0,0,4,0.0,35,0,0,0,0,35,0,0,0,0,2
2022-03,0,0,0,0,38,0,0,19,0.0,38,0,0,0,0,38,0,0,4,0,38,0,0,0,0,38,0,0,0,0,38,6,0.0,26.0,0.0,12,0,41,40,13,38,8,7,0.0,0,38,0,0,0,4,38,0,0,94,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,2,6,0,0,0,0,38,0,0,0,0,38,0,0,15,0,38,0,5,0,0.0,38,0,0.0,0.0,0,38,0,0,8,0.0,38,0,3,0,0,38,0,0,0,0,2
2022-04,0,0,0,0,42,0,0,15,0.0,42,0,0,0,0,42,0,0,4,0,42,0,0,0,0,42,0,0,0,0,42,5,0.0,10.0,0.0,14,0,42,42,11,42,8,9,0.0,0,42,0,0,0,4,42,0,0,92,0.0,11,0,0,0,0,42,0.0,0,0,0,42,0,0.0,2,6,0,0,3,0,42,0,0,0,0,42,0,0,15,0,42,0,8,0,0.0,42,0,0.0,0.0,0,42,0,0,4,0.0,42,0,3,0,0,42,0,0,0,0,2
2022-05,0,0,0,0,43,0,0,15,0.0,43,0,0,0,0,43,0,0,5,0,43,0,4,0,0,43,0,0,0,0,43,5,0.0,7.0,0.0,14,0,38,38,12,43,9,7,0.0,0,43,0,0,0,3,43,0,0,83,0.0,11,0,0,0,0,43,0.0,0,0,0,43,0,0.0,1,6,0,0,3,0,43,0,0,0,0,43,0,0,12,0,43,0,5,0,0.0,43,0,0.0,0.0,0,43,0,0,6,0.0,43,0,0,0,0,43,0,0,0,0,2
2022-06,0,0,0,0,41,0,0,15,3.0,41,0,0,0,0,41,0,0,4,0,41,0,9,0,0,41,0,0,0,0,41,6,0.0,13.0,0.0,13,0,46,45,11,41,7,12,0.0,0,41,0,0,0,3,41,0,0,91,0.0,11,0,0,0,0,41,0.0,0,0,0,41,0,0.0,2,6,0,0,0,0,41,0,0,0,0,41,0,0,16,0,41,0,4,0,0.0,41,0,0.0,0.0,0,41,0,0,7,0.0,41,0,5,0,0,41,0,0,0,0,2
2022-07,0,0,0,0,36,0,0,16,0.0,36,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,5,0.0,10.0,0.0,12,0,50,48,15,36,9,10,0.0,0,36,0,0,0,4,36,0,0,77,0.0,9,0,0,0,0,36,0.0,0,0,0,36,0,0.0,2,5,0,0,3,0,36,0,0,0,0,36,0,0,12,0,36,3,4,0,0.0,36,0,0.0,0.0,0,36,0,0,3,0.0,36,0,3,0,0,36,0,0,0,0,2
2022-08,0,0,0,0,38,0,0,15,0.0,38,0,0,0,0,38,0,0,4,0,38,0,3,0,0,38,0,0,0,0,38,6,0.0,13.0,0.0,12,0,46,48,14,38,8,10,0.0,0,38,0,0,0,4,38,0,0,92,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,2,6,0,0,0,0,38,0,0,0,0,38,0,0,12,0,38,0,5,0,0.0,38,0,0.0,0.0,0,38,0,0,4,0.0,38,0,3,0,0,38,0,0,0,0,2
2022-09,0,0,0,0,50,3,0,18,0.0,50,0,0,0,0,50,0,0,6,0,50,0,0,0,0,50,0,0,0,0,50,7,0.0,12.0,0.0,16,0,51,50,17,50,7,13,0.0,0,50,0,0,0,6,50,0,0,90,0.0,13,0,0,0,0,50,0.0,0,0,0,50,0,0.0,2,7,0,0,6,0,50,0,0,0,0,50,0,0,16,0,50,0,5,0,0.0,50,0,0.0,0.0,0,50,0,0,4,0.0,50,0,0,0,0,50,0,0,0,0,3
2022-10,0,0,0,0,44,0,0,22,0.0,44,0,0,0,0,44,0,0,4,4,44,0,4,0,0,44,0,4,2,0,44,6,0.0,20.0,0.0,14,0,45,45,15,44,6,13,0.0,0,44,0,0,0,5,44,0,0,83,0.0,11,0,0,0,0,44,0.0,0,0,0,44,0,0.0,1,6,0,0,0,0,44,0,0,0,0,44,0,0,19,0,44,0,5,0,0.0,44,0,0.0,0.0,0,44,0,0,5,0.0,44,0,3,0,0,44,0,0,0,0,2
2022-11,0,0,0,0,46,0,0,13,0.0,46,0,0,0,0,46,0,0,6,0,46,0,0,0,0,46,0,0,0,0,46,6,0.0,9.0,0.0,15,0,44,44,14,46,10,8,0.0,0,46,0,0,0,9,46,0,0,91,0.0,12,0,0,0,0,46,0.0,0,0,0,46,0,0.5,1,7,0,0,2,0,46,0,0,0,0,46,0,0,13,0,46,0,3,0,0.0,46,0,0.0,0.0,0,46,0,0,3,0.0,46,0,0,0,0,46,0,0,0,0,2
2022-12,0,0,0,0,31,0,0,14,0.0,31,0,0,0,0,31,0,0,3,0,31,0,0,0,0,31,0,0,0,0,31,4,0.0,4.0,0.0,10,0,44,44,11,31,9,6,0.0,0,31,0,0,0,5,31,0,0,84,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,4,4,0,0,3,0,31,0,0,0,0,31,0,0,20,0,31,0,6,0,0.0,31,0,0.0,0.0,0,31,0,0,5,0.0,31,0,2,0,0,31,0,0,0,0,2
2023-01,0,0,0,0,29,0,0,11,0.0,29,0,0,0,0,29,0,0,2,0,29,0,0,0,0,29,0,0,0,0,29,6,0.0,7.0,0.0,9,0,45,46,17,29,8,9,0.0,0,29,0,0,0,6,29,0,0,84,0.0,7,0,0,0,0,29,0.0,0,0,0,29,0,0.0,2,4,0,0,8,0,29,0,0,0,0,29,0,0,17,0,29,0,3,0,0.0,29,0,0.0,0.0,0,29,0,0,5,0.0,29,0,3,0,0,29,0,0,0,0,1
2023-02,0,0,0,0,32,3,0,17,5.0,32,0,0,0,0,32,0,0,5,0,32,0,4,0,0,32,0,0,0,0,32,6,0.0,9.0,0.0,10,0,54,55,18,32,6,10,0.0,0,32,0,0,0,5,32,0,0,96,0.0,8,0,0,0,0,32,0.0,0,0,0,32,0,0.0,2,5,0,0,9,0,32,0,0,0,0,32,0,0,19,0,32,0,6,0,0.0,32,0,0.0,0.0,0,32,0,0,5,0.0,32,0,0,0,0,32,0,0,0,0,2
2023-03,0,0,0,0,33,0,0,12,3.0,33,0,0,0,0,33,0,0,3,0,33,0,0,0,0,33,0,0,0,0,33,6,0.0,4.0,0.0,11,0,59,59,22,33,9,9,0.0,0,33,0,0,0,4,33,0,0,90,0.0,8,0,0,0,0,33,0.0,0,0,0,33,0,0.0,2,5,0,0,7,0,33,0,0,0,0,33,0,0,17,0,33,0,4,0,0.0,33,0,0.0,0.0,0,33,0,0,6,0.0,33,0,3,0,0,33,0,0,0,0,2
2023-04,0,0,0,0,35,0,0,16,0.0,35,0,0,0,0,35,0,0,3,0,35,0,0,0,0,35,0,0,0,0,35,5,0.0,1.0,0.0,11,0,50,51,17,35,9,9,0.0,0,35,0,0,0,4,35,0,0,81,0.0,9,0,0,0,0,35,0.0,0,0,0,35,0,0.0,1,5,0,0,2,0,35,0,0,0,0,35,0,0,13,0,35,0,4,0,0.0,35,0,0.0,0.0,0,35,0,0,3,0.0,35,0,0,0,0,35,0,0,0,0,2
2023-05,0,0,0,0,41,0,2,17,0.0,41,0,0,0,0,41,0,0,5,0,41,0,4,0,0,41,0,0,3,0,41,6,0.0,4.0,0.0,13,0,55,56,18,41,10,8,0.0,0,41,0,0,0,4,41,0,0,100,0.0,10,0,0,0,0,41,0.0,0,0,0,41,0,0.0,1,6,0,0,4,0,41,0,0,0,0,41,0,0,19,0,41,0,7,0,0.0,41,0,0.0,0.0,0,41,0,3,4,0.0,41,0,5,0,0,41,0,0,0,0,2
2023-06,0,0,0,0,38,0,0,17,3.0,38,0,0,0,0,38,0,3,9,0,38,0,0,0,0,38,0,0,0,0,38,6,0.0,4.0,0.0,12,0,61,62,25,38,6,5,0.0,0,38,0,0,0,4,38,0,0,89,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,1,6,0,0,5,0,38,0,0,0,0,38,0,0,20,0,38,0,5,0,0.0,38,0,3.0,0.0,0,38,0,0,6,3.0,38,0,6,0,0,38,0,0,0,0,2
2023-07,0,0,0,0,34,0,0,17,0.0,34,0,0,0,0,34,0,0,3,0,34,0,3,0,0,34,0,0,0,0,34,5,0.0,5.0,0.0,11,0,64,62,23,34,6,9,0.0,0,34,0,0,0,3,34,0,0,77,0.0,9,0,0,0,0,34,0.0,0,0,0,34,0,0.0,1,5,0,0,3,0,34,0,0,0,0,34,0,0,16,0,34,0,5,0,0.0,34,0,0.0,0.0,0,34,0,0,5,0.0,34,0,0,0,0,34,0,0,0,0,2
2023-08,0,0,0,0,41,0,0,18,0.0,41,0,0,0,0,41,0,0,4,0,41,0,4,0,0,41,0,0,0,0,41,7,0.0,6.0,0.0,13,0,55,56,23,41,8,9,0.0,0,41,0,0,0,5,41,0,0,91,0.0,11,0,0,0,0,41,0.0,0,0,0,41,0,0.0,1,6,0,0,8,0,41,0,0,0,0,41,0,0,18,0,41,0,4,0,0.0,41,0,2.0,0.0,0,41,0,0,4,2.0,41,0,0,0,0,41,0,0,0,0,2
2023-09,0,0,0,0,33,0,0,16,3.0,33,0,0,0,0,33,0,0,9,0,33,0,3,0,0,33,0,0,0,0,33,6,0.0,2.0,0.0,11,0,55,55,24,33,6,7,0.0,0,33,0,0,0,0,33,0,0,81,0.0,8,0,0,0,0,33,0.0,0,0,0,33,0,0.0,2,5,0,0,5,0,33,0,0,0,0,33,0,0,21,0,33,0,4,0,0.0,33,0,4.0,0.0,0,33,0,0,5,4.0,33,0,4,0,0,33,0,0,0,0,2
2023-10,0,0,0,0,32,0,0,14,0.0,32,0,0,0,0,32,0,0,4,0,32,0,4,0,0,32,0,0,0,0,32,5,0.0,2.0,0.0,10,0,63,63,20,32,7,8,0.0,0,32,0,0,0,5,32,0,0,77,0.0,8,0,0,0,0,32,0.0,0,0,0,32,0,0.0,1,5,0,0,2,0,32,0,0,0,0,32,0,0,17,0,32,0,8,0,0.0,32,0,2.0,0.0,0,32,0,0,5,2.0,32,0,3,0,0,32,0,0,0,0,2
2023-11,0,0,0,0,38,0,0,17,0.0,38,0,0,0,0,38,0,0,3,0,38,0,7,0,0,38,0,0,0,0,38,4,0.0,6.0,0.0,12,0,58,58,19,38,5,7,0.0,0,38,0,0,0,10,38,0,0,85,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,1,6,0,0,5,0,38,0,0,0,0,38,0,0,21,0,38,0,4,0,0.0,38,0,0.0,0.0,0,38,0,0,5,0.0,38,0,3,0,0,38,0,0,0,0,2
2023-12,0,0,0,0,29,0,0,14,0.0,29,0,0,0,0,29,0,0,3,0,29,0,0,0,0,29,0,0,3,0,29,6,0.0,2.0,0.0,10,0,56,57,21,29,6,6,0.0,0,29,0,0,0,7,29,0,0,85,0.0,8,0,0,0,0,29,0.0,0,0,0,29,0,0.0,3,4,0,0,3,0,29,0,0,0,0,29,0,0,12,0,29,0,5,0,0.0,29,0,0.0,0.0,0,29,0,0,4,0.0,29,0,0,0,0,29,0,0,0,0,2
2024-01,0,0,0,0,34,0,2,13,0.0,34,0,0,0,0,34,0,0,5,0,34,0,4,0,0,34,0,0,0,0,34,5,0.0,5.0,0.0,11,0,49,48,20,34,5,8,0.0,0,34,0,0,0,5,34,0,0,79,0.0,9,0,0,0,0,34,0.0,0,0,0,34,0,0.0,3,5,0,0,3,0,34,0,0,0,0,34,0,0,15,0,34,0,5,0,0.0,34,0,0.0,0.0,0,34,0,0,4,0.0,34,0,2,0,0,34,0,0,0,0,2
2024-02,0,0,0,0,34,0,0,16,3.0,34,0,0,0,0,34,0,0,3,0,34,0,4,0,0,34,0,0,0,0,34,3,0.0,4.0,0.0,11,0,49,49,21,34,7,9,0.0,0,34,0,0,0,7,34,0,0,75,0.0,9,0,0,0,0,34,0.0,0,0,0,34,0,0.0,2,5,0,0,7,0,34,0,0,0,0,34,0,0,18,0,34,0,5,0,0.0,34,0,0.0,0.0,0,34,0,0,5,0.0,34,0,0,0,0,34,0,0,0,0,2
2024-03,0,0,0,0,38,0,0,12,0.0,38,0,0,0,0,38,0,0,7,0,38,0,3,0,0,38,0,0,0,0,38,6,0.0,4.0,0.0,12,0,49,50,20,38,8,8,0.0,0,38,0,0,0,7,38,0,0,70,0.0,10,0,0,0,0,38,0.0,0,0,0,38,0,0.0,2,5,0,0,4,0,38,0,0,0,0,38,0,0,18,0,38,0,5,0,0.0,38,0,0.0,0.0,0,38,0,0,6,0.0,38,0,4,0,0,38,0,0,0,0,2
2024-04,0,0,0,0,25,0,0,12,0.0,25,0,0,0,0,25,0,0,3,0,25,0,0,0,0,25,0,0,0,0,25,4,0.0,2.0,0.0,8,0,48,48,21,25,8,7,0.0,0,25,0,0,0,5,25,0,0,55,0.0,6,0,0,0,0,25,0.0,0,0,0,25,0,0.0,1,4,0,0,3,0,25,0,0,0,0,25,0,0,13,0,25,0,3,0,0.0,25,0,0.0,0.0,0,25,0,0,5,0.0,25,0,3,0,0,25,0,0,0,0,1
2024-05,0,0,0,0,31,0,0,18,0.0,31,0,0,0,0,31,0,0,4,0,31,0,3,0,0,31,0,0,0,0,31,5,0.0,4.0,0.0,10,0,46,45,20,31,6,6,0.0,0,31,0,0,0,3,31,0,0,57,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,1,5,0,0,9,0,31,0,0,0,0,31,0,0,17,0,31,0,5,0,0.0,31,0,0.0,0.0,0,31,0,0,4,0.0,31,0,4,0,0,31,0,0,0,0,2
2024-06,0,0,0,0,27,0,0,10,0.0,27,0,0,0,0,27,0,0,3,0,27,0,4,0,0,27,0,0,0,0,27,5,0.0,4.0,0.0,9,0,48,48,20,27,7,6,0.0,0,27,0,0,0,4,27,0,0,50,0.0,7,0,0,0,0,27,0.0,0,0,0,27,0,0.0,1,4,0,0,5,0,27,0,0,0,0,27,0,0,14,0,27,0,3,0,0.0,27,0,0.0,0.0,0,27,0,0,2,0.0,27,0,3,0,0,27,0,0,0,0,1
2024-07,0,0,0,0,28,0,0,13,0.0,28,0,0,0,0,28,0,0,0,0,28,0,3,0,0,28,0,0,0,0,28,5,0.0,7.0,0.0,9,0,48,47,22,28,5,7,0.0,0,28,0,0,0,3,28,0,0,54,0.0,7,0,0,0,0,28,0.0,0,0,0,28,0,0.0,1,4,0,0,6,0,28,0,0,0,0,28,0,0,13,0,28,0,4,0,0.0,28,0,0.0,0.0,0,28,0,0,5,0.0,28,0,0,0,0,28,0,0,0,0,1
2024-08,0,0,0,0,33,0,0,14,4.0,33,0,0,0,0,33,0,0,5,0,33,0,0,0,0,33,0,0,0,0,33,5,0.0,1.0,0.0,11,0,47,47,20,33,5,7,0.0,0,33,0,0,4,3,33,0,0,58,0.0,8,0,0,0,0,33,0.0,0,0,0,33,0,0.0,3,5,0,0,3,0,33,0,0,0,0,33,0,0,11,0,33,0,0,0,0.0,33,0,2.0,0.0,0,33,0,0,3,2.0,33,0,0,0,0,33,0,0,0,0,2
2024-09,0,0,0,0,33,0,0,14,0.0,33,0,0,0,0,33,0,0,8,0,33,0,3,0,0,33,0,0,0,0,33,7,0.0,3.0,0.0,11,0,46,46,24,33,9,6,0.0,0,33,0,0,0,5,33,0,0,66,0.0,8,0,0,0,0,33,0.0,0,0,4,33,0,0.0,2,5,0,0,3,0,33,0,0,0,0,33,0,0,16,0,33,0,4,0,0.0,33,0,5.0,0.0,0,33,0,0,3,5.0,33,0,2,0,0,33,0,0,0,0,2
2024-10,0,0,0,0,33,0,0,14,0.0,33,0,0,0,0,33,0,0,4,0,33,0,4,0,0,33,0,0,0,0,33,5,0.0,2.0,0.0,11,0,53,53,19,33,8,10,0.0,0,33,0,0,3,4,33,0,0,65,0.0,8,0,0,0,0,33,0.0,0,0,0,33,0,0.0,2,5,0,0,3,0,33,0,0,0,0,33,0,0,16,0,33,0,7,0,0.0,33,0,0.0,0.0,0,33,0,0,4,0.0,33,0,0,0,0,33,0,0,0,0,2
2024-11,0,0,0,0,36,0,0,13,0.0,36,0,0,0,0,36,0,0,5,0,36,0,5,0,0,36,0,0,0,0,36,5,0.0,2.0,0.0,12,0,51,50,23,36,7,10,0.0,0,36,0,0,0,7,36,0,0,64,0.0,9,0,0,0,0,36,0.0,0,0,0,36,0,0.0,3,5,0,0,4,0,36,0,0,0,0,36,0,0,18,0,36,0,5,0,0.0,36,0,0.0,0.0,0,36,0,0,6,0.0,36,0,3,0,0,36,0,0,0,0,2
2024-12,0,0,0,0,34,0,0,16,0.0,34,0,0,0,0,34,0,0,4,0,34,0,0,0,0,34,0,0,0,0,34,4,0.0,2.0,0.0,11,0,54,54,22,34,5,7,0.0,0,34,0,0,0,7,34,0,0,60,0.0,9,0,0,0,0,34,3.0,0,0,0,34,0,0.0,3,5,0,0,0,0,34,0,0,0,0,34,0,0,15,0,34,0,7,0,0.0,34,0,0.0,0.0,0,34,0,0,0,0.0,34,0,6,0,0,34,0,0,0,0,2
2025-01,0,0,0,0,33,0,0,15,0.0,33,0,0,0,0,33,0,0,4,0,33,0,0,0,0,33,0,0,0,0,33,5,0.0,0.0,0.0,11,0,48,48,19,33,6,8,0.0,0,33,0,0,0,6,33,0,0,60,0.0,8,0,0,0,0,33,0.0,0,0,0,33,0,0.0,2,5,0,0,0,0,33,0,0,0,0,33,0,0,12,0,33,0,5,0,0.0,33,0,0.0,0.0,0,33,0,0,3,0.0,33,0,0,0,0,33,0,0,0,0,2
2025-02,0,0,0,0,31,0,0,13,0.0,31,0,0,0,0,31,0,0,6,0,31,0,0,0,0,31,0,0,0,0,31,5,0.0,0.0,0.0,10,0,49,50,22,31,8,5,0.0,0,31,0,0,0,7,31,0,0,64,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,1,4,0,0,3,0,31,0,0,0,0,31,0,0,16,0,31,0,6,0,0.0,31,0,0.0,0.0,0,31,0,0,12,0.0,31,0,0,0,0,31,0,0,0,0,2
2025-03,0,0,0,0,27,0,0,11,0.0,27,0,0,0,0,27,0,0,4,0,27,0,0,0,0,27,0,0,0,0,27,4,0.0,0.0,0.0,9,0,52,52,21,27,5,6,0.0,0,27,0,0,0,5,27,0,0,54,0.0,7,0,0,0,0,27,0.0,0,0,0,27,0,0.0,1,4,0,0,6,0,27,0,0,0,0,27,0,0,14,0,27,0,4,0,0.0,27,0,0.0,0.0,0,27,0,0,4,0.0,27,0,0,0,0,27,0,0,0,0,1
2025-04,0,0,0,0,31,0,0,12,0.0,31,0,0,0,0,31,0,0,4,0,31,0,0,0,0,31,0,0,0,0,31,5,0.0,0.0,0.0,10,0,46,47,21,31,6,8,0.0,0,31,0,0,0,4,31,0,0,54,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,1,5,0,0,5,0,31,0,0,0,0,31,0,0,15,0,31,0,5,0,0.0,31,0,0.0,0.0,0,31,0,0,4,0.0,31,0,3,0,0,31,0,0,0,0,2
