Month,authorit,local,council,mayor,Email,repression,oppression,discontent,discontent(2),corruption,nepotism,deal,deal(2),bargain,deadline,summit,bodyguard,stalemate,disagreement,misunderstanding,investigation,security measures,coalition,consensus,crackdown,opposition,discrimination,talks,negotiations,negotiations(2),direct,indirect,civil society,civil society(2),civil society(3),directorate,planning,parliament,MP,union,union(2),union(3),representative,election,rule,law,constitution,constitution(2),delegation,inspector,supporter,activist,activist(2),aide,policy,principle,pledge,agreement,alliance,dialogue,announcement,closure,trade union,restriction,restriction(2),restrictions,demonstrator,demonstrator(2),sit-in,protester,crime,boycott,boycott(2),boycott(3),Ministry of Foreign Affairs,Ministry of Defence,Ministry of Health,Ministry of Education,Ministry of Displacement and Migration,Ministry of Displacement and Migration(2),Ministry of Interior,Ministry of Oil,registration,register,register(2),administration,Ministry of Oil(2),Ministry of Justice,Ministry of Justice(2),Ministry of Finance,Ministry of Electricity,Ministry of Electricity(2),Ministry of Water Resources,Ministry of Trade,Ministry of Industry and Minerals,Ministry of Industry and Minerals(2),Ministry of Higher Education,Ministry of Higher Education(2),Ministry of Human Rights,Ministry of Human Rights(2),Ministry of Communications,Ministry of Communications(2),Ministry of Construction and Housing,Ministry of Construction and Housing(2),Ministry of Culture,Ministry of Culture(2),KRG,Ministry of Science and Technology,Ministry of Transportation,Ministry of Transportation(2),Ministry of Labour and Social Affairs,Ministry of Labour and Social Affairs(2),Ministry of Labour and Social Affairs(3),Ministry of the Environment,Ministry of the Environment(2),Ministry of Planning,party,parties,parties(2),political,responsibility,reform,protest,demonstration,demonstration(2),department,judge,elections,army,guards,guards(2),guards(3),decree,resolution,resolution(2),resolution(3),electorate,electorate(2),vote,voter,committee,committee(2),minister,ministry,official,candidate,prime minister,speaker,president,vice-president,spokesperson,province,governorate,district,government
2017-06,0,4,1,0.0,15959306537676.25,0.0,0.0,0.0,0.0,0.0,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.44812030075185,0.0,0.0,0.0,0.0,0.0,202.21023992085085,134.80682661390057,2996.5666823000647,4963.788706739526,992.7577413479053,992.7577413479053,0.0,5589.989743589744,5589.989743589744,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,0.0,0.0,186510.66788347106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173358.6188473906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7809559.284357821,0.0,1115651.3263368316,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350470557.221865,0.0,0.0,1696262436.2819688,0.0,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,80342540346.48218,298579114226.4163,298579114226.4163,0.0,0.0,0.0,884010670519.2993,0.0,0.0,884010670519.2993,882677321091.6683,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1106266661406.0042,0.0,0.0,0.0,0.0,2315963646336.982,4921422748466.087
2017-07,0,4,5,0.0,16888869061332.152,0.0,0.0,0.0,0.0,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,0.0,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,0.0,48.66285714285714,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,101.10511996042543,539.2273064556023,134.80682661390057,2996.5666823000647,4963.788706739526,992.7577413479053,744.568306010929,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,992.7577413479053,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,195138.3047867607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311400.8093000248,0.0,0.0,0.0,0.0,0.0,138042.19045263418,690210.9522631709,0.0,0.0,0.0,0.0,10040861.937031483,1115651.3263368316,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502339339.08088,0.0,0.0,2261683248.3759584,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,338750384399.6574,298579114226.4163,298579114226.4163,0.0,0.0,80342540346.48218,884010670519.2993,884010670519.2993,0.0,884010670519.2993,1176903094788.891,1471128868486.1138,0.0,294225773697.2228,1106266661406.0042,1106266661406.0042,0.0,0.0,0.0,0.0,3473945469505.4727,5210918204258.209
2017-08,0,4,3,0.0,17184956928581.973,0.0,0.0,0.0,0.26329458323027455,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,202.21023992085085,606.6307197625525,134.80682661390057,2230.574158398311,4963.788706739526,992.7577413479053,992.7577413479053,0.0,5589.989743589744,5589.989743589744,11179.979487179487,1985.5154826958105,992.7577413479053,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,0.0,203765.94169005036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242379.7140737076,0.0,0.0,0.0,0.0,0.0,0.0,414126.57135790255,0.0,0.0,0.0,0.0,11156513.263368316,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350470557.221865,0.0,0.0,2827104060.469948,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1176903094788.891,1176903094788.891,0.0,147112886848.6114,553133330703.0021,1106266661406.0042,0.0,0.0,0.0,0.0,3763440925297.5957,4631927292673.964
2017-09,0,4,3,0.0,19804587775643.94,0.0,0.0,0.0,0.0,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,0.0,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,0.0,471.823893148652,134.80682661390057,2929.163268993115,6204.735883424408,1240.9471766848815,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,1985.5154826958105,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,0.0,203765.94169005036,0.0,17255.273806579273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828253.1427158051,0.0,0.0,0.0,0.0,0.0,0.0,276084.38090526836,0.0,0.0,0.0,0.0,8925210.610694652,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502339339.08088,0.0,0.0,2827104060.469948,0.0,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,111376192121.6078,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,0.0,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1176903094788.891,1176903094788.891,147112886848.6114,294225773697.2228,1106266661406.0042,1659399992109.0063,0.0,0.0,0.0,0.0,3473945469505.4727,5789909115842.455
2017-10,0,5,3,0.0,20793606935900.414,0.0,0.0,0.0,0.0,0.0,0.0,1.8916037316748113,1.8916037316748113,0.0,19.18018018018018,19.18018018018018,19.18018018018018,0.0,0.0,0.0,4.212713331684393,97.04843304843304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,102.44812030075185,0.0,0.0,0.0,0.0,741.4375463764532,134.80682661390057,2929.163268993115,5211.978142076503,992.7577413479053,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,992.7577413479053,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,0.0,255531.76310978818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897274.2379421222,0.0,0.0,0.0,0.0,0.0,276084.38090526836,414126.57135790255,0.0,0.0,0.0,0.0,13387815.916041978,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6785049745.127875,0.0,0.0,3392524872.5639377,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1471128868486.1138,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1659399992109.0063,0.0,0.0,0.0,0.0,3473945469505.4727,5789909115842.455
2017-11,0,5,3,1.0,24431627689354.055,0.0,0.0,0.0,0.0,0.0,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,67.40341330695028,0.0,202.21023992085085,471.823893148652,134.80682661390057,2230.574158398311,6204.735883424408,1240.9471766848815,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,1985.5154826958105,1985.5154826958105,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,264159.40001307783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759232.047489488,0.0,0.0,0.0,0.0,0.0,0.0,414126.57135790255,0.0,0.0,0.0,0.0,15619118.568715641,3346953.9790104944,2231302.652673663,1115651.3263368316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9046732993.503834,0.0,0.0,4523366496.751917,1696262436.2819688,0.0,0.0,0.0,0.0,44550476848.64312,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,80342540346.48218,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1471128868486.1138,1176903094788.891,147112886848.6114,294225773697.2228,1659399992109.0063,1106266661406.0042,0.0,0.0,0.0,0.0,4052936381089.7183,6947890939010.945
2017-12,0,4,3,2.0,18955367792431.844,0.0,0.0,0.0,0.0,0.9458018658374057,0.0,1.8916037316748113,1.8916037316748113,0.0,19.18018018018018,0.0,19.18018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,707.735839722978,404.4204798417017,134.80682661390057,2546.167007042238,6204.735883424408,1240.9471766848815,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,992.7577413479053,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,143372.48336702288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690210.9522631709,0.0,0.0,0.0,0.0,0.0,0.0,1794548.4758842443,0.0,0.0,0.0,0.0,13387815.916041978,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764022587.456839,0.0,0.0,3392524872.5639377,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,89100953697.28624,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,80342540346.48218,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,2059580415880.5596,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1659399992109.0063,0.0,0.0,0.0,0.0,4631927292673.964,11869313687477.033
2018-01,0,4,3,0.5,21089693588409.504,0.0,0.0,0.0,0.0,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,19.18018018018018,19.18018018018018,19.18018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,202.21023992085085,404.4204798417017,134.80682661390057,2613.5704203491878,6204.735883424408,1240.9471766848815,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,1985.5154826958105,1985.5154826958105,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,160627.75717360218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759232.047489488,0.0,0.0,0.0,0.0,276084.38090526836,0.0,414126.57135790255,0.0,0.0,0.0,0.0,13387815.916041978,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141355203.0234974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633180963.26886,0.0,0.0,2261683248.3759584,1696262436.2819688,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1471128868486.1138,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1659399992109.0063,0.0,0.0,0.0,0.0,4921422748466.087,6947890939010.945
2018-02,0,5,3,0.0,21089693587167.56,0.0,0.0,0.0,0.0,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,0.0,337.0170665347514,0.0,2929.163268993115,6204.735883424408,1240.9471766848815,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,1985.5154826958105,1985.5154826958105,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,195138.3047867607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897274.2379421222,0.0,0.0,0.0,0.0,0.0,276084.38090526836,414126.57135790255,0.0,0.0,0.0,0.0,12272164.589705147,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6785049745.127875,1130841624.1879792,1130841624.1879792,3392524872.5639377,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,22275238424.32156,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,0.0,884010670519.2993,1471128868486.1138,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1106266661406.0042,0.0,0.0,0.0,0.0,3473945469505.4727,6079404571634.577
2018-03,0,4,3,0.0,22235001337298.125,0.0,0.0,0.0,0.0,0.9458018658374057,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,48.66285714285714,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,0.0,404.4204798417017,134.80682661390057,2613.5704203491878,7693.872495446266,1489.136612021858,1489.136612021858,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,992.7577413479053,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,229648.85239991927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897274.2379421222,0.0,0.0,0.0,0.0,0.0,138042.19045263418,276084.38090526836,0.0,0.0,0.0,0.0,14503467.24237881,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,40405761.15837104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5371497714.892901,0.0,0.0,3392524872.5639377,2261683248.3759584,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,0.0,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1176903094788.891,1471128868486.1138,0.0,294225773697.2228,1106266661406.0042,1659399992109.0063,0.0,0.0,0.0,0.0,4921422748466.087,5500413660050.332
2018-04,0,4,4,0.0,22905656303851.812,0.0,0.0,0.0,0.0,1.8916037316748113,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.66285714285714,48.66285714285714,0.0,0.0,204.8962406015037,102.44812030075185,0.0,0.0,0.0,0.0,471.823893148652,202.21023992085085,2230.574158398311,5211.978142076503,992.7577413479053,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,992.7577413479053,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,255531.76310978818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759232.047489488,0.0,0.0,0.0,0.0,0.0,0.0,276084.38090526836,0.0,0.0,0.0,0.0,11156513.263368316,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936918526.986891,0.0,0.0,3392524872.5639377,1696262436.2819688,1130841624.1879792,2261683248.3759584,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,0.0,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1176903094788.891,1176903094788.891,0.0,294225773697.2228,1106266661406.0042,1106266661406.0042,0.0,0.0,0.0,0.0,4631927292673.964,5500413660050.332
2018-05,0,4,3,0.0,21938914686030.977,0.0,0.0,0.0,0.0,0.0,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1063566658421964,0.0,0.0,0.0,0.0,0.0,48.66285714285714,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,202.21023992085085,539.2273064556023,134.80682661390057,2546.167007042238,8686.630236794172,1737.3260473588343,1737.3260473588343,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,1985.5154826958105,0.0,7478.888507718696,7478.888507718696,0.0,7478.888507718696,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,246904.12620649853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897274.2379421222,0.0,0.0,0.0,0.0,0.0,0.0,1242379.7140737076,0.0,0.0,0.0,0.0,11156513.263368316,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936918526.986891,0.0,0.0,2261683248.3759584,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,80342540346.48218,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1765354642183.3367,1471128868486.1138,0.0,294225773697.2228,1106266661406.0042,1106266661406.0042,0.0,0.0,0.0,0.0,4342431836881.8413,7237386394803.068
2018-06,0,4,5,0.0,19804587775643.94,0.5265891664605491,0.0,0.0,0.0,0.9458018658374057,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,4.212713331684393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,102.44812030075185,0.0,0.0,0.0,0.0,539.2273064556023,0.0,2613.5704203491878,4963.788706739526,992.7577413479053,992.7577413479053,0.0,5589.989743589744,5589.989743589744,11179.979487179487,0.0,0.0,0.0,7478.888507718696,7478.888507718696,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,0.0,100234.29885057472,238276.4893032089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897274.2379421222,69021.09522631709,0.0,0.0,0.0,0.0,276084.38090526836,552168.7618105367,0.0,0.0,0.0,0.0,10040861.937031483,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,40405761.15837104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219628933.033886,0.0,0.0,2261683248.3759584,1130841624.1879792,0.0,0.0,0.0,0.0,22275238424.32156,11137619212.16078,0.0,89100953697.28624,0.0,0.0,0.0,0.0,338750384399.6574,298579114226.4163,298579114226.4163,0.0,0.0,0.0,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1176903094788.891,1471128868486.1138,0.0,294225773697.2228,1106266661406.0042,2212533322812.0083,0.0,0.0,0.0,0.0,3763440925297.5957,5210918204258.209
2018-07,0,4,3,0.5,19884931431641.75,0.0,0.0,0.0,0.0,0.0,0.0,1.8916037316748113,1.8916037316748113,0.0,0.0,19.18018018018018,19.18018018018018,0.0,0.0,0.0,2.1063566658421964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,202.21023992085085,539.2273064556023,134.80682661390057,1531.9850478035075,7197.493624772313,1489.136612021858,1240.9471766848815,0.0,5589.989743589744,5589.989743589744,11179.979487179487,1985.5154826958105,992.7577413479053,0.0,7478.888507718696,7478.888507718696,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,238276.4893032089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690210.9522631709,0.0,0.0,0.0,0.0,0.0,276084.38090526836,966295.3331684393,0.0,0.0,0.0,0.0,12272164.589705147,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,40405761.15837104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936918526.986891,0.0,0.0,2827104060.469948,1696262436.2819688,1130841624.1879792,0.0,0.0,0.0,44550476848.64312,11137619212.16078,0.0,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1765354642183.3367,1471128868486.1138,147112886848.6114,588451547394.4456,1659399992109.0063,11615799944763.043,0.0,0.0,289495455792.12274,0.0,4631927292673.964,5789909115842.455
2018-08,0,4,3,0.5,24055197380544.04,0.0,0.0,0.0,0.0,0.9458018658374057,0.0,1.8916037316748113,1.8916037316748113,0.0,19.18018018018018,19.18018018018018,19.18018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,202.21023992085085,539.2273064556023,67.40341330695028,2163.170745091361,7445.68306010929,1489.136612021858,1489.136612021858,0.0,5589.989743589744,5589.989743589744,11179.979487179487,992.7577413479053,1985.5154826958105,0.0,7478.888507718696,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,100234.29885057472,100234.29885057472,255531.76310978818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759232.047489488,0.0,0.0,0.0,0.0,0.0,276084.38090526836,690210.9522631709,0.0,0.0,0.0,0.0,11156513.263368316,2231302.652673663,2231302.652673663,2231302.652673663,0.0,0.0,0.0,40405761.15837104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521440771.7372263,0.0,521440771.7372263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5371497714.892901,0.0,0.0,2827104060.469948,1130841624.1879792,0.0,6785049745.127875,0.0,0.0,22275238424.32156,11137619212.16078,11137619212.16078,66825715272.964676,0.0,0.0,0.0,0.0,378921654572.8985,298579114226.4163,298579114226.4163,0.0,0.0,40171270173.24109,884010670519.2993,884010670519.2993,884010670519.2993,884010670519.2993,1471128868486.1138,1176903094788.891,147112886848.6114,294225773697.2228,1659399992109.0063,1659399992109.0063,0.0,0.0,0.0,0.0,4342431836881.8413,5500413660050.332
